asset_id,type,expiry_days,usage_hours,priority
3148,server,416,15612,3
3149,iot,2737,62638,3
3150,router,152,47573,3
3151,iot,835,1493,1
3152,iot,64,35127,2
3153,laptop,536,76135,2
3154,router,1319,43955,2
3155,iot,2944,21263,1
3156,router,1296,89138,1
3157,router,452,68570,3
3158,server,2220,79558,1
3159,router,1471,51400,2
3160,laptop,2834,55135,3
3161,iot,1503,82685,1
3162,server,2169,55981,2
3163,iot,2298,24331,3
3164,iot,42,9746,3
3165,laptop,1698,36143,2
3166,laptop,2576,30568,2
3167,laptop,427,1921,2
3168,iot,1315,50108,2
3169,router,611,78685,3
3170,iot,19,21310,1
3171,iot,2015,22048,3
3172,laptop,1632,35997,2
3173,router,1791,30129,1
3174,iot,155,24320,3
3175,laptop,2829,57447,3
3176,router,436,75203,1
3177,server,389,287,2
3178,iot,463,80551,2
3179,server,2185,16220,2
3180,server,351,12890,1
3181,router,1763,78772,2
3182,laptop,2598,82011,3
3183,iot,1407,8404,1
3184,laptop,1129,36601,1
3185,iot,993,78602,2
3186,iot,1114,29431,3
3187,laptop,1247,39150,2
3188,laptop,566,18762,3
3189,server,1477,20001,1
3190,laptop,179,7443,1
3191,laptop,840,56517,2
3192,server,908,25942,2
3193,server,481,69304,1
3194,server,363,35847,3
3195,laptop,126,47784,1
3196,laptop,778,37575,2
3197,laptop,1115,27585,3
3198,router,2780,67635,2
3199,router,2053,67776,3
3200,iot,264,43246,2
3201,router,1856,70373,2
3202,server,2136,11970,2
3203,laptop,1496,20711,3
3204,server,1767,6276,1
3205,router,1175,70318,1
3206,router,2076,79169,1
3207,router,1708,80268,3
3208,laptop,856,58484,3
3209,laptop,1169,21045,3
3210,laptop,729,18936,2
3211,router,2453,9607,1
3212,router,1387,1783,2
3213,router,397,30739,3
3214,iot,170,28957,1
3215,server,523,21608,1
3216,iot,2162,50127,3
3217,laptop,1447,76694,1
3218,laptop,2790,61991,1
3219,laptop,1548,59723,3
3220,laptop,1104,13376,2
3221,server,2675,6017,3
3222,iot,993,54349,3
3223,router,2388,69500,3
3224,iot,1496,21198,2
3225,iot,348,26033,2
3226,laptop,1987,35202,3
3227,iot,2740,50392,2
3228,router,2054,51874,3
3229,server,2993,3615,2
3230,router,2861,30249,2
3231,router,2672,38702,1
3232,laptop,2914,82992,2
3233,router,2839,16863,3
3234,router,1363,3547,2
3235,laptop,2360,89443,1
3236,server,2520,87946,1
3237,iot,1677,518,2
3238,router,2640,74118,1
3239,laptop,145,15691,2
3240,router,2952,60254,3
3241,iot,1427,13253,1
3242,laptop,2654,28340,1
3243,iot,2808,78359,3
3244,server,2522,78394,3
3245,iot,525,42753,3
3246,iot,1486,74639,2
3247,laptop,2978,29181,1
3248,server,107,47686,2
3249,laptop,982,59385,1
3250,router,946,68780,2
3251,server,2312,15008,3
3252,server,2814,65960,1
3253,router,539,77423,3
3254,iot,978,77663,1
3255,laptop,2974,23802,2
3256,iot,2378,23311,3
3257,server,115,56704,1
3258,laptop,2593,53771,3
3259,server,1992,60747,3
3260,iot,702,18603,1
3261,laptop,2962,22051,2
3262,iot,1701,36023,1
3263,laptop,436,86182,1
3264,laptop,1809,18734,2
3265,laptop,2567,59581,1
3266,laptop,1908,82569,1
3267,router,1696,56185,2
3268,router,2118,77738,1
3269,server,2364,86214,3
3270,router,2383,1122,3
3271,router,1633,46715,1
3272,router,2921,49265,1
3273,laptop,54,45338,2
3274,router,2808,37661,1
3275,laptop,966,81536,2
3276,iot,2121,31525,2
3277,iot,2932,11413,3
3278,iot,1475,43972,2
3279,server,686,38605,2
3280,router,1990,53697,3
3281,router,836,51226,1
3282,laptop,2670,54973,3
3283,router,485,75488,3
3284,laptop,2795,38753,3
3285,router,213,30746,1
3286,laptop,734,69584,1
3287,laptop,2153,15875,1
3288,router,361,47001,3
3289,server,1392,947,3
3290,laptop,927,10872,2
3291,laptop,2823,49208,2
3292,iot,498,68140,2
3293,server,2449,79771,3
3294,router,2928,72140,2
3295,iot,2776,6348,2
3296,iot,1310,87260,2
3297,iot,1846,83518,2
3298,iot,2595,74715,2
3299,router,1584,24239,3
3300,router,220,12930,1
3301,laptop,2046,33780,3
3302,laptop,1367,84627,1
3303,server,2875,25093,1
3304,iot,1521,78063,3
3305,router,2856,45745,2
3306,iot,1667,38184,1
3307,server,1977,12334,3
3308,iot,1749,38913,1
3309,router,1478,22565,1
3310,router,2035,36945,2
3311,iot,1185,38658,2
3312,server,1102,48269,1
3313,laptop,1747,32224,1
3314,laptop,1598,28813,2
3315,server,935,39281,1
3316,server,557,42746,1
3317,iot,400,35853,1
3318,iot,540,50447,1
3319,iot,1162,42000,3
3320,iot,645,25461,3
3321,iot,2642,30233,3
3322,router,807,55623,2
3323,laptop,2413,69529,1
3324,laptop,650,73294,1
3325,server,2879,82242,1
3326,iot,1112,83896,3
3327,iot,2845,69066,1
3328,laptop,401,38441,1
3329,router,2999,7271,3
3330,server,234,44637,3
3331,router,1015,59027,2
3332,iot,874,9322,3
3333,iot,1325,32342,2
3334,laptop,2539,68088,3
3335,iot,878,80555,1
3336,iot,2269,41385,3
3337,laptop,1652,61330,3
3338,iot,2956,69677,3
3339,laptop,842,39509,3
3340,laptop,562,82657,3
3341,server,2428,56851,3
3342,server,1556,65494,3
3343,laptop,364,77429,3
3344,iot,1794,12027,3
3345,router,2937,43107,3
3346,server,2451,38322,2
3347,router,254,79647,1
3348,iot,1413,10003,1
3349,server,2897,84154,2
3350,router,990,6060,1
3351,iot,798,38354,1
3352,iot,1555,3833,1
3353,laptop,674,61654,1
3354,laptop,1099,1716,3
3355,router,2935,44775,1
3356,laptop,591,7325,1
3357,iot,1104,4498,3
3358,router,2543,6221,1
3359,server,1706,31767,2
3360,laptop,207,76101,3
3361,server,1802,13144,2
3362,router,979,63367,2
3363,laptop,2666,42414,1
3364,server,349,49943,3
3365,laptop,988,70993,3
3366,server,2007,67486,2
3367,laptop,2653,26995,3
3368,router,1142,25029,1
3369,iot,649,48860,1
3370,router,1004,81909,2
3371,iot,1538,34153,2
3372,iot,1647,46623,1
3373,server,1080,49663,2
3374,laptop,959,26103,2
3375,router,2288,88007,2
3376,router,2572,61310,3
3377,server,1069,19988,3
3378,iot,798,20837,1
3379,server,1132,21436,2
3380,iot,1222,485,3
3381,server,2828,25798,1
3382,iot,518,22479,3
3383,server,2735,47575,3
3384,router,2022,12507,2
3385,router,124,8330,1
3386,server,34,45802,3
3387,server,715,33944,3
3388,router,182,79957,2
3389,laptop,1273,33332,2
3390,laptop,2041,43403,3
3391,iot,1040,70273,1
3392,iot,2743,77285,2
3393,server,2167,88649,3
3394,iot,422,43380,2
3395,server,2956,2760,2
3396,iot,877,62004,3
3397,iot,1829,1710,3
3398,laptop,1180,42126,1
3399,server,2320,51933,2
3400,router,107,49710,3
3401,iot,1101,2525,3
3402,router,1409,63036,3
3403,iot,857,56827,3
3404,server,532,68702,3
3405,laptop,1845,79180,3
3406,iot,2008,48055,1
3407,iot,766,47435,2
3408,iot,2574,51946,1
3409,laptop,1817,77226,3
3410,server,2709,72119,2
3411,server,172,8669,3
3412,router,2986,59102,1
3413,laptop,1563,15692,2
3414,server,478,49176,2
3415,iot,216,8393,2
3416,laptop,1278,61062,3
3417,iot,2400,20550,1
3418,server,683,68301,2
3419,laptop,2386,39538,1
3420,iot,432,53992,3
3421,server,1459,84667,2
3422,server,2803,56672,1
3423,router,955,4697,1
3424,server,1791,73820,2
3425,router,1809,61507,3
3426,server,14,1095,1
3427,iot,1395,36236,1
3428,laptop,1713,85216,1
3429,iot,924,44653,1
3430,laptop,2927,36316,3
3431,iot,741,87903,2
3432,router,1358,63590,2
3433,iot,1778,13349,1
3434,laptop,2636,2492,2
3435,laptop,2414,63568,2
3436,iot,2362,79137,1
3437,laptop,2960,89392,2
3438,router,1543,30364,3
3439,server,2404,38466,2
3440,server,2196,33996,1
3441,iot,2997,30159,3
3442,iot,2114,86225,3
3443,server,449,68779,3
3444,server,2318,31363,2
3445,iot,1219,3116,3
3446,router,1243,8063,3
3447,laptop,2494,41116,3
3448,laptop,217,52441,3
3449,iot,2204,73463,2
3450,server,1197,7823,3
3451,server,194,38295,1
3452,router,363,20580,3
3453,laptop,909,34558,1
3454,iot,1204,31635,3
3455,laptop,473,32165,3
3456,router,1117,9555,2
3457,server,1906,60142,1
3458,iot,2535,5938,2
3459,server,2447,79127,2
3460,iot,1514,50858,1
3461,iot,1550,3416,3
3462,server,814,37013,2
3463,server,1839,69551,1
3464,router,1852,42054,1
3465,server,1719,19550,3
3466,server,1708,79496,3
3467,router,980,70089,2
3468,router,1049,63996,3
3469,laptop,2226,41595,1
3470,iot,1344,82306,2
3471,iot,1149,51928,2
3472,iot,1141,14462,2
3473,iot,924,41181,3
3474,router,2083,10589,3
3475,iot,984,63486,3
3476,iot,1204,3858,1
3477,router,1913,1111,2
3478,iot,1221,55747,3
3479,iot,2488,39148,1
3480,server,2554,7873,1
3481,server,1594,20054,2
3482,iot,1807,17149,1
3483,server,830,25837,1
3484,router,2345,60658,3
3485,iot,2787,66559,2
3486,server,568,33527,1
3487,laptop,2729,83877,2
3488,router,849,42848,3
3489,laptop,402,67390,1
3490,iot,2138,56866,1
3491,server,2112,5631,1
3492,laptop,1031,3026,2
3493,server,1128,89316,3
3494,laptop,814,83634,2
3495,server,2017,71261,2
3496,laptop,882,89523,3
3497,server,2964,61139,2
3498,iot,298,34668,2
3499,server,2862,42470,3
3500,laptop,1542,53311,1
3501,iot,2890,27200,1
3502,server,40,6570,2
3503,server,737,6630,2
3504,laptop,529,25503,1
3505,iot,2508,32740,1
3506,laptop,2587,4102,3
3507,iot,1642,11567,3
3508,server,2644,74985,3
3509,iot,1401,161,3
3510,server,655,8557,1
3511,iot,2325,10612,2
3512,iot,2286,48452,3
3513,laptop,811,13507,3
3514,router,396,39573,3
3515,iot,988,82348,3
3516,server,1519,65096,1
3517,laptop,2648,14143,2
3518,server,2200,1670,3
3519,laptop,794,80031,2
3520,router,1531,77650,2
3521,router,2640,76841,3
3522,laptop,1068,48184,3
3523,iot,1535,85329,3
3524,router,1991,7990,1
3525,server,1306,75479,2
3526,iot,528,46621,3
3527,server,1514,7929,1
3528,router,547,17330,2
3529,iot,2483,81918,3
3530,server,1664,6431,1
3531,server,2663,30983,2
3532,router,2728,37805,2
3533,router,1324,89105,3
3534,laptop,2457,21392,3
3535,iot,2167,29992,3
3536,server,2545,10867,3
3537,laptop,1352,40595,1
3538,iot,71,40073,2
3539,iot,283,22667,1
3540,laptop,1132,76779,3
3541,iot,1600,25598,1
3542,router,2430,78913,1
3543,iot,2883,18686,2
3544,router,2389,4396,2
3545,router,1732,4393,1
3546,laptop,2010,10479,2
3547,iot,2500,56720,3
3548,laptop,821,48265,1
3549,router,608,22136,3
3550,server,1039,12567,3
3551,router,2090,11215,1
3552,laptop,1025,87139,2
3553,server,1492,3794,1
3554,server,1447,7147,1
3555,iot,1556,14052,3
3556,laptop,1000,69407,1
3557,router,1302,33026,2
3558,server,1114,88879,3
3559,router,1032,78912,2
3560,iot,305,63775,3
3561,router,1495,67703,2
3562,server,2924,69257,2
3563,server,2229,16754,1
3564,iot,926,76666,1
3565,laptop,1828,49311,3
3566,server,7,31665,2
3567,laptop,259,52563,1
3568,router,942,5205,2
3569,router,1027,84449,3
3570,laptop,525,26813,1
3571,laptop,2873,31204,2
3572,router,2439,4735,1
3573,server,1238,67177,3
3574,iot,1806,69729,2
3575,iot,2175,12105,2
3576,server,2641,47511,1
3577,server,425,24577,2
3578,laptop,1322,36546,2
3579,laptop,2401,14358,1
3580,server,2580,48390,1
3581,server,2370,44825,2
3582,server,1660,86737,3
3583,server,743,88639,2
3584,laptop,143,4539,3
3585,laptop,1827,18404,2
3586,laptop,541,7435,2
3587,router,952,50944,1
3588,router,2391,33635,3
3589,laptop,468,8894,2
3590,server,2515,11344,1
3591,iot,1907,88036,2
3592,router,1075,54370,3
3593,iot,809,10147,3
3594,iot,1906,53437,1
3595,laptop,653,87534,1
3596,iot,931,64524,1
3597,server,2026,83975,1
3598,iot,61,21115,3
3599,server,1975,65183,3
3600,router,1669,48788,3
3601,iot,2440,29912,1
3602,server,1405,41087,2
3603,server,1133,45922,1
3604,router,1989,5834,3
3605,server,2405,68900,1
3606,iot,1355,14048,3
3607,router,2737,55492,3
3608,laptop,1164,67331,3
3609,iot,2206,34871,1
3610,server,2934,61984,1
3611,laptop,406,2666,2
3612,laptop,2086,61655,3
3613,iot,2809,19237,1
3614,router,2314,55021,1
3615,server,2726,34305,2
3616,server,1119,58529,3
3617,laptop,1041,21480,2
3618,laptop,542,69987,2
3619,laptop,2877,33900,1
3620,server,1664,75640,3
3621,laptop,1278,14958,1
3622,iot,2297,1948,3
3623,server,2300,25752,1
3624,server,1707,19129,2
3625,router,1209,58191,1
3626,laptop,638,12866,2
3627,iot,1934,37153,2
3628,server,2419,46951,2
3629,router,2659,30283,2
3630,router,1637,53490,3
3631,iot,439,31416,3
3632,router,1817,18181,1
3633,iot,1253,30597,3
3634,laptop,2257,22847,2
3635,iot,454,79973,1
3636,iot,2848,4074,3
3637,server,1677,3379,3
3638,router,1350,23010,2
3639,router,1123,36032,3
3640,laptop,840,23095,2
3641,laptop,1723,43277,2
3642,laptop,2265,72515,2
3643,laptop,1035,61077,2
3644,laptop,1489,22016,1
3645,router,1067,84170,1
3646,iot,1383,88081,2
3647,iot,1459,26506,2
3648,server,1012,49427,1
3649,laptop,115,69971,3
3650,router,11,28858,3
3651,server,2579,31040,2
3652,server,2785,3518,3
3653,iot,2273,10204,2
3654,router,1510,27927,1
3655,server,1296,40152,1
3656,server,1370,12233,2
3657,server,1569,43597,3
3658,server,239,25469,2
3659,iot,1446,62832,2
3660,laptop,195,65704,3
3661,laptop,1911,58661,1
3662,iot,1805,4285,1
3663,router,451,57258,2
3664,laptop,201,59031,1
3665,router,1959,43252,3
3666,laptop,643,27287,1
3667,router,1117,26939,3
3668,server,763,18842,1
3669,server,2556,32279,1
3670,laptop,691,59765,1
3671,laptop,2441,20949,1
3672,laptop,777,24760,3
3673,router,1353,33655,1
3674,iot,2753,60319,3
3675,server,229,52994,1
3676,iot,1745,60464,2
3677,router,9,48390,2
3678,laptop,414,79712,3
3679,router,2461,9519,2
3680,server,828,60175,3
3681,server,1521,71272,3
3682,router,911,71001,3
3683,iot,2811,17292,3
3684,laptop,616,76800,1
3685,laptop,1395,72588,1
3686,iot,2985,40427,1
3687,iot,950,51816,3
3688,router,926,51047,1
3689,router,2482,35487,3
3690,server,1255,35716,1
3691,iot,2691,31972,1
3692,laptop,1444,6740,1
3693,iot,2502,65462,3
3694,server,1292,59630,3
3695,router,923,46055,3
3696,router,945,73592,1
3697,router,2537,3833,2
3698,server,1670,30283,3
3699,iot,1656,61876,3
3700,server,116,42605,3
3701,server,2393,70520,1
3702,server,630,19086,1
3703,server,987,45373,2
3704,server,1489,87042,3
3705,router,2178,80816,1
3706,laptop,2198,42003,3
3707,router,488,50703,1
3708,laptop,368,68341,1
3709,server,385,34683,3
3710,laptop,2253,15171,2
3711,router,870,32421,2
3712,router,2456,65846,2
3713,laptop,752,36693,2
3714,iot,2,10939,3
3715,server,503,17714,3
3716,router,525,33406,3
3717,iot,593,24048,1
3718,router,2262,72240,1
3719,router,1995,72451,2
3720,iot,101,70437,3
3721,server,1960,50519,1
3722,server,1797,39455,1
3723,iot,278,28649,2
3724,iot,2521,51139,2
3725,router,82,80729,2
3726,laptop,905,32103,1
3727,iot,1022,79240,1
3728,router,2546,60996,1
3729,iot,1824,62015,1
3730,router,2586,52353,1
3731,laptop,103,4635,1
3732,server,553,10165,3
3733,router,2370,75153,1
3734,iot,1834,26045,2
3735,router,678,86675,3
3736,iot,1365,42457,2
3737,laptop,2984,60729,2
3738,iot,453,38889,2
3739,iot,234,38920,2
3740,iot,583,33405,2
3741,iot,2576,12601,1
3742,iot,1189,24759,2
3743,iot,387,13781,3
3744,iot,693,36095,1
3745,iot,1830,77003,1
3746,iot,1325,25616,3
3747,router,2439,27682,3
3748,router,2598,2460,3
3749,iot,566,19011,2
3750,iot,2829,42268,2
3751,iot,2200,44076,1
3752,router,335,28008,3
3753,laptop,1457,19034,1
3754,iot,1862,66767,1
3755,server,55,2491,1
3756,laptop,2717,40661,2
3757,router,65,38410,2
3758,iot,1040,73294,3
3759,iot,1322,20645,1
3760,laptop,2383,42196,3
3761,server,2894,19642,3
3762,server,2926,39475,2
3763,server,1429,79963,1
3764,server,2001,13758,1
3765,router,1623,48397,2
3766,router,2076,56169,3
3767,laptop,2536,41869,2
3768,iot,768,67766,2
3769,iot,1839,37235,1
3770,iot,564,81206,2
3771,server,574,50117,1
3772,server,2966,82723,1
3773,router,1145,14105,2
3774,router,1568,67495,2
3775,router,946,64790,1
3776,router,2543,72240,1
3777,router,182,16270,1
3778,router,828,34186,1
3779,laptop,2165,72948,2
3780,laptop,1733,77780,1
3781,iot,1100,62714,2
3782,server,1132,9907,3
3783,laptop,527,51188,1
3784,laptop,2167,20822,3
3785,server,2119,62550,2
3786,server,2403,51704,1
3787,iot,41,78655,2
3788,router,2298,5118,1
3789,iot,2792,29876,3
3790,server,1183,57840,3
3791,router,2544,81696,1
3792,laptop,1456,68995,1
3793,laptop,1334,47942,1
3794,laptop,153,22937,1
3795,router,1193,77014,1
3796,laptop,607,4421,2
3797,server,828,43555,3
3798,laptop,2699,42095,1
3799,server,156,13962,1
3800,iot,612,86394,3
3801,laptop,791,62731,3
3802,server,2228,20858,1
3803,server,2648,73790,1
3804,server,1648,45304,2
3805,laptop,353,26380,2
3806,iot,1683,59141,3
3807,router,946,44914,2
3808,server,2474,28280,2
3809,server,2162,76944,1
3810,laptop,2748,64972,2
3811,laptop,1115,29195,2
3812,iot,1879,77389,2
3813,server,2981,28965,2
3814,router,2025,18921,2
3815,server,228,45017,3
3816,laptop,972,53995,3
3817,router,2908,21628,2
3818,iot,790,85832,1
3819,iot,2458,83053,2
3820,router,2498,3540,2
3821,router,1835,7003,2
3822,server,1636,42073,1
3823,router,1133,85436,1
3824,router,1825,65793,2
3825,router,2796,52977,3
3826,router,115,47993,1
3827,router,129,4888,3
3828,laptop,2229,16300,1
3829,router,1488,78905,2
3830,router,1476,57770,3
3831,router,2377,36951,3
3832,iot,1594,41401,2
3833,iot,91,23487,2
3834,router,2667,40052,2
3835,router,1353,22845,2
3836,server,1108,85386,1
3837,router,1870,77083,1
3838,router,1940,74742,2
3839,laptop,2487,70443,1
3840,router,1228,14246,1
3841,router,2930,64288,2
3842,router,1344,54129,1
3843,server,1298,31394,2
3844,laptop,2486,51886,1
3845,server,1026,85423,2
3846,iot,1051,49063,1
3847,router,2914,10532,2
3848,router,2620,30353,1
3849,laptop,1888,76918,1
3850,iot,1451,46487,3
3851,server,389,73309,3
3852,laptop,1176,44277,3
3853,laptop,2158,22017,1
3854,router,1888,59361,3
3855,server,1867,2241,2
3856,server,2118,64104,1
3857,iot,588,38058,3
3858,laptop,2533,82717,3
3859,iot,201,29733,2
3860,router,2878,66672,2
3861,iot,2127,11590,3
3862,server,484,3929,1
3863,router,1168,55499,3
3864,laptop,2533,26405,3
3865,laptop,1967,26218,2
3866,laptop,150,72313,3
3867,iot,70,71187,3
3868,router,1454,85744,3
3869,laptop,693,18519,1
3870,router,1279,58595,1
3871,laptop,1403,36247,2
3872,router,99,47957,2
3873,router,2966,24552,1
3874,server,1066,41372,2
3875,router,940,47589,3
3876,router,1807,70541,2
3877,server,231,38465,1
3878,iot,1839,20224,3
3879,iot,2799,23648,1
3880,iot,1397,69718,1
3881,server,1613,38345,3
3882,iot,1140,53948,3
3883,laptop,700,61799,1
3884,router,2405,62747,1
3885,laptop,1499,56953,2
3886,server,2618,44778,1
3887,laptop,1205,49236,1
3888,iot,2997,81474,3
3889,iot,1438,42052,1
3890,laptop,2399,78491,1
3891,router,2222,25870,3
3892,iot,2078,26504,2
3893,iot,1903,14295,1
3894,iot,1851,45408,2
3895,server,883,62906,2
3896,iot,2214,67855,1
3897,router,2581,73849,3
3898,server,2599,6073,3
3899,iot,2616,66772,3
3900,iot,1979,6684,2
3901,server,1863,53210,1
3902,router,2318,9333,1
3903,router,1223,75318,2
3904,iot,1505,75294,3
3905,server,1278,50076,3
3906,server,1714,32623,3
3907,iot,2334,20362,3
3908,server,1630,63635,1
3909,iot,2055,39939,1
3910,laptop,100,83202,2
3911,server,1778,88949,1
3912,server,2662,1035,3
3913,laptop,1620,73996,3
3914,iot,2125,39531,2
3915,server,839,34182,2
3916,router,1498,32311,1
3917,iot,1099,67703,3
3918,iot,1144,29297,1
3919,server,2749,25428,3
3920,laptop,1294,86571,3
3921,laptop,60,51358,2
3922,laptop,2755,72600,1
3923,server,2383,42310,1
3924,router,2009,53623,1
3925,router,647,77277,1
3926,router,1049,30171,1
3927,server,72,67234,2
3928,iot,2691,77157,3
3929,iot,2965,60599,1
3930,laptop,2185,81151,3
3931,server,497,52645,2
3932,router,2714,5349,2
3933,laptop,1792,10889,3
3934,router,967,72885,3
3935,router,2878,80961,2
3936,iot,1690,74513,1
3937,router,2676,46033,1
3938,laptop,2107,88325,3
3939,iot,1188,89908,1
3940,iot,950,66704,3
3941,router,2219,48500,1
3942,server,1898,3894,3
3943,iot,354,75161,2
3944,router,1026,20197,2
3945,iot,1303,84517,2
3946,server,143,28246,3
3947,laptop,1335,4001,3
3948,server,1035,31389,1
3949,iot,1400,24585,2
3950,router,2104,24410,1
3951,laptop,677,77464,3
3952,laptop,1209,2347,2
3953,iot,2665,23596,2
3954,router,1832,48461,3
3955,laptop,1102,23118,2
3956,iot,2894,7175,3
3957,laptop,668,23933,2
3958,iot,2331,25084,1
3959,laptop,844,60456,3
3960,server,1229,89963,2
3961,iot,424,85950,1
3962,router,1614,1339,1
3963,laptop,1138,29260,2
3964,laptop,290,58155,3
3965,router,198,47609,1
3966,router,1622,2707,2
3967,iot,1055,42832,2
3968,router,1846,2919,1
3969,laptop,2585,58124,2
3970,server,48,77549,2
3971,iot,1166,57937,1
3972,router,2210,49701,3
3973,laptop,314,77445,2
3974,iot,2522,84146,1
3975,server,1058,46729,2
3976,router,2037,72017,1
3977,laptop,1667,55181,2
3978,laptop,2962,77637,2
3979,iot,2482,10814,2
3980,iot,2660,58730,2
3981,iot,2401,50993,3
3982,laptop,2436,33983,2
3983,iot,979,20319,1
3984,iot,2240,37340,2
3985,iot,2640,50766,1
3986,server,2925,60676,1
3987,iot,2356,67776,3
3988,laptop,2967,1503,3
3989,router,2378,80989,2
3990,laptop,1099,62999,2
3991,router,663,36141,1
3992,laptop,2695,84806,1
3993,server,2831,58526,3
3994,router,1050,72512,2
3995,iot,1240,37998,2
3996,laptop,1927,9386,3
3997,laptop,706,55378,2
