product_id,warehouse,stock,category,priority
3470,5,796,medicine,1
3471,15,8,tech,2
3472,58,625,tech,1
3473,6,533,food,2
3474,28,174,tech,3
3475,28,656,tech,1
3476,54,783,medicine,3
3477,26,868,medicine,3
3478,38,730,food,1
3479,36,479,food,2
3480,19,158,food,2
3481,41,217,tech,3
3482,23,542,tech,1
3483,23,10,tech,3
3484,18,461,tech,2
3485,21,203,medicine,3
3486,42,309,food,2
3487,39,124,medicine,3
3488,11,451,tech,1
3489,31,712,medicine,1
3490,11,91,food,3
3491,31,252,food,1
3492,47,254,tech,1
3493,25,39,food,1
3494,37,241,food,1
3495,49,534,medicine,3
3496,4,592,medicine,2
3497,53,497,medicine,2
3498,3,562,medicine,1
3499,35,865,food,1
3500,46,123,medicine,1
3501,32,389,medicine,2
3502,33,896,food,3
3503,20,791,food,2
3504,8,786,tech,2
3505,26,351,food,3
3506,39,17,medicine,3
3507,4,282,tech,1
3508,30,438,food,3
3509,52,860,tech,1
3510,10,436,tech,2
3511,36,544,tech,3
3512,58,738,medicine,1
3513,39,141,tech,3
3514,10,715,food,1
3515,7,98,food,2
3516,10,262,medicine,1
3517,6,893,food,2
3518,29,6,food,3
3519,52,287,medicine,3
3520,27,673,tech,3
3521,24,388,medicine,3
3522,58,162,tech,1
3523,39,345,tech,2
3524,43,493,tech,3
3525,49,588,food,1
3526,27,773,tech,3
3527,54,776,medicine,2
3528,37,578,medicine,3
3529,18,589,food,3
3530,31,308,medicine,3
3531,6,395,medicine,1
3532,22,319,tech,2
3533,16,279,tech,3
3534,55,245,food,2
3535,46,499,food,2
3536,38,181,food,3
3537,41,341,food,3
3538,28,353,tech,2
3539,19,657,medicine,2
3540,57,126,tech,2
3541,39,543,food,2
3542,37,279,food,1
3543,9,297,food,1
3544,50,26,food,1
3545,32,234,tech,2
3546,21,747,tech,3
3547,8,620,food,2
3548,25,264,food,1
3549,59,834,tech,3
3550,3,656,medicine,2
3551,43,475,food,3
3552,36,223,medicine,1
3553,55,629,tech,1
3554,55,240,food,1
3555,19,409,tech,1
3556,33,303,tech,1
3557,39,634,food,1
3558,34,242,medicine,3
3559,24,442,food,3
3560,26,656,medicine,2
3561,56,436,food,2
3562,39,682,medicine,3
3563,8,574,tech,1
3564,30,628,medicine,1
3565,57,78,medicine,1
3566,48,714,medicine,1
3567,30,522,tech,1
3568,7,892,food,3
3569,19,765,tech,3
3570,23,655,tech,3
3571,4,498,food,2
3572,51,591,tech,3
3573,36,118,food,2
3574,35,418,food,3
3575,41,832,food,2
3576,54,229,food,2
3577,18,269,medicine,2
3578,45,644,food,1
3579,18,785,medicine,2
3580,1,53,medicine,2
3581,26,726,food,2
3582,50,598,tech,1
3583,55,3,food,3
3584,13,670,tech,3
3585,33,26,medicine,1
3586,50,471,food,2
3587,9,398,medicine,2
3588,6,688,tech,2
3589,57,391,food,3
3590,54,20,food,3
3591,33,430,medicine,2
3592,21,485,medicine,1
3593,24,682,tech,2
3594,45,529,food,2
3595,24,73,medicine,3
3596,45,169,tech,1
3597,44,93,medicine,3
3598,5,21,medicine,1
3599,19,124,food,2
3600,24,536,medicine,3
3601,14,111,medicine,2
3602,31,269,tech,2
3603,47,839,medicine,2
3604,22,835,medicine,2
3605,23,326,food,2
3606,7,818,medicine,1
3607,8,869,medicine,1
3608,17,376,tech,2
3609,33,374,food,1
3610,14,112,tech,3
3611,29,757,medicine,3
3612,27,277,medicine,2
3613,16,567,food,2
3614,24,79,medicine,1
3615,55,487,tech,1
3616,21,751,food,1
3617,11,768,tech,3
3618,6,309,medicine,2
3619,55,441,food,3
3620,37,655,medicine,2
3621,45,405,medicine,1
3622,23,727,medicine,1
3623,45,758,medicine,2
3624,39,471,tech,3
3625,50,159,medicine,1
3626,52,396,food,1
3627,38,767,food,2
3628,26,636,medicine,2
3629,44,11,tech,3
3630,53,142,medicine,1
3631,29,242,food,1
3632,57,262,food,2
3633,46,538,tech,1
3634,34,139,tech,3
3635,17,527,tech,2
3636,26,408,food,2
3637,3,89,food,1
3638,14,771,medicine,1
3639,47,607,medicine,1
3640,40,605,medicine,2
3641,39,256,medicine,1
3642,39,384,medicine,2
3643,27,399,food,3
3644,42,50,tech,2
3645,9,494,food,1
3646,7,485,food,3
3647,13,550,medicine,3
3648,41,552,medicine,1
3649,9,629,tech,3
3650,24,645,food,3
3651,38,124,tech,1
3652,50,155,medicine,1
3653,10,769,food,1
3654,30,634,medicine,2
3655,8,866,food,1
3656,15,344,tech,3
3657,17,836,tech,1
3658,40,613,food,1
3659,19,427,food,2
3660,34,234,medicine,3
3661,47,612,tech,3
3662,31,206,food,2
3663,20,833,medicine,1
3664,48,352,medicine,3
3665,16,807,tech,2
3666,37,193,tech,3
3667,11,325,tech,3
3668,20,214,food,3
3669,6,289,food,1
3670,5,695,tech,3
3671,38,875,tech,3
3672,20,253,food,1
3673,22,467,medicine,2
3674,37,168,medicine,2
3675,1,700,medicine,1
3676,57,494,food,3
3677,42,744,tech,3
3678,24,352,tech,3
3679,20,219,medicine,3
3680,26,596,tech,1
3681,55,15,medicine,2
3682,55,827,food,1
3683,17,110,tech,2
3684,1,834,medicine,2
3685,21,795,medicine,2
3686,38,387,tech,3
3687,3,66,tech,2
3688,47,563,medicine,1
3689,47,360,food,3
3690,59,688,food,2
3691,7,129,tech,1
3692,29,167,tech,3
3693,36,118,tech,3
3694,5,371,tech,2
3695,26,114,food,3
3696,54,410,tech,3
3697,48,665,tech,1
3698,9,722,food,2
3699,20,384,medicine,1
3700,40,311,tech,2
3701,28,357,food,1
3702,37,291,tech,1
3703,15,611,medicine,3
3704,2,270,medicine,3
3705,27,285,tech,2
3706,52,445,food,3
3707,9,88,food,2
3708,57,379,medicine,1
3709,7,341,tech,2
3710,5,816,tech,1
3711,35,69,food,3
3712,31,632,medicine,2
3713,26,314,tech,2
3714,11,757,tech,2
3715,41,670,medicine,2
3716,14,875,food,3
3717,20,873,food,3
3718,37,303,medicine,3
3719,2,614,medicine,1
3720,6,266,medicine,1
3721,11,343,food,1
3722,43,220,tech,1
3723,20,411,tech,3
3724,11,884,tech,1
3725,49,772,tech,3
3726,24,171,medicine,2
3727,17,611,medicine,2
3728,49,818,medicine,3
3729,23,833,medicine,3
3730,17,860,tech,2
3731,53,166,medicine,3
3732,27,615,food,2
3733,54,495,food,3
3734,16,541,food,1
3735,51,869,tech,2
3736,7,511,food,2
3737,24,778,tech,1
3738,15,856,tech,1
3739,48,587,food,1
3740,39,761,tech,2
3741,37,245,tech,2
3742,14,406,medicine,3
3743,18,648,tech,3
3744,18,838,food,1
3745,51,281,medicine,3
3746,42,328,medicine,3
3747,58,284,food,2
3748,8,460,medicine,1
3749,32,629,food,3
3750,2,872,medicine,2
3751,14,473,tech,2
3752,39,442,medicine,3
3753,34,873,tech,3
3754,12,279,medicine,1
3755,7,337,food,3
3756,24,354,food,3
3757,31,765,food,2
3758,58,552,medicine,1
3759,35,463,food,2
3760,32,715,medicine,2
3761,43,603,food,3
3762,21,390,tech,1
3763,32,873,food,2
3764,30,841,tech,3
3765,40,631,medicine,1
3766,27,651,medicine,2
3767,30,708,tech,1
3768,6,282,medicine,3
3769,10,459,medicine,1
3770,53,405,food,2
3771,20,618,medicine,2
3772,42,126,food,3
3773,54,814,tech,2
3774,4,342,tech,2
3775,15,0,food,3
3776,36,118,medicine,1
3777,39,356,food,2
3778,16,889,food,3
3779,31,879,food,2
3780,1,570,food,3
3781,52,468,tech,3
3782,31,471,medicine,3
3783,40,530,food,1
3784,39,515,medicine,2
3785,40,608,medicine,3
3786,9,22,medicine,1
3787,22,543,food,2
3788,38,885,tech,2
3789,25,666,tech,3
3790,32,547,medicine,2
3791,6,8,food,1
3792,6,278,tech,3
3793,42,164,medicine,1
3794,3,236,medicine,3
3795,24,210,food,2
3796,10,329,food,3
3797,45,336,medicine,3
3798,48,548,food,3
3799,26,474,food,3
3800,3,270,food,3
3801,50,67,food,3
3802,22,495,food,1
3803,9,334,food,3
3804,43,556,tech,3
3805,54,525,food,1
3806,34,348,food,2
3807,32,445,tech,1
3808,7,161,tech,1
3809,6,462,food,3
3810,8,381,food,3
3811,42,24,medicine,3
3812,31,805,tech,3
3813,1,774,tech,2
3814,55,836,tech,2
3815,59,599,tech,3
3816,10,3,medicine,2
3817,54,119,medicine,1
3818,38,708,medicine,3
3819,23,672,tech,1
3820,31,607,food,3
3821,7,84,tech,1
3822,12,256,food,1
3823,34,106,tech,2
3824,48,677,food,1
3825,46,682,tech,2
3826,48,776,tech,1
3827,32,270,tech,2
3828,21,493,tech,2
3829,47,605,tech,2
3830,41,18,tech,1
3831,11,535,tech,3
3832,49,20,tech,1
3833,51,274,medicine,3
3834,9,219,medicine,3
3835,43,366,tech,1
3836,41,508,tech,2
3837,39,415,tech,3
3838,2,243,food,1
3839,2,268,food,1
3840,40,212,medicine,1
3841,38,536,medicine,3
3842,26,373,tech,1
3843,24,850,food,3
3844,25,123,medicine,3
3845,57,537,medicine,2
3846,23,665,food,2
3847,23,851,medicine,3
3848,6,828,tech,3
3849,5,446,medicine,3
3850,26,136,food,1
3851,5,617,food,1
3852,43,190,tech,3
3853,8,475,medicine,1
3854,54,458,medicine,1
3855,46,729,tech,2
3856,42,18,food,3
3857,57,691,tech,1
3858,40,370,food,1
3859,28,98,tech,1
3860,16,581,food,3
3861,33,528,food,1
3862,16,351,medicine,3
3863,54,251,food,3
3864,24,176,tech,3
3865,7,485,food,3
3866,46,827,medicine,1
3867,42,564,medicine,2
3868,50,759,food,3
3869,43,167,tech,1
3870,42,604,food,2
3871,35,400,tech,2
3872,59,599,medicine,3
3873,4,213,tech,2
3874,32,147,food,3
3875,43,729,medicine,1
3876,43,701,tech,2
3877,27,478,tech,1
3878,47,841,food,2
3879,25,368,food,3
3880,24,549,food,2
3881,59,105,tech,3
3882,43,7,food,1
3883,16,364,tech,1
3884,37,231,medicine,1
3885,5,418,food,3
3886,49,120,food,1
3887,13,490,tech,3
3888,31,165,tech,1
3889,29,750,medicine,3
3890,14,894,food,2
3891,29,731,medicine,1
3892,23,668,food,3
3893,26,871,food,1
3894,31,636,tech,1
3895,1,890,tech,2
3896,7,542,tech,3
3897,7,36,medicine,1
3898,33,251,food,1
3899,37,600,food,3
3900,46,836,food,2
3901,11,810,medicine,1
3902,16,303,medicine,1
3903,38,798,medicine,2
3904,11,256,food,1
3905,43,119,medicine,2
3906,31,177,medicine,1
3907,47,213,medicine,3
3908,55,538,tech,2
3909,10,578,medicine,2
3910,49,377,medicine,1
3911,53,424,tech,3
3912,48,703,medicine,1
3913,8,355,tech,2
3914,44,338,food,3
3915,42,694,medicine,3
3916,55,795,medicine,1
3917,8,789,medicine,2
3918,24,428,tech,1
3919,30,469,food,3
3920,2,194,food,3
3921,17,865,tech,3
3922,43,815,tech,3
3923,6,14,tech,3
3924,47,502,medicine,3
3925,35,353,food,2
3926,29,483,food,1
3927,26,862,tech,2
3928,48,778,food,1
3929,42,290,food,2
3930,3,535,food,3
3931,34,812,tech,1
3932,16,475,medicine,1
3933,6,53,food,2
3934,59,243,medicine,1
3935,22,706,medicine,1
3936,5,712,food,3
3937,53,532,food,3
3938,26,196,food,1
3939,46,435,tech,3
3940,36,631,food,2
3941,44,3,food,3
3942,18,512,tech,3
3943,21,583,food,3
3944,40,203,food,3
3945,52,611,medicine,1
3946,8,54,food,1
3947,42,875,tech,1
3948,1,614,food,2
3949,7,297,medicine,2
3950,42,455,food,1
3951,21,225,food,1
3952,42,257,food,2
3953,47,444,food,3
3954,42,71,medicine,2
3955,24,272,tech,2
3956,38,99,food,1
3957,37,899,food,3
3958,29,881,medicine,3
3959,46,159,tech,3
3960,7,639,tech,2
3961,50,161,medicine,2
3962,23,511,tech,2
3963,5,315,food,2
3964,46,475,medicine,3
3965,23,266,medicine,3
3966,33,480,tech,1
3967,25,74,food,2
3968,41,500,food,2
3969,50,4,medicine,2
3970,47,299,medicine,1
3971,20,690,tech,1
3972,39,277,medicine,2
3973,21,145,tech,3
3974,1,152,medicine,1
3975,50,83,medicine,3
3976,13,849,tech,3
3977,55,46,tech,1
3978,9,199,medicine,2
3979,45,121,tech,2
3980,57,697,tech,2
3981,5,686,food,3
3982,20,406,food,3
3983,53,508,medicine,3
3984,14,770,tech,3
3985,26,206,food,1
3986,17,884,medicine,2
3987,38,144,food,2
3988,38,492,food,3
3989,57,375,food,2
3990,44,155,food,1
3991,18,19,tech,2
3992,27,848,food,2
3993,23,368,food,3
3994,31,394,medicine,2
3995,21,528,tech,2
3996,29,393,medicine,3
3997,52,306,tech,1
3998,18,489,food,3
3999,47,630,food,1
4000,32,167,medicine,3
4001,50,238,food,3
4002,20,676,medicine,1
4003,44,395,medicine,1
4004,30,730,food,1
4005,58,786,food,2
4006,44,638,tech,2
4007,21,846,tech,1
4008,37,805,food,1
4009,43,75,medicine,1
4010,28,599,food,1
4011,40,622,food,3
4012,3,73,tech,2
4013,5,627,food,3
4014,52,327,medicine,1
4015,10,87,tech,2
4016,25,489,food,1
4017,24,787,food,1
4018,48,319,tech,3
4019,23,483,food,3
4020,36,370,medicine,3
4021,2,271,food,1
4022,42,345,food,3
4023,5,217,tech,3
4024,38,637,tech,3
4025,55,796,medicine,1
4026,32,405,tech,2
4027,34,677,medicine,1
4028,24,134,food,1
4029,2,37,medicine,1
4030,49,287,food,1
4031,31,267,tech,2
4032,40,3,food,2
4033,57,163,tech,1
4034,9,693,medicine,1
4035,14,533,food,1
4036,32,765,tech,2
4037,45,845,medicine,3
4038,57,446,food,1
4039,40,675,medicine,1
4040,57,739,food,1
4041,53,739,medicine,3
4042,13,77,food,3
4043,26,842,medicine,1
4044,34,739,food,1
4045,5,668,tech,1
4046,36,244,tech,3
4047,57,885,medicine,2
4048,59,632,food,1
4049,3,40,medicine,3
4050,28,72,food,1
4051,36,218,medicine,3
4052,55,596,tech,3
4053,54,861,tech,3
4054,57,87,food,3
4055,9,493,tech,1
4056,40,452,tech,1
4057,32,245,food,2
4058,46,510,tech,3
4059,38,535,food,1
4060,31,213,tech,1
4061,33,757,food,2
4062,4,316,medicine,1
4063,20,12,medicine,2
4064,55,442,medicine,3
4065,31,320,food,2
4066,7,41,medicine,2
4067,57,182,food,3
4068,15,109,tech,2
4069,30,170,food,1
4070,20,742,tech,1
4071,53,741,tech,3
4072,22,70,food,3
4073,52,898,medicine,1
4074,13,442,tech,3
4075,33,832,food,2
4076,51,525,food,3
4077,25,341,tech,3
4078,43,885,food,3
4079,14,265,medicine,1
4080,3,98,medicine,3
4081,12,430,medicine,3
4082,55,687,food,2
4083,10,439,food,2
4084,54,119,tech,3
4085,12,454,food,3
4086,15,745,tech,1
4087,46,899,medicine,1
4088,59,202,tech,3
4089,40,659,tech,3
4090,13,289,food,1
4091,55,17,food,2
4092,36,644,medicine,2
4093,29,656,tech,1
4094,36,154,tech,1
4095,45,684,medicine,3
4096,22,110,tech,1
4097,17,122,tech,2
4098,59,532,food,2
4099,16,400,tech,3
4100,44,270,tech,2
4101,40,899,tech,1
4102,49,345,food,1
4103,26,695,tech,2
4104,44,618,medicine,1
4105,28,362,food,3
4106,35,257,tech,2
4107,43,429,food,2
4108,12,321,medicine,1
4109,45,272,food,3
4110,33,510,medicine,2
4111,28,269,medicine,3
4112,22,810,food,3
4113,17,685,tech,3
4114,15,176,tech,2
4115,57,532,food,3
4116,40,503,food,3
4117,46,235,tech,1
4118,59,135,medicine,1
4119,9,320,food,2
4120,56,765,medicine,1
4121,52,769,food,3
4122,21,467,tech,1
4123,19,860,medicine,2
4124,4,120,tech,3
4125,53,109,medicine,1
4126,49,419,food,3
4127,35,776,tech,2
4128,15,656,medicine,2
4129,4,52,tech,3
4130,52,363,medicine,2
4131,40,852,tech,2
4132,4,150,medicine,3
4133,29,648,food,2
4134,26,712,medicine,1
4135,48,68,food,3
4136,2,831,food,2
4137,55,815,food,3
4138,43,103,tech,1
4139,24,231,tech,2
4140,34,588,tech,2
4141,12,505,food,1
4142,58,601,tech,1
4143,5,142,tech,2
4144,34,641,food,2
4145,12,647,medicine,2
4146,31,7,tech,1
4147,13,485,food,2
4148,39,222,food,2
4149,34,56,medicine,2
4150,20,100,tech,1
4151,59,428,tech,3
4152,25,832,medicine,2
4153,32,892,food,2
4154,25,314,food,2
4155,41,97,tech,3
4156,20,468,medicine,1
4157,33,79,food,3
4158,17,602,food,2
4159,58,514,food,3
4160,39,419,medicine,1
4161,50,35,tech,1
4162,16,18,food,2
4163,9,261,medicine,2
4164,57,604,medicine,2
4165,23,567,tech,3
4166,6,97,food,2
4167,58,247,food,2
4168,58,464,tech,1
4169,27,852,tech,1
4170,38,604,food,2
4171,7,640,tech,2
4172,36,859,food,3
4173,53,762,food,1
4174,53,816,food,2
4175,9,647,food,3
4176,45,462,medicine,2
4177,22,787,tech,1
4178,44,331,medicine,3
4179,27,16,medicine,2
4180,48,872,tech,2
4181,29,548,food,3
4182,15,527,medicine,2
4183,17,847,medicine,2
4184,2,154,food,2
4185,58,64,medicine,1
4186,57,20,food,2
4187,48,675,tech,3
4188,20,780,tech,1
4189,18,813,food,2
4190,55,355,food,2
4191,4,438,food,2
4192,17,267,food,2
4193,11,382,food,3
4194,55,374,tech,2
4195,24,546,medicine,3
4196,57,30,food,1
4197,39,24,tech,1
4198,40,48,food,3
4199,14,94,medicine,3
4200,43,339,medicine,3
4201,25,180,tech,2
4202,26,570,medicine,3
4203,52,527,food,2
4204,14,85,tech,3
4205,38,295,food,2
4206,19,392,tech,3
4207,5,225,medicine,2
4208,13,426,tech,3
4209,59,199,food,3
4210,10,425,tech,1
4211,34,27,food,3
4212,33,593,tech,3
4213,21,187,tech,1
4214,7,463,food,1
4215,19,446,tech,1
4216,31,308,medicine,1
4217,47,702,medicine,2
4218,59,196,medicine,3
4219,36,790,medicine,2
4220,35,749,medicine,1
4221,32,345,food,2
4222,40,483,tech,2
4223,56,373,tech,2
4224,26,667,tech,1
4225,12,237,tech,1
4226,27,821,tech,3
4227,56,99,tech,3
4228,10,344,food,1
4229,2,511,food,3
4230,40,882,medicine,1
4231,36,279,tech,2
4232,6,882,food,3
4233,57,59,medicine,1
4234,15,113,food,3
4235,44,61,medicine,2
4236,45,841,food,1
4237,51,748,tech,2
4238,37,540,medicine,3
4239,31,627,food,2
4240,37,774,food,1
4241,37,89,food,2
4242,6,279,food,1
4243,23,575,food,1
4244,3,369,food,1
4245,21,857,food,1
4246,10,844,food,1
4247,32,482,medicine,1
4248,50,780,medicine,3
4249,42,477,food,1
4250,39,536,medicine,1
4251,47,770,food,3
4252,47,338,tech,2
4253,5,569,tech,2
4254,43,486,tech,2
4255,49,685,tech,2
4256,46,384,medicine,3
4257,12,86,food,2
4258,57,721,medicine,1
4259,2,717,tech,2
4260,47,344,food,1
4261,16,343,food,1
4262,15,314,tech,3
4263,42,698,food,1
4264,37,281,tech,2
4265,30,698,tech,2
4266,57,872,food,3
4267,9,591,tech,1
4268,6,339,food,2
4269,45,781,tech,1
4270,27,710,food,3
4271,19,118,medicine,2
4272,34,302,tech,1
4273,17,36,food,2
4274,40,35,medicine,1
4275,55,76,tech,1
4276,16,870,food,2
4277,1,13,tech,2
4278,38,650,food,2
4279,14,806,food,1
4280,57,361,tech,2
4281,24,613,medicine,2
4282,22,899,medicine,3
4283,25,307,food,2
4284,41,866,food,1
4285,6,652,tech,3
4286,48,172,tech,2
4287,20,71,medicine,1
4288,42,898,medicine,1
4289,45,591,medicine,3
4290,29,613,food,1
4291,59,189,food,2
4292,38,451,medicine,2
4293,30,629,medicine,2
4294,43,484,food,1
4295,18,837,tech,1
4296,35,96,medicine,1
4297,51,571,medicine,1
4298,45,666,medicine,2
4299,19,845,tech,1
4300,42,95,medicine,3
4301,29,367,tech,2
4302,57,265,tech,1
4303,45,778,tech,3
4304,36,872,food,3
4305,13,733,tech,3
4306,45,385,food,3
4307,15,384,tech,2
4308,8,166,tech,3
4309,47,274,tech,1
4310,21,631,food,1
4311,54,183,food,3
4312,15,574,food,3
4313,42,553,medicine,3
4314,13,625,food,3
4315,41,759,tech,2
4316,15,202,food,2
4317,12,387,tech,2
4318,36,340,food,3
4319,26,808,medicine,1
4320,7,896,food,1
4321,38,753,food,2
4322,22,606,food,1
4323,26,442,medicine,2
4324,29,533,tech,1
4325,30,488,food,3
4326,52,755,medicine,2
4327,22,105,medicine,2
4328,13,312,food,2
4329,9,594,food,1
4330,56,586,medicine,1
4331,23,473,tech,2
4332,19,130,medicine,1
4333,42,840,food,1
4334,15,108,medicine,1
4335,7,706,medicine,1
4336,49,282,food,2
4337,32,301,food,1
4338,37,862,medicine,1
4339,19,87,medicine,2
4340,55,245,medicine,3
4341,54,324,medicine,2
4342,9,97,tech,1
4343,18,255,medicine,3
4344,27,157,tech,1
4345,17,761,food,3
4346,3,694,medicine,1
4347,41,203,tech,3
4348,31,659,medicine,2
4349,47,497,food,2
4350,43,466,medicine,3
4351,12,356,food,3
4352,3,527,food,3
4353,34,271,food,2
4354,8,441,food,1
4355,40,458,food,3
4356,28,890,food,2
4357,17,61,medicine,3
4358,16,659,tech,1
4359,2,78,food,1
4360,5,790,tech,1
4361,47,817,food,2
4362,53,597,food,3
4363,39,755,tech,3
4364,59,706,medicine,3
4365,8,426,medicine,2
4366,1,623,medicine,1
4367,1,335,tech,3
4368,22,223,food,2
4369,45,784,food,1
4370,59,361,tech,1
4371,18,860,tech,1
4372,33,417,food,1
4373,25,81,medicine,3
4374,54,883,medicine,1
4375,50,545,food,1
4376,2,182,tech,1
4377,37,619,medicine,2
4378,57,313,medicine,3
4379,35,701,tech,1
4380,54,194,tech,3
4381,32,855,tech,1
4382,41,192,food,1
4383,28,676,medicine,2
4384,11,111,tech,1
4385,11,71,tech,1
4386,56,155,tech,1
4387,51,797,tech,3
4388,1,745,tech,3
4389,20,39,food,2
4390,20,323,tech,1
4391,21,734,medicine,2
4392,7,23,medicine,3
4393,15,720,medicine,2
4394,25,766,medicine,3
4395,3,5,tech,2
4396,17,139,food,3
4397,45,40,medicine,1
4398,6,28,food,3
4399,4,158,medicine,1
4400,52,692,food,2
4401,33,179,medicine,2
4402,51,694,food,2
4403,40,550,medicine,1
4404,9,75,tech,2
4405,19,517,food,3
4406,54,240,food,3
4407,49,101,food,1
4408,46,329,food,1
4409,47,879,tech,2
4410,34,141,tech,1
4411,41,610,tech,2
4412,36,344,medicine,1
4413,18,437,food,1
4414,7,401,tech,3
4415,48,683,tech,3
4416,56,483,medicine,1
4417,48,566,medicine,1
4418,3,841,medicine,2
4419,38,466,tech,2
4420,28,686,food,2
4421,29,27,food,3
4422,45,553,food,3
4423,2,494,medicine,1
4424,32,159,tech,3
4425,35,344,food,1
4426,10,92,tech,2
4427,26,841,tech,3
4428,35,709,medicine,2
4429,23,116,tech,1
4430,17,110,medicine,2
4431,5,337,tech,2
4432,43,648,tech,1
4433,11,271,tech,1
4434,10,513,food,1
4435,42,734,medicine,2
4436,53,357,tech,2
4437,49,599,tech,2
4438,38,684,food,2
4439,36,460,medicine,1
4440,52,449,medicine,2
4441,46,80,medicine,2
4442,18,94,medicine,1
4443,23,770,food,1
4444,44,288,medicine,3
4445,1,93,food,3
4446,37,342,medicine,2
4447,31,264,food,1
4448,25,186,tech,2
4449,12,565,tech,1
4450,54,562,medicine,2
4451,55,295,food,1
4452,23,57,medicine,2
4453,45,597,medicine,1
4454,19,871,food,1
4455,7,283,tech,3
4456,10,638,food,1
4457,54,520,medicine,2
4458,25,80,food,2
4459,28,375,medicine,2
4460,22,165,medicine,1
4461,41,193,tech,1
4462,1,227,tech,2
4463,33,274,food,2
4464,21,586,medicine,3
4465,4,536,food,2
4466,31,419,medicine,2
4467,5,215,medicine,1
4468,53,477,medicine,3
4469,16,6,medicine,2
4470,37,268,tech,3
4471,44,612,food,3
4472,2,330,tech,3
4473,30,601,tech,3
4474,44,485,food,2
4475,43,212,medicine,3
4476,3,36,tech,2
4477,54,827,medicine,3
4478,42,281,tech,3
4479,23,736,tech,3
4480,25,797,tech,3
4481,48,611,food,1
4482,22,17,food,1
4483,41,425,medicine,3
4484,17,305,food,1
4485,8,394,tech,3
4486,6,713,medicine,2
4487,31,387,tech,3
4488,47,311,food,1
4489,57,105,medicine,3
4490,51,25,tech,3
4491,19,602,tech,2
4492,45,676,medicine,2
4493,19,356,tech,3
4494,39,714,medicine,2
4495,14,833,tech,1
4496,1,608,tech,2
4497,8,707,medicine,2
4498,4,409,food,2
4499,57,622,tech,1
4500,3,324,medicine,3
4501,42,75,tech,3
4502,28,489,medicine,1
4503,44,451,food,1
4504,30,708,medicine,1
4505,16,428,medicine,3
4506,18,837,food,1
4507,7,121,medicine,1
4508,31,873,food,1
4509,32,559,medicine,2
4510,23,107,medicine,2
4511,24,167,tech,2
4512,53,860,tech,3
4513,26,257,food,3
4514,47,852,medicine,2
4515,37,108,tech,3
4516,13,21,food,1
4517,26,89,food,2
4518,53,487,tech,1
4519,25,681,medicine,3
4520,58,31,tech,3
4521,3,704,medicine,1
4522,34,494,food,3
4523,23,652,medicine,3
4524,27,546,medicine,3
4525,44,71,food,3
4526,34,159,medicine,2
4527,59,546,food,2
4528,8,307,medicine,2
4529,34,55,food,3
4530,26,557,tech,2
4531,8,441,medicine,3
4532,34,160,tech,1
4533,22,490,medicine,3
4534,2,20,medicine,3
4535,56,838,tech,2
4536,39,757,tech,3
4537,41,795,medicine,2
4538,15,50,medicine,1
4539,6,238,medicine,2
4540,20,72,food,1
4541,4,759,medicine,3
4542,31,486,tech,1
4543,53,773,medicine,3
4544,58,593,tech,1
4545,19,579,food,1
4546,15,126,medicine,1
4547,48,19,food,1
4548,39,423,tech,3
4549,53,466,tech,3
4550,46,193,medicine,1
4551,48,396,food,2
4552,31,688,food,2
4553,34,280,tech,2
4554,19,833,tech,1
