sku_id,category,base_price,current_stock,min_stock_threshold,day_of_week,hour_of_day,recent_demand_7d,competitor_price,discount_pct,urgency_score
SKU01202,household,315.06,102,45,0,1,113,326.08,21.6,0.67
SKU01203,personal_care,965.36,129,45,3,9,49,969.27,28.7,0.369
SKU01204,personal_care,567.39,238,92,2,13,81,608.95,2.7,0.516
SKU01205,personal_care,1177.5,496,103,1,21,69,1199.43,25.1,0.38
SKU01206,food,94.92,455,61,2,22,61,112.26,25.5,0.311
SKU01207,personal_care,393.39,104,108,6,4,194,345.01,21.9,1.39
SKU01208,clothing,920.17,306,29,4,23,139,810.69,32.6,0.703
SKU01209,food,35.86,184,100,5,13,97,32.44,27.2,0.758
SKU01210,electronics,1455.51,72,80,2,23,77,1676.97,21.5,0.856
SKU01211,food,181.91,234,42,0,5,99,157.25,21.0,0.585
SKU01212,electronics,3657.27,13,23,2,3,29,3929.99,17.2,0.937
SKU01213,household,171.31,81,20,3,21,92,174.92,19.5,0.49
SKU01214,food,289.25,81,87,6,4,80,333.32,14.8,0.85
SKU01215,food,276.95,277,34,0,14,122,224.7,19.7,0.649
SKU01216,food,94.61,71,58,2,23,169,81.98,9.6,1.179
SKU01217,household,371.27,455,73,5,21,178,403.64,31.4,0.792
SKU01218,household,95.34,211,62,5,0,106,92.23,15.2,0.67
SKU01219,household,117.47,419,53,0,17,51,95.73,14.6,0.367
SKU01220,household,147.7,459,119,3,14,94,133.86,15.3,0.605
SKU01221,electronics,2451.95,186,88,5,0,95,2744.2,13.8,0.615
SKU01222,electronics,4126.97,472,114,3,12,130,3552.27,28.4,0.741
SKU01223,clothing,2276.17,8,100,3,5,75,2435.92,4.7,5.856
SKU01224,household,673.71,151,51,2,23,136,620.2,25.7,0.812
SKU01225,food,155.24,179,90,5,10,120,125.8,9.6,0.83
SKU01226,electronics,2628.89,355,24,3,0,62,2790.17,7.1,0.282
SKU01227,food,215.28,219,50,0,8,98,252.54,9.7,0.506
SKU01228,electronics,4918.45,439,54,0,4,15,4474.9,17.8,0.221
SKU01229,electronics,2428.31,170,63,1,1,102,1974.82,35.8,0.692
SKU01230,personal_care,752.49,488,97,1,8,51,672.93,35.6,0.403
SKU01231,clothing,1653.8,390,80,1,23,69,1948.31,30.0,0.378
SKU01232,personal_care,976.23,22,49,4,2,75,961.62,29.7,1.465
SKU01233,clothing,899.83,265,33,5,4,161,833.49,27.4,0.806
SKU01234,food,126.42,362,76,6,15,131,128.73,30.2,0.629
SKU01235,clothing,1484.42,430,43,0,8,92,1417.96,4.9,0.518
SKU01236,food,246.03,56,98,0,16,143,212.65,17.4,1.532
SKU01237,household,790.89,407,117,3,4,79,832.06,24.2,0.459
SKU01238,household,283.2,45,89,4,14,19,286.58,12.5,1.043
SKU01239,personal_care,1038.65,425,102,5,16,143,875.4,2.3,0.792
SKU01240,clothing,1104.61,14,38,1,5,92,1018.32,28.9,1.735
SKU01241,personal_care,251.71,275,72,5,5,181,225.97,30.3,0.954
SKU01242,clothing,647.25,79,99,2,7,168,603.2,11.3,1.391
SKU01243,food,89.19,99,65,4,18,161,82.1,28.6,1.069
SKU01244,household,553.99,275,49,5,18,96,475.63,21.6,0.573
SKU01245,clothing,399.76,413,65,0,6,28,415.68,14.0,0.191
SKU01246,electronics,4090.52,150,102,1,13,68,3612.37,15.3,0.71
SKU01247,food,127.99,110,65,4,16,95,114.22,38.7,0.773
SKU01248,electronics,3275.25,8,85,6,4,202,3181.72,7.5,5.63
SKU01249,personal_care,819.68,292,69,2,14,110,822.12,28.6,0.558
SKU01250,household,596.85,60,86,6,15,133,646.24,23.2,1.237
SKU01251,personal_care,881.17,232,67,0,9,70,982.6,27.8,0.424
SKU01252,personal_care,654.97,320,71,6,2,99,618.56,23.7,0.607
SKU01253,household,249.84,288,89,0,18,164,259.03,2.4,0.81
SKU01254,food,160.19,94,41,1,19,114,137.24,39.7,0.772
SKU01255,food,116.04,405,110,2,1,71,122.04,22.4,0.419
SKU01256,clothing,1758.27,281,27,0,9,73,1489.74,31.9,0.44
SKU01257,personal_care,832.08,187,67,4,11,20,936.85,14.0,0.258
SKU01258,clothing,1158.96,15,104,2,4,145,1207.31,19.4,3.83
SKU01259,food,110.98,354,27,0,14,156,120.44,0.6,0.662
SKU01260,food,253.34,419,21,1,7,40,243.97,22.8,0.285
SKU01261,clothing,1816.76,248,119,5,0,136,1471.88,14.0,0.883
SKU01262,electronics,1214.54,292,68,5,19,146,1172.5,19.8,0.8
SKU01263,electronics,4215.08,470,106,1,9,106,5041.51,23.9,0.537
SKU01264,clothing,1780.88,499,62,4,6,122,1663.53,37.4,0.65
SKU01265,personal_care,1101.22,73,44,3,11,120,1285.24,13.4,0.777
SKU01266,household,117.04,42,29,2,20,125,101.33,17.3,0.937
SKU01267,personal_care,182.57,292,40,0,7,157,181.17,28.9,0.796
SKU01268,electronics,2292.39,312,42,1,18,115,2431.38,37.2,0.527
SKU01269,household,342.12,481,33,4,8,95,277.23,1.6,0.514
SKU01270,clothing,2302.88,100,93,1,4,137,2055.49,20.6,1.108
SKU01271,household,578.48,250,92,4,4,106,658.17,11.9,0.607
SKU01272,household,261.42,177,100,6,16,103,254.73,33.5,0.793
SKU01273,food,174.78,476,69,5,17,102,150.22,8.9,0.58
SKU01274,clothing,1728.02,69,89,0,1,79,1536.69,9.5,1.052
SKU01275,food,33.76,428,40,1,4,27,38.52,7.3,0.155
SKU01276,electronics,1957.79,182,47,5,17,64,2054.37,32.0,0.384
SKU01277,clothing,2180.98,145,68,0,11,56,2553.7,22.6,0.457
SKU01278,electronics,3024.79,243,92,5,15,125,3274.06,2.9,0.689
SKU01279,clothing,1808.26,380,57,2,10,74,1780.17,27.9,0.471
SKU01280,clothing,2239.43,90,40,1,9,68,2396.57,28.2,0.492
SKU01281,food,38.34,220,91,4,9,52,44.48,24.8,0.414
SKU01282,clothing,2395.63,234,62,4,22,149,2203.88,1.1,0.828
SKU01283,food,271.01,480,88,6,20,120,287.82,26.5,0.571
SKU01284,household,281.39,443,118,2,4,132,298.49,33.4,0.661
SKU01285,food,30.03,101,86,4,4,19,33.53,31.0,0.498
SKU01286,electronics,1167.08,430,49,5,8,135,968.26,15.0,0.697
SKU01287,food,243.72,181,50,6,19,72,201.27,10.0,0.525
SKU01288,household,720.58,98,30,2,8,88,782.99,16.8,0.504
SKU01289,food,188.43,202,20,5,13,127,189.61,29.1,0.557
SKU01290,food,132.84,274,90,3,23,34,112.47,27.9,0.4
SKU01291,personal_care,946.1,445,30,5,10,181,774.4,6.0,0.858
SKU01292,personal_care,265.26,81,109,1,4,129,226.54,18.3,1.281
SKU01293,food,115.79,407,38,2,17,45,135.04,13.4,0.227
SKU01294,personal_care,598.86,169,79,0,0,91,711.65,35.6,0.596
SKU01295,electronics,1976.16,419,89,1,14,77,1960.29,35.1,0.514
SKU01296,electronics,1846.77,227,50,2,23,151,2210.03,22.0,0.714
SKU01297,food,290.56,157,37,0,20,75,265.14,13.0,0.517
SKU01298,household,694.4,457,114,4,3,57,713.21,19.0,0.352
SKU01299,household,102.21,470,64,4,14,67,85.66,17.1,0.436
SKU01300,personal_care,1114.19,165,89,4,0,83,1095.59,1.9,0.7
SKU01301,household,73.52,261,98,5,12,90,81.86,24.8,0.547
SKU01302,clothing,1458.3,293,44,1,14,128,1177.38,12.5,0.687
SKU01303,electronics,4079.69,11,25,3,16,49,4078.7,10.6,1.338
SKU01304,personal_care,806.11,465,85,0,10,40,960.17,10.4,0.251
SKU01305,clothing,758.15,387,108,2,20,56,607.92,38.6,0.463
SKU01306,household,562.16,493,31,2,5,109,534.85,28.1,0.567
SKU01307,electronics,2770.7,254,62,1,22,139,3170.71,14.1,0.678
SKU01308,personal_care,1123.92,60,31,6,9,154,1036.1,11.6,0.97
SKU01309,household,263.73,302,63,2,16,44,296.99,26.8,0.28
SKU01310,clothing,1629.16,355,84,5,4,86,1344.21,8.3,0.562
SKU01311,electronics,1857.25,464,105,4,6,99,2144.98,11.9,0.509
SKU01312,personal_care,1103.81,484,79,2,10,82,1232.8,15.5,0.409
SKU01313,electronics,4157.15,260,83,1,5,60,4676.33,4.7,0.399
SKU01314,electronics,4197.22,143,78,3,9,33,3385.52,26.7,0.503
SKU01315,clothing,993.81,217,48,0,5,145,1047.56,16.0,0.69
SKU01316,household,706.32,129,49,0,16,119,783.34,9.3,0.664
SKU01317,personal_care,971.87,28,60,0,3,53,975.02,32.9,1.246
SKU01318,household,669.61,368,91,1,10,70,657.22,38.6,0.503
SKU01319,electronics,2051.31,178,33,3,7,64,2163.34,10.4,0.348
SKU01320,personal_care,482.33,188,53,6,13,136,496.85,28.1,0.684
SKU01321,clothing,1662.63,305,28,0,17,60,1831.89,14.6,0.286
SKU01322,personal_care,1175.92,208,53,6,6,177,1372.68,7.2,0.835
SKU01323,household,796.36,181,107,6,4,105,942.27,23.5,0.714
SKU01324,food,226.22,259,119,0,23,124,264.67,13.9,0.725
SKU01325,personal_care,186.29,72,65,1,20,74,192.11,16.2,0.741
SKU01326,electronics,3289.6,253,41,0,18,117,2883.02,29.0,0.649
SKU01327,personal_care,649.97,57,22,1,9,108,609.03,29.1,0.722
SKU01328,personal_care,319.39,58,93,0,21,111,271.76,9.6,1.332
SKU01329,household,297.98,199,94,0,4,155,260.73,12.3,0.955
SKU01330,household,412.45,388,116,0,13,102,455.57,27.2,0.557
SKU01331,household,421.31,396,67,0,8,50,409.6,3.5,0.384
SKU01332,clothing,1630.19,35,104,6,12,205,1696.94,31.2,2.264
SKU01333,food,186.63,453,64,0,12,113,208.3,33.8,0.522
SKU01334,clothing,2461.53,425,112,2,1,139,2312.48,30.0,0.787
SKU01335,food,111.58,40,99,6,21,108,110.1,10.2,1.739
SKU01336,food,236.96,24,39,2,23,56,232.1,7.7,1.104
SKU01337,personal_care,952.86,168,58,2,22,191,836.09,16.0,1.036
SKU01338,food,198.14,209,36,3,18,77,184.61,29.2,0.494
SKU01339,clothing,1636.83,70,60,4,11,78,1582.19,26.5,0.835
SKU01340,electronics,3899.26,432,112,0,8,78,3752.0,28.8,0.541
SKU01341,personal_care,1064.78,234,77,2,20,115,980.16,17.3,0.724
SKU01342,personal_care,261.36,214,64,4,0,104,215.78,19.8,0.665
SKU01343,food,278.95,350,107,0,17,77,274.95,14.0,0.56
SKU01344,electronics,3093.2,106,29,0,2,146,3394.33,16.4,0.72
SKU01345,personal_care,1094.99,411,64,1,15,158,981.11,23.3,0.81
SKU01346,electronics,4638.24,138,32,4,17,80,4066.87,31.6,0.535
SKU01347,electronics,3080.52,154,112,4,5,63,3472.24,1.1,0.613
SKU01348,food,286.14,394,72,6,0,162,307.47,10.1,0.739
SKU01349,food,186.11,191,93,4,18,120,211.55,5.9,0.722
SKU01350,electronics,4441.58,439,99,6,5,83,4983.2,39.3,0.445
SKU01351,household,286.15,10,61,6,8,68,237.73,7.3,3.145
SKU01352,clothing,850.05,251,22,5,12,55,990.77,0.8,0.264
SKU01353,food,229.67,130,59,4,22,162,201.56,25.4,0.973
SKU01354,personal_care,962.49,32,65,5,14,139,839.74,13.7,1.641
SKU01355,personal_care,1093.83,402,55,3,23,73,1069.01,32.1,0.46
SKU01356,personal_care,1128.01,141,92,3,15,95,1155.15,26.0,0.704
SKU01357,clothing,1399.32,105,96,5,12,142,1208.35,21.9,1.121
SKU01358,clothing,632.19,228,62,4,22,117,718.41,12.0,0.603
SKU01359,personal_care,967.91,154,89,3,23,108,961.76,21.7,0.819
SKU01360,clothing,667.24,363,45,4,11,70,721.48,8.0,0.342
SKU01361,household,384.11,189,44,3,9,142,382.6,13.5,0.784
SKU01362,food,25.75,400,54,2,15,102,23.93,31.2,0.575
SKU01363,personal_care,203.68,189,27,3,0,38,232.17,33.2,0.223
SKU01364,clothing,1299.88,333,118,0,2,75,1503.39,0.4,0.477
SKU01365,clothing,1294.96,54,101,6,16,144,1356.73,14.3,1.494
SKU01366,electronics,737.98,494,83,1,9,25,603.07,34.1,0.284
SKU01367,clothing,2471.07,474,98,3,5,124,2854.02,39.4,0.599
SKU01368,electronics,1934.79,420,74,6,16,96,1576.72,34.3,0.572
SKU01369,clothing,912.41,221,95,2,18,138,976.31,29.8,0.766
SKU01370,electronics,2974.53,97,25,0,2,67,2643.71,36.1,0.496
SKU01371,clothing,1981.94,283,26,2,6,55,1702.39,38.6,0.366
SKU01372,electronics,1582.85,467,65,5,6,145,1542.97,34.7,0.749
SKU01373,clothing,266.78,466,40,4,14,175,303.53,26.9,0.743
SKU01374,household,600.55,307,40,3,13,108,614.88,26.0,0.497
SKU01375,food,272.06,152,41,0,16,49,272.15,3.6,0.33
SKU01376,household,321.33,465,97,2,10,61,273.11,14.5,0.448
SKU01377,electronics,3928.1,301,83,0,22,147,3926.03,8.0,0.825
SKU01378,clothing,1206.48,288,111,4,14,155,1260.05,34.5,0.812
SKU01379,household,403.82,417,45,0,0,31,388.77,8.5,0.278
SKU01380,personal_care,434.37,324,87,4,0,103,445.43,18.1,0.546
SKU01381,personal_care,522.26,303,117,1,5,122,418.89,29.7,0.78
SKU01382,clothing,2174.85,295,73,0,6,34,2543.54,18.9,0.259
SKU01383,household,785.43,335,30,1,22,110,643.87,23.1,0.585
SKU01384,household,427.91,490,112,6,18,94,373.79,12.6,0.59
SKU01385,personal_care,910.6,115,106,3,23,50,1081.77,30.2,0.657
SKU01386,personal_care,440.57,222,76,5,12,122,480.71,30.2,0.658
SKU01387,food,283.84,330,59,3,2,102,235.45,19.6,0.597
SKU01388,household,702.42,240,51,3,10,19,631.39,14.8,0.282
SKU01389,household,724.63,459,55,4,23,65,835.21,9.8,0.32
SKU01390,personal_care,861.22,119,83,5,11,99,877.08,28.2,0.742
SKU01391,personal_care,775.28,389,24,5,0,67,690.59,37.4,0.399
SKU01392,personal_care,748.86,42,43,0,20,50,619.56,34.7,0.8
SKU01393,clothing,234.87,353,59,4,1,109,217.7,38.0,0.619
SKU01394,personal_care,335.16,209,30,4,1,100,376.59,38.6,0.471
SKU01395,personal_care,1052.12,183,64,3,22,156,1202.72,12.9,0.798
SKU01396,personal_care,856.05,29,106,5,8,141,750.25,27.5,2.431
SKU01397,food,101.71,236,66,1,21,58,113.77,11.7,0.371
SKU01398,personal_care,129.67,101,46,6,15,90,139.3,33.5,0.585
SKU01399,household,662.81,481,99,0,7,93,705.01,6.4,0.475
SKU01400,food,254.68,292,21,4,12,58,293.15,1.2,0.268
SKU01401,food,23.67,406,66,0,18,127,23.46,34.0,0.689
SKU01402,clothing,1153.14,380,112,6,23,189,991.8,4.0,1.003
SKU01403,electronics,4895.97,464,90,2,9,47,4951.55,16.3,0.285
SKU01404,household,582.81,290,108,0,7,159,511.29,22.6,0.922
SKU01405,electronics,4727.84,496,25,5,9,199,5149.67,27.8,0.821
SKU01406,electronics,3486.29,40,35,1,4,162,2953.13,20.2,1.175
SKU01407,food,221.69,177,59,4,12,45,206.96,14.9,0.446
SKU01408,clothing,1929.21,188,32,4,10,133,2064.63,35.2,0.617
SKU01409,clothing,518.73,90,71,0,16,66,572.5,21.9,0.654
SKU01410,household,302.73,155,114,6,11,121,312.08,23.1,0.849
SKU01411,clothing,1795.53,477,72,3,16,84,1658.19,32.5,0.511
SKU01412,clothing,745.32,359,45,3,7,55,624.35,39.7,0.383
SKU01413,household,463.44,316,118,1,13,142,476.93,32.9,0.754
SKU01414,household,86.39,127,28,5,6,167,80.83,36.5,0.877
SKU01415,personal_care,355.54,30,113,2,2,61,406.3,19.6,2.067
SKU01416,clothing,1668.0,386,67,6,16,111,1526.04,29.7,0.631
SKU01417,personal_care,1013.85,376,68,0,5,66,820.6,3.7,0.454
SKU01418,household,561.31,186,96,4,9,54,635.76,15.6,0.473
SKU01419,clothing,1404.22,124,27,4,1,78,1311.8,18.1,0.52
SKU01420,electronics,2976.11,456,45,5,23,129,2918.17,27.4,0.665
SKU01421,clothing,1288.48,182,99,3,23,90,1127.81,11.6,0.73
SKU01422,personal_care,1018.81,44,120,5,15,68,1175.51,20.1,1.605
SKU01423,household,623.81,259,35,2,16,91,700.88,31.6,0.431
SKU01424,clothing,747.79,450,42,2,9,34,689.45,25.3,0.283
SKU01425,food,149.58,455,75,3,0,155,151.14,16.7,0.702
SKU01426,household,634.17,402,120,4,17,160,703.8,4.0,0.789
SKU01427,personal_care,295.78,13,26,6,0,103,298.03,12.9,1.341
SKU01428,clothing,1294.06,137,89,2,17,135,1402.24,19.9,0.862
SKU01429,personal_care,1000.06,356,106,0,9,75,1051.58,33.1,0.448
SKU01430,personal_care,462.0,190,81,3,23,136,374.58,38.1,0.856
SKU01431,personal_care,833.37,224,59,0,22,123,879.48,22.9,0.623
SKU01432,clothing,1967.03,300,79,0,6,94,2026.28,33.7,0.507
SKU01433,household,177.56,229,52,0,9,171,163.91,15.2,0.897
SKU01434,clothing,2339.97,117,107,4,15,87,2656.57,9.6,0.801
SKU01435,clothing,1661.42,68,75,5,6,82,1911.58,7.9,0.871
SKU01436,personal_care,1011.36,467,79,0,15,118,1083.38,29.6,0.556
SKU01437,personal_care,975.06,135,47,4,9,90,1167.64,15.7,0.533
SKU01438,clothing,2025.32,272,34,4,20,107,2411.78,16.3,0.49
SKU01439,clothing,434.72,477,34,0,5,98,355.55,0.6,0.528
SKU01440,household,416.55,92,74,5,1,82,431.95,6.5,0.726
SKU01441,clothing,897.0,461,113,2,12,82,817.85,35.1,0.55
SKU01442,household,500.08,160,51,3,3,100,547.24,27.8,0.558
SKU01443,food,147.7,323,42,4,18,116,164.81,3.6,0.529
SKU01444,household,116.46,33,66,4,3,20,99.94,2.0,1.151
SKU01445,clothing,698.09,330,25,6,14,115,809.87,21.7,0.498
SKU01446,clothing,1027.25,411,120,4,8,88,942.87,29.4,0.598
SKU01447,food,160.97,386,24,3,10,53,170.18,12.9,0.243
SKU01448,food,284.88,37,64,2,9,16,228.02,22.0,1.006
SKU01449,household,672.81,423,25,0,18,61,577.81,33.2,0.373
SKU01450,food,187.03,367,65,4,15,79,213.51,13.4,0.404
SKU01451,electronics,1418.47,166,75,0,20,154,1368.55,38.6,0.941
SKU01452,household,192.19,123,58,0,7,96,159.47,10.2,0.718
SKU01453,clothing,898.22,171,84,6,8,170,793.62,2.3,1.024
SKU01454,clothing,2197.63,474,22,1,0,59,2593.6,24.5,0.259
SKU01455,electronics,3337.13,129,92,2,18,61,3434.28,7.1,0.598
SKU01456,household,469.45,466,65,6,6,143,539.22,20.5,0.642
SKU01457,food,282.59,23,114,6,4,153,318.35,15.7,2.987
SKU01458,personal_care,119.2,66,40,2,7,100,127.6,38.1,0.699
SKU01459,food,78.34,335,98,3,17,72,80.73,4.9,0.434
SKU01460,personal_care,346.96,437,24,1,22,71,378.88,12.6,0.311
SKU01461,clothing,2406.82,427,96,0,21,64,2024.36,3.5,0.468
SKU01462,food,114.71,44,95,4,16,47,117.06,37.9,1.244
SKU01463,food,31.83,461,99,6,1,50,33.36,20.5,0.307
SKU01464,household,727.85,106,24,5,20,203,584.42,32.3,1.024
SKU01465,household,357.43,49,63,4,12,72,321.74,30.3,1.018
SKU01466,personal_care,74.49,139,53,1,16,74,85.79,3.8,0.485
SKU01467,electronics,3555.09,483,74,5,15,83,3987.15,16.8,0.408
SKU01468,personal_care,1086.88,436,78,1,0,128,1282.61,17.8,0.601
SKU01469,personal_care,309.46,123,46,1,3,112,255.78,28.2,0.733
SKU01470,food,175.85,19,120,1,1,109,160.73,11.5,3.536
SKU01471,personal_care,1188.49,32,91,4,8,84,1000.51,15.1,1.815
SKU01472,clothing,452.24,21,42,5,21,181,526.41,8.5,1.679
SKU01473,clothing,1680.64,460,50,1,17,100,1686.77,26.8,0.454
SKU01474,personal_care,734.38,100,113,1,12,131,605.11,39.1,1.183
SKU01475,household,598.18,139,65,2,5,6,645.98,35.9,0.256
SKU01476,food,27.03,124,78,1,2,91,25.95,37.6,0.776
SKU01477,household,331.28,419,103,5,0,107,321.08,14.8,0.651
SKU01478,household,747.86,235,21,3,16,109,719.87,3.7,0.58
SKU01479,clothing,721.33,445,63,5,11,95,766.74,28.3,0.451
SKU01480,food,263.08,246,36,0,14,40,254.3,0.4,0.333
SKU01481,clothing,1245.35,242,50,0,7,156,1239.79,26.1,0.827
SKU01482,clothing,1012.3,247,120,0,22,186,887.45,30.9,1.086
SKU01483,personal_care,717.75,429,118,0,2,52,588.32,26.3,0.445
SKU01484,personal_care,840.74,196,49,3,2,93,753.84,4.3,0.596
SKU01485,personal_care,414.44,126,85,4,21,66,440.14,29.4,0.599
SKU01486,personal_care,250.99,220,112,6,3,96,243.56,33.8,0.737
SKU01487,household,730.44,480,46,0,18,132,687.17,17.9,0.676
SKU01488,food,279.3,273,90,3,4,112,327.58,11.3,0.612
SKU01489,food,282.6,227,79,5,5,124,312.35,28.8,0.669
SKU01490,food,212.86,288,49,3,13,61,222.59,33.4,0.329
SKU01491,electronics,4846.6,291,118,6,18,185,4472.7,26.0,1.042
SKU01492,household,596.95,63,90,2,5,97,659.18,27.2,1.091
SKU01493,electronics,4814.75,57,33,6,13,115,4208.62,3.0,0.844
SKU01494,personal_care,300.29,167,29,1,2,147,265.58,18.3,0.774
SKU01495,household,675.68,416,33,2,6,132,700.33,37.0,0.568
SKU01496,electronics,4532.8,419,66,0,14,33,4984.18,9.7,0.211
SKU01497,clothing,2152.78,410,65,3,7,101,2403.82,28.1,0.483
SKU01498,clothing,1529.77,16,54,1,5,107,1265.58,23.3,2.116
SKU01499,food,185.32,422,78,0,19,117,166.92,39.3,0.66
SKU01500,electronics,2086.04,168,33,2,9,47,1979.32,12.3,0.386
SKU01501,clothing,432.54,324,29,5,17,183,486.29,14.2,0.777
SKU01502,electronics,2335.38,280,110,4,22,73,2619.42,37.9,0.488
SKU01503,food,22.34,320,49,3,14,88,18.71,4.8,0.528
SKU01504,clothing,1785.23,157,105,5,19,97,1721.85,16.7,0.82
SKU01505,clothing,2184.38,130,58,0,19,104,2307.47,13.0,0.637
SKU01506,household,630.54,106,98,2,7,96,563.1,22.4,0.942
SKU01507,household,465.42,14,81,5,18,134,555.91,12.1,3.236
SKU01508,electronics,3374.79,317,108,1,8,55,3804.06,11.5,0.39
SKU01509,personal_care,396.21,358,111,4,1,118,446.27,6.4,0.627
SKU01510,food,255.58,189,67,5,8,162,300.66,32.7,0.824
SKU01511,food,178.93,146,114,0,19,116,168.35,31.3,0.952
SKU01512,food,114.92,353,36,6,6,146,116.12,17.2,0.635
SKU01513,food,159.75,114,113,6,18,153,162.8,11.5,1.103
SKU01514,food,276.8,430,85,1,12,52,288.92,37.5,0.307
SKU01515,electronics,2633.72,97,113,3,20,76,2181.18,34.2,0.981
SKU01516,household,780.44,291,67,2,21,140,702.02,5.6,0.775
SKU01517,personal_care,595.89,376,64,5,8,112,511.36,23.4,0.633
SKU01518,personal_care,262.75,177,83,1,1,118,221.44,11.9,0.805
SKU01519,household,109.39,278,109,5,0,95,96.79,1.5,0.675
SKU01520,food,222.72,169,38,6,2,180,219.26,19.6,0.932
SKU01521,household,748.61,89,110,0,10,69,768.04,35.8,0.887
SKU01522,household,113.46,481,67,4,13,156,107.31,30.6,0.794
SKU01523,clothing,1821.34,54,72,1,19,82,2163.66,19.2,0.983
SKU01524,electronics,4036.34,193,34,0,4,143,3902.98,1.3,0.76
SKU01525,food,43.85,362,47,5,19,124,50.36,28.5,0.561
SKU01526,household,655.52,27,119,0,19,106,540.87,34.3,2.649
SKU01527,electronics,1098.9,484,59,5,16,210,1087.23,38.4,1.001
SKU01528,electronics,2826.92,238,39,2,7,67,2522.97,37.4,0.45
SKU01529,food,49.53,214,119,2,11,94,54.79,18.8,0.653
SKU01530,clothing,1798.82,352,86,3,13,45,1582.43,32.8,0.402
SKU01531,food,230.03,29,115,6,13,120,231.15,21.0,2.397
SKU01532,personal_care,283.77,45,88,6,12,121,242.52,32.8,1.541
SKU01533,personal_care,1010.42,125,117,0,8,125,935.32,10.9,1.064
SKU01534,personal_care,817.93,306,108,3,18,58,860.88,27.6,0.408
SKU01535,food,27.62,288,60,4,10,151,24.98,12.2,0.808
SKU01536,household,228.9,98,92,1,15,89,193.05,25.1,0.921
SKU01537,clothing,1609.85,409,64,2,8,138,1612.76,34.3,0.63
SKU01538,food,249.63,105,70,3,4,127,287.35,16.6,0.838
SKU01539,household,699.71,269,103,3,3,102,805.2,17.1,0.599
SKU01540,household,674.01,194,96,3,16,50,681.74,38.1,0.446
SKU01541,electronics,4480.65,434,115,2,21,82,3990.69,27.8,0.56
SKU01542,electronics,4453.41,380,83,6,15,92,4586.62,24.3,0.477
SKU01543,clothing,1476.89,171,60,5,5,96,1692.84,27.4,0.558
SKU01544,clothing,1204.54,226,76,5,19,120,1279.73,23.7,0.647
SKU01545,food,245.17,399,100,1,18,133,216.05,25.1,0.757
SKU01546,household,373.59,88,98,2,3,50,315.15,13.1,0.851
SKU01547,electronics,3314.85,272,28,3,12,99,3766.61,20.9,0.447
SKU01548,clothing,230.26,371,115,4,16,109,213.04,8.2,0.691
SKU01549,clothing,1772.81,397,21,2,16,109,1420.33,14.1,0.562
SKU01550,electronics,3334.27,215,91,4,4,107,3624.51,36.0,0.639
SKU01551,clothing,948.08,79,102,1,5,48,910.88,38.6,0.929
SKU01552,clothing,883.97,340,38,0,16,115,882.66,32.0,0.616
SKU01553,personal_care,697.53,384,57,1,3,92,656.7,35.5,0.542
SKU01554,household,337.72,317,36,4,3,108,289.41,32.7,0.589
SKU01555,clothing,1668.04,156,86,5,17,193,1996.21,32.9,1.046
SKU01556,clothing,638.57,268,86,0,0,125,607.36,37.4,0.76
SKU01557,household,544.66,175,100,5,10,136,447.16,6.6,0.928
SKU01558,clothing,2047.54,205,110,2,2,54,2335.67,31.3,0.483
SKU01559,household,121.6,158,45,5,18,197,110.43,16.8,1.03
SKU01560,food,44.79,180,22,1,22,159,49.68,9.4,0.697
SKU01561,food,55.67,26,23,5,11,157,44.79,15.0,1.154
SKU01562,personal_care,77.87,143,98,3,18,108,77.17,12.2,0.872
SKU01563,clothing,1054.01,212,62,1,6,134,1173.37,33.6,0.682
SKU01564,food,233.67,166,104,5,9,135,210.06,33.2,0.951
SKU01565,clothing,1363.97,250,81,4,8,141,1571.35,12.9,0.725
