departure_id,from_hub,to_hub,travel_time_min,departure_time_min,route_id,vehicle_id,is_express,next_departure_index
2437,H03,H18,73,1088,R029,V117,False,1114
2438,H03,H10,28,1231,R031,V048,True,1246
2439,H03,H23,78,1299,R020,V145,False,1320
2440,H13,H06,47,717,R014,V129,True,747
2441,H16,H17,39,510,R014,V132,True,530
2442,H25,H23,94,527,R033,V102,False,548
2443,H10,H08,61,1342,R050,V050,True,1369
2444,H18,H20,80,988,R035,V166,False,1015
2445,H25,H02,63,374,R042,V002,False,393
2446,H04,H16,55,93,R017,V044,False,110
2447,H04,H10,27,1206,R048,V140,False,1221
2448,H05,H08,40,1310,R002,V010,False,1332
2449,H03,H05,38,249,R001,V045,False,276
2450,H01,H08,59,812,R005,V156,True,830
2451,H08,H07,40,631,R020,V099,False,646
2452,H11,H21,63,1184,R005,V011,False,1210
2453,H07,H21,66,285,R050,V088,False,300
2454,H05,H15,36,571,R021,V161,False,592
2455,H13,H23,44,938,R020,V057,False,963
2456,H20,H16,57,1054,R031,V069,False,1081
2457,H06,H13,80,114,R011,V108,False,143
2458,H05,H15,89,335,R019,V122,False,357
2459,H10,H11,38,1275,R048,V060,True,1291
2460,H08,H24,56,723,R034,V045,False,747
2461,H07,H12,60,483,R033,V116,False,507
2462,H16,H13,90,1023,R010,V108,False,1053
2463,H15,H11,69,887,R043,V196,True,906
2464,H19,H15,59,152,R006,V147,False,176
2465,H24,H12,46,1042,R003,V131,False,1058
2466,H05,H20,38,432,R009,V032,False,454
2467,H14,H03,105,380,R048,V020,False,404
2468,H11,H15,35,1148,R014,V010,False,1171
2469,H16,H23,93,872,R037,V087,False,894
2470,H21,H23,42,565,R030,V081,False,586
2471,H08,H02,57,1281,R034,V101,False,1306
2472,H23,H07,42,243,R010,V175,False,272
2473,H11,H05,100,1390,R027,V068,False,1419
2474,H09,H25,38,955,R039,V176,False,970
2475,H17,H10,89,1190,R016,V182,False,1215
2476,H01,H15,95,116,R009,V112,False,141
2477,H24,H02,30,74,R001,V172,False,91
2478,H23,H15,46,208,R002,V013,False,226
2479,H06,H04,90,300,R003,V019,False,326
2480,H18,H24,102,136,R027,V096,False,154
2481,H05,H25,91,116,R003,V189,False,146
2482,H02,H17,75,1338,R014,V146,False,1365
2483,H18,H09,46,933,R037,V055,False,952
2484,H14,H05,54,1106,R006,V095,False,1135
2485,H11,H08,66,669,R033,V098,False,695
2486,H01,H13,103,938,R013,V179,False,962
2487,H23,H17,81,1132,R013,V153,False,1153
2488,H22,H24,41,174,R019,V151,False,201
2489,H05,H25,85,389,R004,V032,False,410
2490,H09,H05,83,499,R049,V030,False,521
2491,H04,H17,72,1310,R017,V119,False,1339
2492,H09,H25,68,384,R009,V200,True,412
2493,H10,H12,102,1380,R040,V160,False,1400
2494,H05,H25,87,397,R006,V165,False,412
2495,H14,H07,77,1391,R026,V103,False,1411
2496,H06,H21,98,1255,R019,V024,False,1276
2497,H24,H14,38,113,R022,V029,False,132
2498,H21,H18,46,1193,R038,V093,False,1211
2499,H19,H17,86,599,R002,V132,False,621
2500,H21,H02,84,193,R005,V048,False,213
2501,H19,H02,68,735,R026,V101,False,761
2502,H18,H15,75,40,R001,V192,True,56
2503,H02,H15,20,1315,R014,V124,True,1337
2504,H20,H03,64,219,R028,V171,False,243
2505,H25,H09,80,698,R001,V176,False,728
2506,H05,H21,76,482,R009,V106,False,497
2507,H21,H08,66,108,R017,V067,False,125
2508,H02,H24,47,208,R016,V026,False,231
2509,H20,H07,43,464,R006,V165,True,487
2510,H17,H13,101,61,R023,V083,False,84
2511,H07,H16,85,1181,R016,V048,False,1208
2512,H19,H09,82,1228,R005,V050,False,1249
2513,H09,H13,73,1083,R045,V103,False,1103
2514,H20,H15,63,1180,R045,V061,False,1204
2515,H03,H22,69,680,R047,V065,False,701
2516,H12,H17,92,429,R004,V127,False,447
2517,H14,H10,71,424,R003,V082,True,441
2518,H01,H18,32,443,R024,V082,False,473
2519,H15,H24,44,1278,R043,V023,False,1307
2520,H12,H15,79,1239,R024,V132,False,1269
2521,H10,H04,46,590,R033,V107,False,615
2522,H24,H08,31,1146,R027,V035,False,1164
2523,H09,H21,110,882,R034,V103,False,911
2524,H02,H20,72,1272,R011,V070,False,1300
2525,H01,H09,64,456,R017,V052,False,486
2526,H01,H15,52,5,R024,V148,False,24
2527,H01,H13,44,1311,R045,V197,False,1331
2528,H21,H23,38,584,R044,V121,True,609
2529,H18,H06,66,334,R031,V163,False,362
2530,H13,H24,39,347,R045,V186,False,366
2531,H23,H12,41,600,R025,V064,False,621
2532,H19,H12,37,384,R035,V093,False,407
2533,H08,H04,43,942,R008,V180,False,967
2534,H18,H21,30,11,R015,V073,True,33
2535,H15,H22,93,1198,R012,V075,False,1220
2536,H13,H07,25,1429,R028,V048,True,1452
2537,H10,H20,82,532,R043,V174,False,554
2538,H17,H05,70,1063,R016,V129,False,1088
2539,H08,H20,86,165,R003,V181,False,180
2540,H11,H18,69,1069,R013,V005,False,1086
2541,H06,H24,59,1178,R011,V117,False,1204
2542,H05,H25,30,1420,R040,V200,False,1435
2543,H11,H20,46,1395,R044,V090,True,1422
2544,H10,H15,52,451,R035,V070,True,469
2545,H18,H17,92,538,R049,V129,False,561
2546,H25,H09,98,250,R020,V095,False,280
2547,H15,H05,82,601,R002,V200,False,631
2548,H25,H04,92,156,R029,V197,False,174
2549,H22,H05,55,723,R033,V114,False,748
2550,H09,H20,82,990,R008,V196,False,1008
2551,H06,H15,36,405,R024,V120,True,426
2552,H15,H10,58,796,R036,V183,False,813
2553,H09,H02,62,323,R004,V161,False,348
2554,H08,H24,83,1284,R019,V066,False,1300
2555,H10,H09,45,814,R004,V114,True,835
2556,H16,H19,24,729,R014,V099,False,753
2557,H25,H08,76,1110,R035,V200,False,1135
2558,H13,H21,86,185,R013,V140,False,203
2559,H05,H16,58,1090,R042,V174,False,1108
2560,H16,H09,80,1353,R021,V055,False,1371
2561,H07,H17,101,137,R038,V171,False,156
2562,H25,H08,83,55,R022,V199,False,83
2563,H17,H08,90,101,R009,V089,False,130
2564,H13,H18,59,80,R024,V196,True,98
2565,H16,H11,32,1091,R007,V152,False,1117
2566,H12,H11,62,809,R039,V003,False,837
2567,H09,H16,58,482,R004,V074,False,502
2568,H22,H05,36,838,R050,V199,False,859
2569,H13,H04,60,857,R024,V155,False,881
2570,H04,H21,80,174,R022,V157,False,200
2571,H01,H19,55,1024,R036,V100,False,1048
2572,H15,H02,60,478,R044,V091,True,497
2573,H02,H05,73,768,R048,V070,True,798
2574,H24,H02,18,1405,R030,V062,True,1424
2575,H22,H12,43,336,R013,V045,False,359
2576,H22,H09,70,255,R032,V173,False,281
2577,H14,H21,91,708,R048,V065,False,735
2578,H13,H06,88,1101,R028,V007,False,1125
2579,H04,H02,84,789,R005,V101,False,817
2580,H03,H14,35,1197,R038,V114,False,1223
2581,H21,H11,93,785,R012,V012,False,815
2582,H18,H03,64,680,R025,V157,False,706
2583,H25,H23,69,49,R048,V200,False,66
2584,H08,H07,22,267,R014,V149,True,283
2585,H01,H13,85,536,R032,V192,False,566
2586,H12,H22,35,1105,R005,V105,False,1135
2587,H08,H16,28,1369,R025,V016,True,1384
2588,H22,H10,50,542,R038,V097,False,571
2589,H14,H03,35,747,R045,V106,False,765
2590,H02,H25,88,662,R041,V057,False,682
2591,H13,H05,65,919,R002,V164,False,938
2592,H09,H24,81,1271,R003,V049,False,1286
2593,H21,H04,79,803,R030,V114,True,827
2594,H18,H17,69,374,R014,V097,False,397
2595,H08,H05,36,1319,R016,V199,False,1348
2596,H04,H01,74,436,R026,V198,False,458
2597,H04,H07,60,824,R005,V154,False,847
2598,H11,H09,92,1419,R039,V106,False,1434
2599,H17,H21,44,474,R001,V022,False,502
2600,H15,H23,101,1039,R015,V012,False,1056
2601,H09,H11,70,446,R047,V191,False,466
2602,H15,H13,106,686,R014,V108,False,712
2603,H07,H03,80,1231,R020,V164,False,1247
2604,H15,H14,92,272,R028,V030,False,298
2605,H22,H21,85,1256,R011,V081,False,1281
2606,H20,H12,68,1134,R031,V087,False,1155
2607,H08,H06,96,1418,R014,V156,False,1444
2608,H11,H10,107,1239,R048,V080,False,1264
2609,H15,H25,81,221,R019,V107,False,244
2610,H14,H24,63,93,R049,V187,False,110
2611,H20,H08,30,473,R002,V033,True,493
2612,H16,H14,51,799,R029,V022,False,815
2613,H23,H02,90,1215,R043,V022,False,1245
2614,H24,H20,100,841,R045,V108,False,867
2615,H10,H12,94,1002,R007,V079,False,1019
2616,H23,H04,99,1120,R040,V075,False,1137
2617,H23,H10,35,863,R025,V065,False,888
2618,H25,H01,59,336,R022,V113,False,360
2619,H05,H08,49,615,R022,V015,False,636
2620,H22,H02,42,1217,R010,V197,True,1245
2621,H21,H07,22,436,R011,V053,False,452
2622,H24,H19,67,1405,R011,V007,False,1426
2623,H19,H04,35,385,R032,V037,False,402
2624,H04,H07,94,496,R048,V024,False,515
2625,H23,H09,101,190,R044,V085,False,207
2626,H10,H18,105,1428,R012,V106,False,1449
2627,H08,H18,26,145,R004,V173,True,173
2628,H19,H14,26,450,R001,V015,True,476
2629,H10,H16,94,770,R020,V004,False,787
2630,H18,H04,103,152,R045,V063,False,181
2631,H12,H21,88,372,R031,V020,False,399
2632,H09,H20,51,686,R016,V055,False,703
2633,H03,H07,24,325,R033,V019,True,348
2634,H10,H07,68,1193,R036,V010,False,1215
2635,H19,H03,82,219,R028,V153,False,241
2636,H22,H03,76,303,R018,V117,False,332
2637,H22,H03,53,1278,R021,V038,False,1296
2638,H03,H15,87,1371,R001,V185,False,1394
2639,H14,H08,103,343,R040,V143,False,361
2640,H02,H06,74,286,R043,V066,False,306
2641,H16,H06,87,1156,R008,V105,False,1178
2642,H06,H19,37,766,R041,V069,False,786
2643,H01,H11,52,652,R027,V123,True,667
2644,H06,H08,81,278,R048,V092,False,295
2645,H16,H20,71,928,R027,V035,True,945
2646,H02,H15,36,1423,R030,V072,False,1444
2647,H01,H15,73,337,R042,V076,False,354
2648,H18,H02,95,995,R033,V179,False,1016
2649,H01,H07,54,1436,R004,V129,False,1457
2650,H21,H04,80,821,R037,V102,False,845
2651,H11,H13,82,918,R006,V023,False,942
2652,H11,H09,89,263,R002,V180,True,282
2653,H14,H09,95,555,R031,V135,False,574
2654,H09,H06,65,763,R011,V163,False,779
2655,H11,H12,39,1026,R024,V104,True,1053
2656,H13,H24,60,735,R034,V061,False,764
2657,H22,H05,84,1198,R020,V144,False,1225
2658,H25,H02,92,1263,R045,V077,False,1289
2659,H14,H12,91,1392,R019,V171,False,1413
2660,H12,H17,90,404,R025,V171,False,425
2661,H16,H14,67,1102,R049,V143,True,1122
2662,H07,H12,40,1398,R046,V102,True,1426
2663,H25,H17,80,209,R045,V043,False,225
2664,H22,H08,90,243,R012,V165,False,270
2665,H12,H25,25,1190,R004,V093,False,1213
2666,H25,H24,97,450,R020,V115,False,479
2667,H15,H21,100,1419,R004,V109,False,1434
2668,H22,H13,55,1198,R034,V103,True,1219
2669,H25,H12,51,33,R040,V105,True,56
2670,H23,H10,32,1400,R013,V068,False,1416
2671,H02,H25,53,88,R049,V133,False,106
2672,H24,H20,92,82,R020,V173,False,106
2673,H07,H09,43,976,R048,V160,False,1003
2674,H25,H01,85,393,R011,V186,True,414
2675,H05,H15,83,1232,R048,V050,True,1248
2676,H10,H24,84,507,R016,V116,False,525
2677,H01,H04,92,1249,R050,V113,False,1275
2678,H05,H17,101,14,R044,V118,False,41
2679,H17,H20,70,33,R008,V074,False,50
2680,H08,H07,77,161,R042,V109,False,186
2681,H24,H17,19,980,R046,V166,True,996
2682,H12,H22,38,1223,R029,V109,True,1242
2683,H03,H10,34,1039,R033,V083,True,1055
2684,H09,H05,92,497,R030,V007,False,513
2685,H19,H13,86,1171,R018,V122,True,1200
2686,H09,H19,96,851,R048,V161,False,875
2687,H17,H09,33,1402,R041,V141,False,1432
2688,H25,H15,55,203,R015,V119,True,232
2689,H16,H05,55,586,R049,V062,False,607
2690,H12,H03,43,1190,R049,V190,False,1219
2691,H24,H20,74,312,R008,V004,True,330
2692,H07,H14,88,1152,R009,V148,True,1182
2693,H22,H10,43,641,R012,V054,False,666
2694,H08,H22,86,978,R026,V122,False,1006
2695,H12,H10,44,839,R033,V065,False,864
2696,H19,H20,59,1388,R015,V183,False,1403
2697,H14,H13,32,26,R019,V087,True,50
2698,H08,H20,68,680,R042,V094,False,706
2699,H21,H01,34,1372,R048,V026,False,1389
2700,H04,H06,78,1288,R020,V056,False,1318
2701,H12,H15,73,778,R036,V104,True,806
2702,H25,H04,86,343,R037,V030,False,359
2703,H21,H18,66,880,R040,V025,False,898
2704,H04,H24,71,321,R032,V190,False,341
2705,H22,H25,57,161,R029,V195,False,180
2706,H09,H04,34,416,R035,V033,True,438
2707,H04,H21,62,305,R008,V139,False,325
2708,H04,H21,61,985,R041,V041,False,1008
2709,H07,H09,38,434,R007,V036,False,450
2710,H25,H02,82,763,R011,V163,False,781
2711,H20,H11,51,423,R002,V102,False,438
2712,H02,H16,59,248,R004,V048,False,268
2713,H07,H18,51,1279,R018,V124,False,1303
2714,H10,H05,84,738,R043,V079,False,768
2715,H17,H25,36,1409,R048,V149,False,1436
2716,H07,H05,76,877,R048,V152,True,892
2717,H03,H24,74,1424,R006,V008,False,1445
2718,H12,H03,83,1028,R002,V120,False,1054
2719,H14,H10,41,719,R049,V107,False,745
2720,H07,H01,21,174,R012,V138,False,198
2721,H17,H19,44,1193,R037,V188,False,1209
2722,H19,H09,37,1421,R001,V192,False,1442
2723,H14,H13,82,1185,R046,V159,False,1204
2724,H14,H24,35,398,R036,V143,False,419
2725,H23,H03,62,989,R038,V082,False,1019
2726,H23,H11,87,825,R018,V099,False,855
2727,H09,H24,98,837,R025,V075,False,857
2728,H21,H19,87,451,R004,V102,False,477
2729,H19,H18,43,1160,R020,V106,False,1178
2730,H18,H01,51,1113,R002,V083,False,1135
2731,H20,H12,69,1385,R016,V137,False,1400
2732,H14,H09,58,1372,R021,V140,False,1400
2733,H10,H17,87,596,R024,V168,False,624
2734,H15,H11,48,853,R020,V038,False,875
2735,H24,H11,66,751,R019,V059,False,766
2736,H08,H03,63,516,R049,V087,False,537
2737,H23,H03,41,1178,R025,V161,True,1201
2738,H13,H16,52,1412,R047,V169,False,1428
2739,H19,H17,37,109,R043,V004,True,138
2740,H16,H12,77,433,R014,V150,False,455
2741,H24,H23,47,904,R012,V041,False,927
2742,H25,H22,23,918,R020,V174,True,947
2743,H09,H15,37,729,R032,V052,False,744
2744,H03,H18,85,5,R033,V070,False,28
2745,H13,H04,52,681,R050,V047,False,707
2746,H21,H22,79,349,R036,V055,False,366
2747,H05,H11,105,1082,R041,V163,False,1107
2748,H04,H10,68,258,R003,V086,False,273
2749,H14,H03,92,696,R050,V110,False,721
2750,H05,H11,31,666,R019,V016,True,685
2751,H03,H02,49,51,R046,V103,True,70
2752,H14,H01,24,1066,R036,V151,True,1091
2753,H24,H20,84,167,R013,V007,True,183
2754,H07,H12,30,454,R019,V080,True,475
2755,H06,H24,54,208,R040,V155,True,226
2756,H12,H11,35,1357,R042,V186,False,1376
2757,H04,H14,77,810,R020,V068,False,835
2758,H01,H14,79,566,R004,V199,False,589
2759,H10,H07,93,1287,R026,V111,False,1311
2760,H15,H04,34,563,R018,V125,False,590
2761,H25,H02,34,1434,R002,V057,False,1464
2762,H15,H20,35,726,R017,V124,True,750
2763,H09,H13,44,1139,R023,V024,False,1168
2764,H13,H01,50,102,R009,V104,False,121
2765,H16,H21,72,454,R019,V134,False,473
2766,H16,H20,61,1002,R020,V106,True,1023
2767,H11,H09,80,1151,R021,V121,False,1166
2768,H15,H12,94,1254,R038,V186,False,1280
2769,H17,H02,106,1276,R017,V060,False,1293
2770,H01,H19,82,897,R011,V032,False,916
2771,H21,H06,60,343,R006,V050,False,366
2772,H21,H19,68,383,R022,V197,False,409
2773,H03,H10,61,1110,R002,V074,False,1127
2774,H23,H25,61,216,R009,V107,False,237
2775,H23,H17,56,261,R011,V104,False,283
2776,H02,H08,46,681,R042,V064,True,698
2777,H13,H11,65,116,R044,V192,False,139
2778,H25,H04,97,174,R031,V140,False,196
2779,H12,H09,78,1421,R001,V008,False,1437
2780,H10,H15,39,1284,R020,V110,False,1300
2781,H12,H10,72,577,R004,V037,False,607
2782,H18,H23,21,1124,R032,V157,False,1148
2783,H23,H18,101,1102,R027,V176,False,1131
2784,H16,H08,82,270,R014,V026,False,287
2785,H18,H16,70,590,R023,V004,False,609
2786,H13,H12,67,638,R012,V048,False,667
2787,H02,H16,74,834,R028,V100,False,861
2788,H23,H10,95,715,R043,V068,False,730
2789,H13,H01,101,422,R006,V148,False,442
2790,H09,H23,71,1343,R049,V164,False,1360
2791,H05,H06,34,172,R033,V009,False,200
2792,H07,H17,53,1131,R040,V094,False,1153
2793,H13,H25,35,331,R033,V057,False,351
2794,H10,H23,35,129,R024,V129,False,146
2795,H06,H07,94,690,R009,V031,False,714
2796,H07,H08,66,165,R048,V017,False,181
2797,H20,H06,62,1029,R047,V169,True,1044
2798,H14,H13,51,1266,R017,V098,False,1282
2799,H14,H11,26,645,R015,V147,False,663
2800,H16,H08,71,1240,R050,V160,False,1255
2801,H24,H11,107,1290,R021,V024,False,1307
2802,H20,H01,67,705,R018,V078,False,722
2803,H14,H02,96,523,R021,V148,False,548
2804,H23,H10,51,631,R011,V130,False,661
2805,H16,H03,64,482,R023,V111,False,499
2806,H09,H16,106,190,R023,V040,False,212
2807,H23,H15,106,156,R038,V090,False,176
2808,H08,H21,83,824,R024,V025,False,853
2809,H14,H11,62,337,R030,V111,False,352
2810,H10,H05,99,1208,R013,V168,False,1228
2811,H03,H02,47,1305,R011,V127,True,1330
2812,H07,H18,87,179,R039,V034,False,204
2813,H14,H21,102,792,R013,V132,False,817
2814,H25,H03,65,289,R040,V161,False,306
2815,H13,H14,68,942,R046,V013,True,959
2816,H07,H06,49,1131,R006,V163,False,1149
2817,H02,H14,74,1129,R020,V030,False,1153
2818,H23,H06,25,1238,R003,V196,True,1266
2819,H04,H21,64,496,R012,V050,False,512
2820,H03,H20,48,319,R024,V119,True,340
2821,H10,H21,62,1172,R044,V181,False,1194
2822,H10,H06,20,181,R035,V147,True,204
2823,H09,H21,63,428,R037,V140,False,458
2824,H12,H20,47,169,R025,V028,False,198
2825,H15,H12,76,523,R043,V174,False,540
2826,H16,H01,23,1437,R015,V107,True,1462
2827,H16,H23,53,759,R035,V164,False,777
2828,H05,H08,20,383,R019,V118,False,402
2829,H08,H20,15,114,R008,V083,True,135
2830,H19,H10,38,1087,R004,V055,False,1111
2831,H09,H23,72,984,R025,V092,False,999
2832,H01,H04,45,747,R034,V189,False,767
2833,H01,H25,49,1007,R026,V191,False,1026
2834,H01,H23,102,777,R018,V049,False,796
2835,H24,H11,36,1118,R036,V129,False,1139
2836,H17,H06,49,498,R006,V154,False,523
2837,H04,H14,65,810,R044,V137,False,834
2838,H08,H12,68,782,R008,V162,False,803
2839,H04,H22,64,167,R042,V187,False,194
2840,H06,H12,84,521,R033,V148,False,545
2841,H22,H07,58,616,R013,V100,True,639
2842,H02,H12,66,494,R022,V069,False,524
2843,H05,H18,54,854,R043,V162,False,876
2844,H07,H19,41,908,R005,V146,False,927
2845,H03,H14,76,938,R041,V130,False,954
2846,H12,H21,27,1127,R026,V168,True,1146
2847,H05,H22,76,1407,R034,V152,True,1422
2848,H21,H19,88,1114,R011,V198,False,1132
2849,H16,H12,70,489,R016,V065,False,514
2850,H04,H17,78,866,R046,V039,True,881
2851,H23,H04,89,285,R024,V062,False,306
2852,H01,H24,33,246,R031,V158,False,261
2853,H07,H04,43,25,R048,V151,False,54
2854,H23,H06,76,1314,R009,V188,False,1332
2855,H01,H19,30,890,R038,V194,True,915
2856,H11,H20,65,899,R032,V146,False,924
2857,H05,H21,48,1050,R043,V110,False,1078
2858,H20,H04,92,691,R019,V141,False,709
2859,H24,H05,29,1389,R012,V078,False,1417
2860,H13,H20,76,973,R038,V026,False,988
2861,H13,H20,33,232,R010,V024,False,251
2862,H12,H19,39,795,R034,V190,False,818
2863,H18,H14,42,763,R025,V196,False,793
2864,H03,H25,45,1438,R044,V079,False,1455
2865,H20,H09,98,231,R045,V198,False,254
2866,H08,H17,86,678,R018,V193,False,701
2867,H05,H16,42,319,R025,V193,False,336
2868,H25,H20,43,526,R014,V190,False,555
2869,H25,H01,44,514,R009,V059,False,536
2870,H01,H20,49,255,R004,V119,False,275
2871,H03,H19,80,198,R032,V127,False,215
2872,H24,H04,68,641,R002,V048,False,660
2873,H15,H18,33,353,R020,V161,False,383
2874,H15,H16,52,1121,R014,V189,False,1146
2875,H07,H21,34,210,R018,V078,False,231
2876,H03,H13,53,598,R035,V150,False,625
2877,H01,H18,93,130,R016,V096,False,155
2878,H13,H25,83,1337,R012,V017,False,1354
2879,H16,H11,43,702,R003,V151,False,725
2880,H10,H09,48,842,R023,V118,False,867
2881,H18,H20,41,625,R044,V170,True,644
2882,H11,H17,91,445,R033,V079,False,464
2883,H11,H08,71,525,R006,V089,False,553
2884,H09,H14,65,917,R039,V167,False,942
2885,H04,H19,39,839,R016,V009,False,854
2886,H03,H21,43,883,R011,V144,True,902
2887,H18,H06,52,789,R050,V076,False,813
2888,H06,H05,38,446,R026,V089,True,467
2889,H04,H12,56,539,R016,V126,False,569
2890,H04,H18,24,834,R042,V032,True,860
2891,H04,H05,83,1430,R019,V053,False,1458
2892,H11,H24,42,949,R024,V015,True,969
2893,H07,H05,46,320,R021,V062,False,348
2894,H19,H02,54,1263,R049,V172,False,1289
2895,H04,H25,106,657,R016,V197,False,681
2896,H08,H25,67,873,R037,V055,False,897
2897,H02,H18,80,602,R025,V116,False,628
2898,H01,H13,28,1000,R039,V093,True,1024
2899,H15,H14,82,1310,R016,V158,False,1336
2900,H22,H10,47,146,R027,V166,False,175
2901,H24,H06,59,1262,R002,V057,False,1279
2902,H06,H23,107,91,R050,V129,False,116
2903,H19,H11,56,674,R034,V075,False,704
2904,H25,H20,60,692,R012,V109,True,721
2905,H21,H01,70,316,R039,V005,False,342
2906,H15,H09,72,812,R004,V157,False,838
2907,H18,H02,28,23,R048,V080,False,41
2908,H05,H19,99,534,R001,V156,False,561
2909,H02,H17,66,340,R009,V182,True,363
2910,H17,H11,32,1167,R018,V080,False,1187
2911,H10,H08,95,1139,R005,V174,False,1161
2912,H13,H06,86,1,R030,V182,False,19
2913,H12,H06,70,593,R035,V136,False,608
2914,H17,H18,86,46,R018,V053,False,63
2915,H25,H18,29,738,R047,V166,False,756
2916,H12,H03,18,869,R040,V023,True,887
2917,H17,H14,67,118,R026,V079,False,136
2918,H13,H23,60,348,R010,V129,False,369
2919,H13,H22,88,516,R037,V171,False,542
2920,H04,H07,90,687,R036,V114,False,713
2921,H21,H19,46,1333,R044,V010,True,1350
2922,H23,H24,43,1135,R015,V072,False,1163
2923,H15,H19,81,1418,R017,V012,False,1438
2924,H23,H17,95,1118,R009,V134,False,1135
2925,H07,H17,81,1416,R012,V180,False,1446
2926,H01,H03,65,769,R042,V143,False,794
2927,H02,H25,76,404,R016,V198,True,427
2928,H16,H22,48,5,R003,V044,False,20
2929,H01,H03,84,1089,R041,V005,False,1106
2930,H10,H03,70,52,R002,V153,False,77
2931,H24,H16,38,960,R047,V097,True,979
2932,H12,H08,75,58,R015,V189,False,88
2933,H16,H12,34,674,R012,V004,False,691
2934,H21,H13,44,1061,R014,V032,False,1076
