scan_id,ticket_id,customer_id,event_id,gate_id,seat_block,scan_time_min,is_duplicate,is_blacklisted,entry_allowed
1935,T001899,CUST13413,EVT1001,G5,B10C,137,0,0,1
1936,T001747,CUST09447,EVT1002,G1,B2A,61,1,0,0
1937,T001579,CUST09328,EVT1001,G1,B7C,120,1,0,0
1938,T016665,CUST09135,EVT1001,G9,B11E,136,1,0,0
1939,T000032,CUST04250,EVT1001,G10,B12C,101,0,0,1
1940,T008420,CUST12707,EVT1002,G9,B19D,146,0,0,1
1941,T008809,CUST07997,EVT1001,G2,B3C,82,0,0,1
1942,T015441,CUST12280,EVT1001,G10,B5C,80,0,0,1
1943,T003272,CUST05683,EVT1002,G6,B13E,50,0,0,1
1944,T000536,CUST03228,EVT1002,G9,B5E,75,0,0,1
1945,T007424,CUST06716,EVT1002,G8,B17D,72,0,0,1
1946,T001330,CUST00181,EVT1002,G2,B16E,63,0,0,1
1947,T007809,CUST12894,EVT1001,G8,B16C,96,0,1,0
1948,T006012,CUST12802,EVT1001,G3,B2D,88,0,0,1
1949,T017088,CUST01799,EVT1001,G4,B2D,100,0,0,1
1950,T016623,CUST08733,EVT1001,G8,B19D,36,1,0,0
1951,T008643,CUST11067,EVT1002,G9,B10A,131,0,0,1
1952,T002627,CUST01612,EVT1002,G6,B19D,50,0,0,1
1953,T013167,CUST00655,EVT1001,G9,B5D,90,0,0,1
1954,T003640,CUST01823,EVT1002,G10,B2B,53,0,0,1
1955,T004531,CUST05871,EVT1002,G9,B3B,2,0,0,1
1956,T001861,CUST11347,EVT1002,G2,B17B,107,0,0,1
1957,T016446,CUST01441,EVT1001,G3,B7E,63,0,0,1
1958,T010023,CUST13471,EVT1001,G2,B12E,23,0,0,1
1959,T011911,CUST06889,EVT1002,G10,B17C,37,0,0,1
1960,T017438,CUST09369,EVT1001,G9,B10A,26,0,0,1
1961,T008819,CUST10546,EVT1002,G8,B1E,147,0,0,1
1962,T008031,CUST12060,EVT1001,G5,B15E,120,0,0,1
1963,T013998,CUST00026,EVT1001,G10,B11B,20,0,0,1
1964,T016343,CUST00099,EVT1002,G10,B19E,83,0,0,1
1965,T013276,CUST03937,EVT1002,G3,B17C,60,0,0,1
1966,T007101,CUST00161,EVT1001,G9,B13E,26,0,0,1
1967,T008901,CUST13952,EVT1002,G8,B8C,40,1,0,0
1968,T004610,CUST04155,EVT1002,G1,B14C,69,0,0,1
1969,T008658,CUST14170,EVT1002,G9,B9D,135,1,0,0
1970,T015473,CUST04490,EVT1001,G7,B16B,35,1,0,0
1971,T000513,CUST09013,EVT1001,G6,B1A,114,0,0,1
1972,T003174,CUST13890,EVT1001,G1,B9D,11,0,0,1
1973,T009188,CUST00137,EVT1001,G7,B9A,79,0,0,1
1974,T017830,CUST05659,EVT1002,G3,B3E,80,0,0,1
1975,T002759,CUST07305,EVT1001,G10,B12E,146,0,0,1
1976,T002912,CUST12868,EVT1002,G5,B17C,134,0,0,1
1977,T015629,CUST12187,EVT1001,G9,B4E,38,0,0,1
1978,T017437,CUST07815,EVT1002,G5,B8B,3,0,0,1
1979,T008925,CUST01651,EVT1002,G4,B16B,145,0,0,1
1980,T004498,CUST13090,EVT1001,G10,B13B,139,0,0,1
1981,T011084,CUST08098,EVT1001,G1,B8D,55,0,0,1
1982,T016570,CUST14224,EVT1001,G6,B8A,43,0,0,1
1983,T002408,CUST04540,EVT1002,G6,B16E,50,0,0,1
1984,T002241,CUST09791,EVT1002,G2,B7E,150,0,0,1
1985,T008881,CUST08500,EVT1001,G6,B20D,126,1,0,0
1986,T013612,CUST09446,EVT1002,G10,B11D,5,0,0,1
1987,T002786,CUST05802,EVT1002,G5,B8B,35,0,0,1
1988,T015262,CUST05003,EVT1002,G8,B9B,127,0,0,1
1989,T012378,CUST01133,EVT1002,G6,B2D,38,0,0,1
1990,T008609,CUST04011,EVT1002,G4,B9D,78,0,1,0
1991,T006220,CUST10308,EVT1002,G5,B2E,47,0,0,1
1992,T019108,CUST11566,EVT1001,G9,B18D,14,0,0,1
1993,T000053,CUST07287,EVT1002,G9,B2E,36,0,0,1
1994,T012648,CUST01539,EVT1001,G4,B9B,89,0,0,1
1995,T001876,CUST04119,EVT1002,G5,B7C,33,0,0,1
1996,T000361,CUST12368,EVT1001,G10,B2A,11,0,0,1
1997,T013156,CUST10897,EVT1002,G9,B4B,4,0,0,1
1998,T009498,CUST14385,EVT1002,G1,B16C,127,0,0,1
1999,T008966,CUST12898,EVT1001,G4,B10D,123,0,0,1
2000,T001262,CUST04402,EVT1001,G7,B12A,143,0,0,1
2001,T010119,CUST10965,EVT1001,G2,B15B,32,0,0,1
2002,T000055,CUST06046,EVT1001,G3,B6C,15,0,0,1
2003,T017942,CUST06161,EVT1002,G1,B5E,117,0,0,1
2004,T004619,CUST00270,EVT1002,G9,B11A,96,0,0,1
2005,T009594,CUST01187,EVT1002,G7,B17B,101,0,0,1
2006,T017167,CUST05524,EVT1001,G9,B10B,120,0,0,1
2007,T007122,CUST04107,EVT1002,G6,B5C,67,0,0,1
2008,T016465,CUST02544,EVT1002,G9,B11A,69,0,0,1
2009,T007694,CUST08505,EVT1002,G5,B2B,82,0,0,1
2010,T012279,CUST07070,EVT1002,G7,B2C,26,0,0,1
2011,T011756,CUST06927,EVT1001,G6,B10A,123,0,0,1
2012,T013836,CUST10827,EVT1002,G6,B4C,77,0,0,1
2013,T014622,CUST12257,EVT1001,G10,B17C,126,0,0,1
2014,T009214,CUST02851,EVT1002,G3,B4B,75,0,0,1
2015,T017444,CUST07540,EVT1002,G5,B14B,131,0,0,1
2016,T018166,CUST06565,EVT1002,G9,B14B,149,0,0,1
2017,T005140,CUST00187,EVT1002,G1,B12E,111,0,0,1
2018,T018440,CUST08278,EVT1002,G6,B19E,57,0,0,1
2019,T015948,CUST08379,EVT1002,G2,B1A,104,0,0,1
2020,T013441,CUST07175,EVT1001,G5,B12A,11,0,0,1
2021,T017853,CUST14011,EVT1001,G2,B8B,76,0,0,1
2022,T003086,CUST07982,EVT1002,G1,B8D,1,0,0,1
2023,T013646,CUST11442,EVT1002,G1,B15B,74,0,0,1
2024,T018271,CUST02997,EVT1002,G5,B4C,88,0,0,1
2025,T015478,CUST12319,EVT1001,G7,B14E,81,0,0,1
2026,T001317,CUST12672,EVT1001,G10,B15C,73,0,0,1
2027,T008332,CUST01291,EVT1001,G8,B18C,135,0,0,1
2028,T017452,CUST11787,EVT1002,G9,B14A,121,0,0,1
2029,T017346,CUST06196,EVT1001,G5,B20A,104,1,0,0
2030,T009155,CUST04964,EVT1002,G4,B14D,2,0,0,1
2031,T004950,CUST05767,EVT1001,G6,B5B,59,0,0,1
2032,T018441,CUST01204,EVT1001,G10,B13C,86,0,0,1
2033,T013259,CUST08500,EVT1001,G5,B7D,5,0,0,1
2034,T013248,CUST00893,EVT1002,G7,B3E,95,0,1,0
2035,T015821,CUST04165,EVT1001,G8,B20D,36,0,0,1
2036,T005296,CUST05288,EVT1002,G7,B13C,82,0,0,1
2037,T006155,CUST09655,EVT1002,G5,B2C,108,0,0,1
2038,T004695,CUST05172,EVT1001,G2,B11E,104,0,0,1
2039,T004862,CUST02096,EVT1001,G10,B2B,72,0,0,1
2040,T002271,CUST05758,EVT1001,G1,B18B,58,0,0,1
2041,T011278,CUST05644,EVT1001,G9,B11A,36,0,0,1
2042,T010341,CUST02124,EVT1001,G3,B18A,35,0,0,1
2043,T003886,CUST01784,EVT1002,G8,B18A,131,0,0,1
2044,T001572,CUST05169,EVT1002,G4,B13A,131,0,0,1
2045,T002734,CUST10399,EVT1001,G2,B11D,61,0,0,1
2046,T015382,CUST13798,EVT1002,G5,B14B,111,0,0,1
2047,T001421,CUST09764,EVT1001,G3,B5A,134,0,0,1
2048,T015896,CUST04396,EVT1002,G6,B20E,64,1,0,0
2049,T002526,CUST11140,EVT1002,G6,B6E,60,1,0,0
2050,T009164,CUST04874,EVT1001,G2,B6B,138,0,0,1
2051,T002530,CUST04925,EVT1002,G10,B19A,34,0,0,1
2052,T015052,CUST01526,EVT1002,G4,B3E,11,0,0,1
2053,T012421,CUST01866,EVT1002,G10,B5D,55,0,0,1
2054,T019150,CUST04482,EVT1002,G10,B12B,77,0,1,0
2055,T008063,CUST07797,EVT1001,G9,B19B,87,0,0,1
2056,T001651,CUST08607,EVT1001,G6,B13A,106,0,0,1
2057,T011388,CUST05049,EVT1002,G10,B13E,141,0,0,1
2058,T006235,CUST03788,EVT1002,G7,B1E,76,0,0,1
2059,T017912,CUST00789,EVT1001,G9,B15D,46,0,0,1
2060,T011942,CUST14742,EVT1002,G2,B12C,1,0,0,1
2061,T013784,CUST07068,EVT1002,G8,B11A,3,0,0,1
2062,T001314,CUST07423,EVT1002,G8,B12D,129,0,0,1
2063,T005232,CUST13305,EVT1001,G9,B6B,17,0,0,1
2064,T016372,CUST06566,EVT1001,G3,B12C,139,0,0,1
2065,T006401,CUST11758,EVT1002,G10,B6C,121,0,0,1
2066,T007985,CUST09577,EVT1001,G5,B3B,12,0,0,1
2067,T005918,CUST12768,EVT1002,G10,B3B,32,0,0,1
2068,T008658,CUST02722,EVT1002,G5,B2B,132,0,0,1
2069,T009338,CUST04319,EVT1001,G10,B20A,59,0,0,1
2070,T016469,CUST00780,EVT1001,G5,B1C,9,1,0,0
2071,T001951,CUST07340,EVT1002,G5,B2D,79,1,0,0
2072,T002134,CUST13494,EVT1001,G6,B14C,67,0,0,1
2073,T013648,CUST11309,EVT1001,G1,B13A,141,1,0,0
2074,T009078,CUST03762,EVT1001,G8,B13C,115,0,0,1
2075,T013537,CUST08154,EVT1001,G8,B17B,113,0,0,1
2076,T011105,CUST01006,EVT1002,G4,B3A,75,0,0,1
2077,T011892,CUST13549,EVT1002,G10,B8C,81,0,0,1
2078,T016971,CUST04524,EVT1002,G1,B19E,103,0,0,1
2079,T018332,CUST05497,EVT1001,G3,B1D,126,0,0,1
2080,T000398,CUST02810,EVT1002,G10,B14B,61,0,0,1
2081,T002717,CUST10381,EVT1001,G4,B18B,41,0,0,1
2082,T017207,CUST09668,EVT1002,G4,B9C,66,0,0,1
2083,T004281,CUST11007,EVT1002,G1,B20D,51,0,0,1
2084,T004862,CUST06291,EVT1001,G6,B4C,123,1,0,0
2085,T014376,CUST14215,EVT1001,G5,B11E,68,0,0,1
2086,T017088,CUST09274,EVT1002,G4,B18B,95,1,0,0
2087,T005466,CUST13416,EVT1001,G7,B10C,55,0,0,1
2088,T003135,CUST14974,EVT1002,G8,B1B,55,0,0,1
2089,T019430,CUST02573,EVT1001,G6,B20A,91,0,0,1
2090,T004141,CUST12292,EVT1001,G1,B19E,114,0,0,1
2091,T005689,CUST14560,EVT1002,G2,B10B,89,0,0,1
2092,T003559,CUST14521,EVT1002,G2,B18E,137,0,0,1
2093,T009071,CUST14474,EVT1002,G9,B4C,54,0,0,1
2094,T014066,CUST09035,EVT1001,G1,B18E,12,0,0,1
2095,T004736,CUST12750,EVT1002,G9,B16A,34,0,0,1
2096,T000893,CUST07385,EVT1001,G2,B20A,8,0,0,1
2097,T003080,CUST06025,EVT1002,G9,B10A,101,0,0,1
2098,T003843,CUST07854,EVT1002,G8,B20D,95,0,0,1
2099,T000018,CUST14378,EVT1002,G10,B4B,73,0,0,1
2100,T017270,CUST12479,EVT1001,G1,B12D,53,0,0,1
2101,T003937,CUST00656,EVT1001,G8,B14D,37,0,0,1
2102,T001037,CUST01543,EVT1001,G3,B5D,82,0,0,1
2103,T002065,CUST07502,EVT1001,G9,B20A,70,0,0,1
2104,T013314,CUST13935,EVT1002,G7,B16E,27,0,0,1
2105,T002898,CUST08299,EVT1001,G8,B3A,95,0,0,1
2106,T018192,CUST12779,EVT1001,G8,B5C,15,0,0,1
2107,T003519,CUST07557,EVT1001,G8,B2C,123,0,0,1
2108,T014943,CUST02358,EVT1002,G5,B15D,69,0,0,1
2109,T019119,CUST04845,EVT1001,G4,B20D,90,0,0,1
2110,T006279,CUST11357,EVT1001,G7,B8D,50,0,0,1
2111,T003738,CUST09695,EVT1001,G6,B6A,2,1,0,0
2112,T004248,CUST08142,EVT1001,G7,B6B,101,0,0,1
2113,T000934,CUST02259,EVT1001,G9,B3A,139,0,0,1
2114,T004386,CUST11467,EVT1002,G4,B3B,33,0,0,1
2115,T016510,CUST08575,EVT1002,G3,B5E,38,1,0,0
2116,T009926,CUST01445,EVT1001,G9,B19E,32,0,1,0
2117,T015913,CUST06143,EVT1001,G4,B8A,95,0,0,1
2118,T008125,CUST06500,EVT1002,G3,B6E,21,1,0,0
2119,T014294,CUST03912,EVT1001,G1,B17A,105,0,0,1
2120,T017406,CUST09770,EVT1002,G2,B6C,23,0,0,1
2121,T012300,CUST14001,EVT1002,G7,B7A,111,0,0,1
2122,T005281,CUST03586,EVT1001,G7,B1A,122,0,0,1
2123,T018943,CUST06877,EVT1002,G7,B5A,46,0,0,1
2124,T005384,CUST13186,EVT1002,G6,B5C,6,0,0,1
2125,T010584,CUST07316,EVT1001,G3,B2D,134,0,0,1
2126,T018464,CUST13290,EVT1002,G5,B9C,131,0,0,1
2127,T019684,CUST09185,EVT1002,G10,B8A,18,0,0,1
2128,T015835,CUST07833,EVT1001,G10,B17C,100,0,0,1
2129,T008921,CUST09700,EVT1002,G2,B10B,140,0,0,1
2130,T013992,CUST01296,EVT1002,G3,B2E,78,0,0,1
2131,T016851,CUST11496,EVT1002,G10,B17C,132,0,0,1
2132,T004024,CUST11842,EVT1002,G5,B12C,136,0,1,0
2133,T006007,CUST07927,EVT1002,G4,B10A,89,0,0,1
2134,T018913,CUST07186,EVT1002,G6,B13D,41,0,0,1
2135,T007012,CUST06322,EVT1001,G5,B19E,124,0,0,1
2136,T013395,CUST12607,EVT1002,G1,B2A,72,0,0,1
2137,T003339,CUST08018,EVT1001,G2,B6D,102,0,0,1
2138,T012147,CUST09065,EVT1001,G5,B6A,147,0,0,1
2139,T015330,CUST12965,EVT1002,G7,B10C,74,0,0,1
2140,T015189,CUST08587,EVT1001,G6,B9E,11,0,0,1
2141,T017339,CUST09356,EVT1002,G4,B20A,99,0,0,1
2142,T005856,CUST04834,EVT1001,G9,B2E,33,0,0,1
2143,T009777,CUST05790,EVT1001,G7,B3A,4,0,0,1
2144,T003878,CUST12690,EVT1001,G3,B6C,26,0,0,1
2145,T009896,CUST03761,EVT1001,G3,B3C,34,0,0,1
2146,T012492,CUST08750,EVT1001,G9,B5E,37,0,0,1
2147,T018843,CUST06239,EVT1001,G2,B13D,22,1,0,0
2148,T005077,CUST11431,EVT1002,G9,B3E,5,0,0,1
2149,T015249,CUST13845,EVT1002,G1,B12D,10,0,0,1
2150,T007456,CUST12163,EVT1002,G2,B5D,49,0,0,1
2151,T015649,CUST05949,EVT1001,G1,B19E,131,0,0,1
2152,T009014,CUST09316,EVT1001,G3,B18D,80,0,0,1
2153,T007416,CUST11357,EVT1002,G7,B15B,122,0,0,1
2154,T007121,CUST10128,EVT1001,G3,B5C,6,0,0,1
2155,T007224,CUST01769,EVT1001,G9,B14B,134,0,0,1
2156,T010834,CUST14546,EVT1001,G2,B15A,77,0,0,1
2157,T018844,CUST07617,EVT1001,G7,B18E,53,0,0,1
2158,T002506,CUST11976,EVT1002,G8,B8B,107,0,0,1
2159,T018984,CUST05117,EVT1001,G7,B11C,29,0,0,1
2160,T018904,CUST01648,EVT1001,G7,B17D,7,1,0,0
2161,T017755,CUST07222,EVT1002,G3,B2A,64,0,0,1
2162,T001953,CUST13970,EVT1002,G3,B7B,27,1,0,0
2163,T007204,CUST12452,EVT1002,G10,B12B,51,0,0,1
2164,T000767,CUST11698,EVT1002,G2,B20D,77,0,0,1
2165,T019732,CUST01119,EVT1001,G4,B4C,103,0,0,1
2166,T006888,CUST11508,EVT1002,G2,B3B,55,1,0,0
2167,T004236,CUST07965,EVT1001,G4,B2A,20,0,0,1
2168,T016726,CUST12803,EVT1001,G9,B5B,92,0,0,1
2169,T003465,CUST09465,EVT1002,G2,B5E,123,0,0,1
2170,T016850,CUST06660,EVT1001,G3,B14E,51,0,0,1
2171,T007016,CUST13860,EVT1001,G6,B3A,3,0,0,1
2172,T004683,CUST10196,EVT1002,G4,B3C,135,0,0,1
2173,T019361,CUST08372,EVT1001,G4,B16C,107,0,0,1
2174,T016737,CUST14549,EVT1001,G10,B14A,120,0,1,0
2175,T002070,CUST14943,EVT1002,G8,B18E,78,0,0,1
2176,T016136,CUST09361,EVT1002,G5,B7E,73,0,1,0
2177,T000599,CUST02157,EVT1002,G4,B15D,110,0,0,1
2178,T019471,CUST01523,EVT1001,G1,B17B,61,0,0,1
2179,T000832,CUST08544,EVT1002,G2,B10B,31,0,0,1
2180,T018572,CUST07927,EVT1001,G10,B6B,57,0,0,1
2181,T009743,CUST13237,EVT1002,G6,B11E,86,0,0,1
2182,T012436,CUST11459,EVT1002,G6,B3A,3,1,0,0
2183,T004074,CUST02327,EVT1002,G3,B20A,34,0,0,1
2184,T001234,CUST02192,EVT1002,G3,B16E,150,0,0,1
2185,T003037,CUST05897,EVT1002,G8,B4C,43,0,0,1
2186,T003004,CUST11227,EVT1001,G3,B6C,56,0,0,1
2187,T008627,CUST11104,EVT1002,G5,B10D,136,0,0,1
2188,T005397,CUST13227,EVT1002,G7,B10E,133,0,0,1
2189,T016400,CUST10403,EVT1001,G9,B20A,87,0,0,1
2190,T009636,CUST14792,EVT1001,G6,B13B,73,0,0,1
2191,T019006,CUST04491,EVT1001,G7,B2C,32,0,0,1
2192,T005310,CUST05519,EVT1002,G7,B6D,0,0,0,1
2193,T001453,CUST12878,EVT1002,G8,B9A,145,1,0,0
2194,T004667,CUST09426,EVT1002,G8,B11B,34,0,0,1
2195,T009141,CUST02810,EVT1001,G6,B10B,16,0,0,1
2196,T014376,CUST03792,EVT1001,G3,B15A,84,0,0,1
2197,T002067,CUST00116,EVT1001,G5,B17B,97,0,0,1
2198,T014942,CUST02254,EVT1001,G5,B6C,101,0,0,1
2199,T010841,CUST03475,EVT1002,G10,B13C,44,0,0,1
2200,T000874,CUST05320,EVT1002,G7,B10A,54,0,0,1
2201,T010580,CUST13817,EVT1001,G2,B17D,28,0,0,1
2202,T010476,CUST12214,EVT1002,G1,B1C,31,0,1,0
2203,T009702,CUST13412,EVT1002,G1,B12D,45,0,0,1
2204,T018472,CUST13237,EVT1002,G7,B15B,133,0,0,1
2205,T009838,CUST11560,EVT1002,G7,B6A,113,0,0,1
2206,T014642,CUST06298,EVT1001,G4,B6D,34,0,0,1
2207,T011618,CUST07328,EVT1002,G6,B20A,7,0,0,1
2208,T009866,CUST09940,EVT1001,G6,B6E,99,0,0,1
2209,T008088,CUST01870,EVT1001,G3,B2D,132,0,0,1
2210,T008242,CUST06112,EVT1001,G6,B4A,115,0,0,1
2211,T019105,CUST05341,EVT1001,G10,B7A,75,0,0,1
2212,T012955,CUST03915,EVT1002,G10,B15E,104,0,0,1
2213,T004282,CUST06153,EVT1002,G2,B5B,80,0,0,1
2214,T007981,CUST03014,EVT1001,G9,B9B,5,0,0,1
2215,T018558,CUST02170,EVT1002,G5,B14A,19,0,0,1
2216,T009642,CUST12440,EVT1001,G1,B18A,7,0,0,1
2217,T015660,CUST04605,EVT1002,G7,B3A,59,0,0,1
2218,T016240,CUST06530,EVT1001,G9,B6A,125,0,0,1
2219,T002732,CUST03557,EVT1002,G9,B5C,1,0,0,1
2220,T004351,CUST11747,EVT1001,G2,B11D,121,0,0,1
2221,T017593,CUST03680,EVT1001,G8,B10A,144,1,0,0
2222,T001983,CUST06219,EVT1002,G7,B19E,87,0,0,1
2223,T001107,CUST13274,EVT1002,G6,B13A,18,0,0,1
2224,T017541,CUST12510,EVT1001,G7,B6B,9,0,0,1
2225,T005188,CUST06599,EVT1002,G8,B9D,95,0,0,1
2226,T015113,CUST14347,EVT1001,G3,B13A,67,0,0,1
2227,T001199,CUST07040,EVT1001,G10,B12D,113,0,0,1
2228,T003793,CUST08723,EVT1001,G1,B5B,130,1,0,0
2229,T002088,CUST00900,EVT1002,G9,B8B,123,0,0,1
2230,T004144,CUST01073,EVT1001,G1,B17D,46,0,0,1
2231,T005606,CUST07525,EVT1002,G4,B11E,71,0,0,1
2232,T019309,CUST10428,EVT1001,G2,B15B,103,0,0,1
2233,T002825,CUST06296,EVT1002,G2,B4D,29,0,0,1
2234,T008404,CUST13042,EVT1002,G2,B16C,5,0,0,1
2235,T010300,CUST01418,EVT1002,G5,B4E,38,0,0,1
2236,T013734,CUST04917,EVT1001,G5,B2C,140,0,0,1
2237,T019721,CUST11759,EVT1001,G9,B2C,42,0,0,1
2238,T005283,CUST05639,EVT1001,G5,B12C,89,0,0,1
2239,T012768,CUST10392,EVT1001,G7,B5D,135,0,0,1
2240,T016101,CUST08104,EVT1002,G10,B5D,106,0,0,1
2241,T005063,CUST08560,EVT1002,G1,B1D,91,0,0,1
2242,T008140,CUST08089,EVT1001,G7,B5A,130,0,0,1
2243,T011542,CUST11492,EVT1001,G9,B9B,54,0,0,1
2244,T002717,CUST08410,EVT1002,G7,B18C,122,0,0,1
2245,T003222,CUST02277,EVT1002,G4,B20C,70,0,0,1
2246,T009511,CUST01038,EVT1001,G8,B18E,88,1,0,0
2247,T017434,CUST07914,EVT1001,G4,B20C,88,0,0,1
2248,T007379,CUST08135,EVT1001,G7,B18D,51,0,0,1
2249,T009744,CUST12948,EVT1001,G4,B11B,77,0,0,1
2250,T017693,CUST01975,EVT1001,G4,B13C,115,0,0,1
2251,T019600,CUST01392,EVT1002,G8,B13C,110,0,0,1
2252,T003897,CUST08819,EVT1002,G1,B7E,105,0,0,1
2253,T006692,CUST11309,EVT1001,G7,B20C,94,0,0,1
2254,T015113,CUST11569,EVT1001,G6,B19B,27,0,1,0
2255,T000757,CUST00557,EVT1002,G8,B3D,1,0,0,1
2256,T011486,CUST02757,EVT1001,G8,B5C,94,0,0,1
2257,T019479,CUST14097,EVT1002,G7,B17E,126,0,0,1
2258,T002941,CUST01084,EVT1002,G9,B2C,100,0,0,1
2259,T016075,CUST08702,EVT1001,G9,B8E,8,0,0,1
2260,T007036,CUST02736,EVT1002,G7,B4B,56,0,0,1
2261,T017487,CUST06641,EVT1002,G7,B5C,81,0,0,1
2262,T011671,CUST03320,EVT1002,G5,B13A,124,0,0,1
2263,T004794,CUST04403,EVT1001,G4,B13C,120,1,0,0
2264,T013686,CUST13992,EVT1002,G6,B10E,121,0,0,1
2265,T007782,CUST09750,EVT1002,G10,B16B,146,0,0,1
2266,T001346,CUST04428,EVT1002,G2,B17A,88,0,0,1
2267,T011250,CUST01769,EVT1002,G8,B3D,119,0,0,1
2268,T006405,CUST08636,EVT1001,G1,B2D,107,0,0,1
2269,T001913,CUST00167,EVT1001,G5,B15E,38,0,0,1
2270,T011641,CUST07534,EVT1002,G2,B1A,35,0,0,1
2271,T018215,CUST00439,EVT1002,G9,B11D,33,0,0,1
2272,T018268,CUST01556,EVT1002,G9,B5B,126,0,0,1
2273,T015202,CUST07204,EVT1001,G2,B12E,71,1,0,0
2274,T005630,CUST06109,EVT1001,G10,B10A,74,0,0,1
2275,T001945,CUST13272,EVT1001,G9,B14A,121,0,0,1
2276,T015326,CUST10950,EVT1002,G5,B18B,41,0,0,1
2277,T015562,CUST06582,EVT1001,G7,B17B,30,0,0,1
2278,T014213,CUST03341,EVT1001,G6,B6A,73,1,0,0
2279,T013340,CUST02542,EVT1002,G9,B5B,108,0,0,1
2280,T000816,CUST04918,EVT1001,G7,B3C,3,0,0,1
2281,T006202,CUST08730,EVT1002,G10,B17B,23,0,0,1
2282,T013319,CUST02767,EVT1002,G6,B14B,5,0,0,1
2283,T017195,CUST01579,EVT1001,G6,B5C,150,1,0,0
2284,T012578,CUST00070,EVT1002,G10,B1D,70,0,0,1
2285,T011574,CUST09490,EVT1001,G6,B12B,61,0,0,1
2286,T013856,CUST14948,EVT1001,G1,B11E,7,0,0,1
2287,T015661,CUST10220,EVT1001,G5,B20C,58,1,0,0
2288,T002419,CUST00194,EVT1002,G4,B4C,64,0,0,1
2289,T008137,CUST00797,EVT1001,G4,B9D,28,0,0,1
2290,T003653,CUST05375,EVT1001,G8,B8D,50,0,0,1
2291,T018276,CUST05310,EVT1002,G8,B14B,41,1,0,0
2292,T000983,CUST01987,EVT1001,G4,B3D,135,0,0,1
2293,T007182,CUST04573,EVT1001,G3,B10E,32,0,0,1
2294,T000892,CUST12813,EVT1002,G3,B13B,104,0,0,1
2295,T005688,CUST06491,EVT1002,G9,B15E,0,0,0,1
2296,T007598,CUST01345,EVT1002,G6,B19A,98,0,0,1
2297,T008942,CUST00803,EVT1002,G6,B3A,59,0,0,1
2298,T002752,CUST14193,EVT1002,G2,B19C,45,1,0,0
2299,T015899,CUST14466,EVT1001,G8,B13B,43,0,0,1
2300,T010604,CUST03403,EVT1001,G5,B18E,83,0,0,1
2301,T006231,CUST12240,EVT1001,G5,B1B,5,0,0,1
2302,T007201,CUST13292,EVT1002,G3,B7B,22,0,0,1
2303,T006128,CUST10847,EVT1001,G3,B12A,143,0,0,1
2304,T004783,CUST03811,EVT1001,G1,B11E,114,0,0,1
2305,T018851,CUST03633,EVT1001,G8,B3B,99,0,0,1
2306,T015980,CUST05076,EVT1001,G6,B10E,27,0,0,1
2307,T000422,CUST02046,EVT1001,G6,B20D,29,0,0,1
2308,T009613,CUST06535,EVT1001,G5,B7A,128,0,0,1
2309,T001604,CUST13785,EVT1001,G7,B14C,18,0,0,1
2310,T001577,CUST11773,EVT1002,G9,B6C,121,0,0,1
2311,T019605,CUST00675,EVT1002,G6,B18C,136,0,0,1
2312,T007587,CUST11624,EVT1002,G10,B12B,102,0,0,1
2313,T003075,CUST06561,EVT1001,G6,B3E,54,0,0,1
2314,T001886,CUST12705,EVT1002,G1,B6B,17,0,0,1
2315,T005021,CUST05478,EVT1002,G4,B3B,67,0,0,1
2316,T004775,CUST06418,EVT1001,G3,B6E,46,0,0,1
2317,T002598,CUST00403,EVT1001,G1,B14B,73,0,0,1
2318,T012465,CUST00760,EVT1001,G4,B14A,47,0,0,1
2319,T014481,CUST10393,EVT1001,G10,B13D,123,0,0,1
2320,T016908,CUST06416,EVT1001,G5,B16B,11,0,0,1
2321,T012988,CUST00834,EVT1001,G8,B5D,59,0,0,1
2322,T019971,CUST06469,EVT1002,G2,B19B,10,0,0,1
2323,T009483,CUST14331,EVT1001,G3,B15D,85,0,0,1
2324,T013171,CUST00522,EVT1001,G8,B17A,116,0,0,1
2325,T018708,CUST02061,EVT1002,G5,B10E,112,0,0,1
2326,T009188,CUST11857,EVT1002,G3,B3A,104,1,0,0
2327,T015653,CUST05693,EVT1001,G6,B14E,52,0,0,1
2328,T010026,CUST06559,EVT1002,G5,B18E,75,0,0,1
2329,T018268,CUST05942,EVT1001,G10,B7B,45,0,0,1
2330,T004469,CUST08660,EVT1002,G9,B9D,11,0,0,1
2331,T012579,CUST13430,EVT1002,G8,B5E,27,0,0,1
2332,T002688,CUST01392,EVT1002,G8,B8C,57,0,0,1
2333,T014116,CUST06498,EVT1002,G4,B3A,49,0,0,1
2334,T010486,CUST13129,EVT1001,G1,B20E,0,0,0,1
2335,T009109,CUST05199,EVT1001,G6,B2D,29,0,0,1
2336,T006680,CUST01907,EVT1002,G4,B17B,131,0,0,1
2337,T016832,CUST05392,EVT1002,G5,B19A,13,0,0,1
2338,T004992,CUST12127,EVT1002,G1,B8B,79,0,0,1
2339,T008947,CUST07429,EVT1002,G7,B15E,58,0,0,1
2340,T014470,CUST08442,EVT1001,G7,B17A,42,0,0,1
2341,T006104,CUST02289,EVT1002,G2,B15D,94,0,0,1
2342,T007743,CUST04449,EVT1002,G8,B14A,149,0,0,1
2343,T004197,CUST03044,EVT1001,G8,B13C,45,0,0,1
2344,T015313,CUST05956,EVT1001,G2,B5D,40,0,1,0
