complaint_id,citizen_id,raw_text,detected_type,ward_id,lat,lon,severity,waiting_minutes,assigned_team_id,heap_priority_score
CMP002244,CZ02569,Damaged road patch,pothole,W14,12.902375,77.481139,2,3297,TEAM06,0.545
CMP002245,CZ04739,Streetlight not working,streetlight,W02,12.899901,77.549032,5,839,TEAM08,0.678
CMP002246,CZ03894,Pole light fused,streetlight,W03,12.862908,77.496217,2,606,TEAM08,0.296
CMP002247,CZ05896,Street garbage pile,garbage,W03,12.960003,77.429277,2,1196,TEAM05,0.351
CMP002248,CZ03081,Pipe burst near house,water_leak,W10,12.899122,77.427566,5,2718,TEAM07,0.852
CMP002249,CZ02044,Flickering street lamp,streetlight,W13,12.973189,77.548519,4,750,,0.549
CMP002250,CZ04685,Flickering street lamp,streetlight,W06,12.841578,77.569861,4,1154,TEAM01,0.587
CMP002251,CZ07514,Garbage not collected,garbage,W13,12.858336,77.575535,2,3649,TEAM02,0.578
CMP002252,CZ05828,Open manhole,drainage,W06,12.858851,77.484116,5,1782,TEAM02,0.765
CMP002253,CZ06966,Sewage water overflow,water_leak,W14,12.970648,77.577828,5,490,TEAM03,0.645
CMP002254,CZ05539,Big pothole on road,pothole,W04,12.959493,77.421005,5,141,TEAM08,0.613
CMP002255,CZ07531,Open manhole,drainage,W18,12.976861,77.555992,5,734,TEAM01,0.668
CMP002256,CZ04408,Dark road no lights,streetlight,W06,12.96575,77.512152,4,121,TEAM08,0.491
CMP002257,CZ07499,Deep pothole near junction,pothole,W01,12.82777,77.422925,4,2503,TEAM06,0.712
CMP002258,CZ04953,Pole light fused,streetlight,W02,12.957664,77.57786,2,4020,,0.612
CMP002259,CZ05886,Smell from waste,garbage,W16,12.865372,77.538282,3,2971,TEAM09,0.635
CMP002260,CZ07595,Big pothole on road,pothole,W15,12.879905,77.451402,4,4121,TEAM04,0.862
CMP002261,CZ05753,Water leakage on road,water_leak,W04,12.849034,77.5042,2,1445,TEAM03,0.374
CMP002262,CZ03639,Garbage not collected,garbage,W15,12.959058,77.494111,4,2033,,0.668
CMP002263,CZ07112,Water supply leak,water_leak,W17,12.879146,77.492759,2,355,TEAM02,0.273
CMP002264,CZ05538,Pipe burst near house,water_leak,W04,12.821705,77.576036,5,1117,TEAM03,0.703
CMP002265,CZ00622,Smell from waste,garbage,W14,12.883171,77.563136,3,41,TEAM06,0.364
CMP002266,CZ03306,Sewage water overflow,water_leak,W03,12.945332,77.454312,5,846,TEAM05,0.678
CMP002267,CZ03372,Drainage overflowing,drainage,W03,12.824594,77.47155,3,1386,TEAM04,0.488
CMP002268,CZ07917,Pole light fused,streetlight,W04,12.858289,77.57899,1,1146,,0.226
CMP002269,CZ03022,Big pothole on road,pothole,W07,12.921802,77.566456,3,3460,,0.68
CMP002270,CZ01846,Water leakage on road,water_leak,W01,12.920983,77.49241,5,2993,TEAM01,0.877
CMP002271,CZ04755,Pole light fused,streetlight,W16,12.830807,77.463045,1,2814,TEAM05,0.381
CMP002272,CZ00122,Smell from waste,garbage,W12,12.978451,77.556849,2,1617,TEAM02,0.39
CMP002273,CZ02433,Streetlight not working,streetlight,W06,12.844148,77.551901,2,4314,TEAM06,0.639
CMP002274,CZ00918,Big pothole on road,pothole,W02,12.930923,77.530986,2,1526,TEAM05,0.381
CMP002275,CZ05251,Sewage water overflow,water_leak,W06,12.89444,77.501317,3,1756,TEAM04,0.523
CMP002276,CZ03303,Blocked drain,drainage,W19,12.838551,77.512038,1,1752,TEAM04,0.282
CMP002277,CZ04425,Broken road surface,pothole,W15,12.885562,77.49858,4,1386,TEAM08,0.608
CMP002278,CZ03368,Flickering street lamp,streetlight,W08,12.868733,77.449234,4,3410,TEAM09,0.796
CMP002279,CZ07154,Pipe burst near house,water_leak,W17,12.832088,77.526878,1,3298,TEAM08,0.425
CMP002280,CZ05875,Dark road no lights,streetlight,W03,12.838139,77.503377,1,1874,TEAM06,0.294
CMP002281,CZ04491,Clogged sewage line,drainage,W18,12.869563,77.504238,2,3976,TEAM03,0.608
CMP002282,CZ00350,Dark road no lights,streetlight,W17,12.966507,77.472906,1,893,TEAM08,0.203
CMP002283,CZ04806,Water supply leak,water_leak,W18,12.919695,77.510774,5,140,TEAM01,0.613
CMP002284,CZ06325,Drainage overflowing,drainage,W06,12.948441,77.471461,2,1161,,0.347
CMP002285,CZ01917,Pole light fused,streetlight,W09,12.820168,77.573533,3,3103,,0.647
CMP002286,CZ03528,Broken road surface,pothole,W11,12.934042,77.480087,2,2279,TEAM04,0.451
CMP002287,CZ00624,Drainage overflowing,drainage,W20,12.885651,77.428685,1,3023,TEAM07,0.4
CMP002288,CZ07574,Big pothole on road,pothole,W14,12.88203,77.441842,3,3318,TEAM01,0.667
CMP002289,CZ00228,Street garbage pile,garbage,W17,12.869933,77.486605,1,3998,TEAM10,0.49
CMP002290,CZ07083,Overflowing dustbin,garbage,W01,12.975498,77.468975,1,2410,TEAM07,0.343
CMP002291,CZ07686,Water leakage on road,water_leak,W16,12.959873,77.541746,4,218,TEAM03,0.5
CMP002292,CZ01077,Dark road no lights,streetlight,W18,12.921499,77.562969,5,2645,TEAM06,0.845
CMP002293,CZ07571,Big pothole on road,pothole,W18,12.924196,77.544455,3,1635,TEAM10,0.511
CMP002294,CZ01661,Clogged sewage line,drainage,W10,12.870429,77.456144,1,36,TEAM02,0.123
CMP002295,CZ06749,Water leakage on road,water_leak,W09,12.882592,77.483786,1,1353,TEAM02,0.245
CMP002296,CZ05137,Big pothole on road,pothole,W02,12.854639,77.445055,4,23,,0.482
CMP002297,CZ01159,Drainage overflowing,drainage,W02,12.930682,77.501654,4,2797,TEAM09,0.739
CMP002298,CZ04214,Dark road no lights,streetlight,W13,12.820791,77.45141,1,1485,TEAM07,0.258
CMP002299,CZ05287,Flickering street lamp,streetlight,W15,12.95348,77.473038,4,3350,TEAM08,0.79
CMP002300,CZ02663,Sewage water overflow,water_leak,W07,12.921866,77.420035,5,1787,TEAM04,0.765
CMP002301,CZ05427,Broken road surface,pothole,W07,12.979661,77.532899,5,4018,TEAM06,0.972
CMP002302,CZ06839,Water supply leak,water_leak,W03,12.864912,77.489301,1,524,TEAM08,0.169
CMP002303,CZ06991,Blocked drain,drainage,W20,12.859336,77.558114,3,2119,,0.556
CMP002304,CZ00955,Dark road no lights,streetlight,W07,12.845754,77.467524,2,1573,TEAM10,0.386
CMP002305,CZ02126,Pole light fused,streetlight,W15,12.860296,77.448479,3,910,TEAM04,0.444
CMP002306,CZ03044,Pipe burst near house,water_leak,W13,12.936192,77.426237,2,2417,TEAM08,0.464
CMP002307,CZ00280,Water leakage on road,water_leak,W10,12.950953,77.558564,5,27,TEAM08,0.602
CMP002308,CZ04014,Clogged sewage line,drainage,W02,12.910637,77.420704,2,152,TEAM05,0.254
CMP002309,CZ03443,Pipe burst near house,water_leak,W12,12.915772,77.469466,4,3694,TEAM02,0.822
CMP002310,CZ05494,Water leakage on road,water_leak,W12,12.905266,77.484394,4,2314,TEAM06,0.694
CMP002311,CZ01910,Blocked drain,drainage,W18,12.851119,77.50129,3,1005,TEAM04,0.453
CMP002312,CZ02621,Garbage not collected,garbage,W02,12.828746,77.459179,5,3173,TEAM06,0.894
CMP002313,CZ05381,Garbage not collected,garbage,W14,12.886753,77.477788,5,4174,TEAM06,0.986
CMP002314,CZ02672,Sewage water overflow,water_leak,W02,12.825144,77.452882,4,4120,TEAM03,0.861
CMP002315,CZ03710,Water leakage on road,water_leak,W09,12.845556,77.536282,4,2160,TEAM08,0.68
CMP002316,CZ02531,Blocked drain,drainage,W18,12.846878,77.462155,3,1597,TEAM09,0.508
CMP002317,CZ04807,Water supply leak,water_leak,W18,12.926684,77.553944,1,1475,,0.257
CMP002318,CZ03032,Dark road no lights,streetlight,W08,12.839812,77.443798,4,1388,TEAM03,0.609
CMP002319,CZ04517,Water leakage on road,water_leak,W19,12.959529,77.43289,2,907,TEAM03,0.324
CMP002320,CZ07255,Deep pothole near junction,pothole,W11,12.830868,77.461948,1,1264,TEAM09,0.237
CMP002321,CZ04518,Pipe burst near house,water_leak,W03,12.9023,77.577612,3,1288,TEAM07,0.479
CMP002322,CZ06891,Garbage not collected,garbage,W08,12.868402,77.556898,4,4205,TEAM09,0.869
CMP002323,CZ03541,Street garbage pile,garbage,W11,12.855096,77.433979,4,1416,TEAM10,0.611
CMP002324,CZ05020,Street garbage pile,garbage,W06,12.869575,77.437061,5,816,TEAM03,0.676
CMP002325,CZ02752,Deep pothole near junction,pothole,W17,12.951578,77.441544,5,3771,TEAM04,0.949
CMP002326,CZ03549,Big pothole on road,pothole,W16,12.852325,77.544943,5,699,TEAM04,0.665
CMP002327,CZ06836,Broken road surface,pothole,W10,12.85092,77.491253,2,2959,TEAM07,0.514
CMP002328,CZ01889,Street garbage pile,garbage,W07,12.912731,77.500988,5,2040,TEAM05,0.789
CMP002329,CZ01549,Streetlight not working,streetlight,W01,12.975127,77.578531,3,309,TEAM05,0.389
CMP002330,CZ04344,Clogged sewage line,drainage,W11,12.863026,77.469933,3,2473,TEAM02,0.589
CMP002331,CZ05091,Water supply leak,water_leak,W14,12.966558,77.49488,1,3349,TEAM09,0.43
CMP002332,CZ03115,Streetlight not working,streetlight,W14,12.913293,77.480256,1,2473,TEAM01,0.349
CMP002333,CZ07725,Streetlight not working,streetlight,W08,12.862345,77.548827,3,1837,TEAM09,0.53
CMP002334,CZ07692,Pipe burst near house,water_leak,W04,12.852271,77.522198,5,313,TEAM02,0.629
CMP002335,CZ00338,Smell from waste,garbage,W15,12.869882,77.523953,5,3707,TEAM09,0.943
CMP002336,CZ00696,Damaged road patch,pothole,W18,12.824578,77.560577,3,1456,TEAM01,0.495
CMP002337,CZ07033,Pipe burst near house,water_leak,W15,12.871589,77.527474,1,568,TEAM08,0.173
CMP002338,CZ07152,Smell from waste,garbage,W13,12.844169,77.461785,4,4047,,0.855
CMP002339,CZ04127,Blocked drain,drainage,W02,12.950076,77.568373,4,3075,TEAM03,0.765
CMP002340,CZ00858,Clogged sewage line,drainage,W20,12.937785,77.432624,4,3384,TEAM07,0.793
CMP002341,CZ01212,Flickering street lamp,streetlight,W15,12.909332,77.564725,5,23,TEAM06,0.602
CMP002342,CZ06198,Clogged sewage line,drainage,W14,12.836286,77.532006,3,1902,TEAM01,0.536
CMP002343,CZ02062,Pole light fused,streetlight,W13,12.866588,77.548175,1,3829,TEAM01,0.475
CMP002344,CZ04372,Damaged road patch,pothole,W07,12.946803,77.515392,1,2133,TEAM03,0.318
CMP002345,CZ06650,Water leakage on road,water_leak,W13,12.95584,77.457616,2,438,TEAM09,0.281
CMP002346,CZ05495,Overflowing dustbin,garbage,W14,12.823496,77.428362,3,2984,TEAM05,0.636
CMP002347,CZ04297,Broken road surface,pothole,W19,12.960406,77.451134,2,2410,TEAM01,0.463
CMP002348,CZ01274,Street garbage pile,garbage,W11,12.927934,77.448156,2,1332,TEAM09,0.363
CMP002349,CZ04051,Damaged road patch,pothole,W05,12.942927,77.436468,4,3149,TEAM09,0.772
CMP002350,CZ02995,Blocked drain,drainage,W17,12.965784,77.519829,1,1035,TEAM10,0.216
CMP002351,CZ06989,Streetlight not working,streetlight,W07,12.931551,77.452204,1,3061,TEAM04,0.403
CMP002352,CZ03299,Dark road no lights,streetlight,W10,12.917447,77.497869,2,3749,TEAM08,0.587
CMP002353,CZ07581,Water leakage on road,water_leak,W13,12.855389,77.464443,1,872,,0.201
CMP002354,CZ01214,Dark road no lights,streetlight,W20,12.920165,77.451198,3,3653,TEAM01,0.698
CMP002355,CZ06539,Blocked drain,drainage,W07,12.895705,77.497375,1,1747,TEAM03,0.282
CMP002356,CZ04182,Streetlight not working,streetlight,W06,12.908349,77.434215,3,1230,,0.474
CMP002357,CZ05403,Deep pothole near junction,pothole,W11,12.881391,77.505526,1,973,,0.21
CMP002358,CZ02553,Garbage not collected,garbage,W07,12.945435,77.538123,4,1224,TEAM04,0.593
CMP002359,CZ06180,Blocked drain,drainage,W10,12.964549,77.470148,4,80,TEAM06,0.487
CMP002360,CZ06746,Water leakage on road,water_leak,W10,12.887132,77.453038,3,3434,TEAM09,0.678
CMP002361,CZ04892,Garbage not collected,garbage,W17,12.94524,77.445372,5,3494,TEAM01,0.924
CMP002362,CZ05845,Water leakage on road,water_leak,W01,12.830883,77.524889,4,213,TEAM03,0.5
CMP002363,CZ00911,Damaged road patch,pothole,W15,12.943784,77.495657,4,1287,TEAM10,0.599
CMP002364,CZ02402,Garbage not collected,garbage,W20,12.973884,77.491052,1,844,TEAM10,0.198
CMP002365,CZ07680,Water leakage on road,water_leak,W03,12.9559,77.55552,2,281,TEAM09,0.266
CMP002366,CZ00138,Garbage not collected,garbage,W18,12.842971,77.446931,1,1471,TEAM07,0.256
CMP002367,CZ07348,Dark road no lights,streetlight,W07,12.857547,77.467582,2,3653,TEAM07,0.578
CMP002368,CZ00480,Sewage water overflow,water_leak,W08,12.898377,77.475643,2,846,TEAM06,0.318
CMP002369,CZ03675,Water leakage on road,water_leak,W05,12.857469,77.504309,5,2213,TEAM03,0.805
CMP002370,CZ07651,Clogged sewage line,drainage,W17,12.825049,77.464308,1,2153,,0.319
CMP002371,CZ06554,Sewage water overflow,water_leak,W02,12.978962,77.57264,4,928,TEAM07,0.566
CMP002372,CZ01290,Water leakage on road,water_leak,W07,12.976931,77.470551,1,1285,TEAM04,0.239
CMP002373,CZ01266,Clogged sewage line,drainage,W19,12.847165,77.57962,5,1678,TEAM01,0.755
CMP002374,CZ05437,Dark road no lights,streetlight,W09,12.836532,77.494089,3,1920,TEAM04,0.538
CMP002375,CZ05461,Street garbage pile,garbage,W14,12.90219,77.500077,4,2238,TEAM01,0.687
CMP002376,CZ05891,Flickering street lamp,streetlight,W02,12.841844,77.527529,1,3306,,0.426
CMP002377,CZ07401,Damaged road patch,pothole,W16,12.877905,77.550391,5,6,TEAM05,0.601
CMP002378,CZ00771,Open manhole,drainage,W09,12.950879,77.525375,2,39,TEAM07,0.244
CMP002379,CZ04975,Deep pothole near junction,pothole,W01,12.836265,77.52234,1,1711,TEAM01,0.278
CMP002380,CZ07437,Open manhole,drainage,W07,12.865686,77.526049,5,2908,TEAM05,0.869
CMP002381,CZ00394,Broken road surface,pothole,W03,12.898242,77.436319,2,3376,,0.553
CMP002382,CZ05147,Broken road surface,pothole,W20,12.914529,77.475625,3,3836,TEAM05,0.715
CMP002383,CZ06177,Overflowing dustbin,garbage,W19,12.918546,77.462571,4,266,TEAM05,0.505
CMP002384,CZ01755,Water leakage on road,water_leak,W04,12.934726,77.459216,5,2562,,0.837
CMP002385,CZ03855,Street garbage pile,garbage,W08,12.963537,77.548463,2,3369,TEAM07,0.552
CMP002386,CZ07893,Damaged road patch,pothole,W03,12.9582,77.572155,1,3734,TEAM06,0.466
CMP002387,CZ06159,Drainage overflowing,drainage,W12,12.827368,77.57571,5,2347,,0.817
CMP002388,CZ01445,Drainage overflowing,drainage,W11,12.892581,77.563851,2,3041,TEAM05,0.522
CMP002389,CZ00294,Overflowing dustbin,garbage,W17,12.94145,77.56912,4,1837,TEAM03,0.65
CMP002390,CZ05387,Pipe burst near house,water_leak,W13,12.843468,77.505351,3,640,TEAM05,0.419
CMP002391,CZ01127,Flickering street lamp,streetlight,W07,12.832083,77.576532,2,4168,TEAM04,0.626
CMP002392,CZ01468,Blocked drain,drainage,W20,12.846345,77.471405,5,2446,TEAM08,0.826
CMP002393,CZ06145,Overflowing dustbin,garbage,W07,12.894522,77.542467,3,3247,TEAM01,0.661
CMP002394,CZ07163,Water supply leak,water_leak,W16,12.906167,77.444748,1,307,,0.148
CMP002395,CZ03873,Big pothole on road,pothole,W09,12.894199,77.551348,5,1374,TEAM10,0.727
CMP002396,CZ01987,Garbage not collected,garbage,W04,12.881405,77.511815,4,883,TEAM03,0.562
CMP002397,CZ05514,Water supply leak,water_leak,W09,12.894366,77.571927,1,2583,TEAM02,0.359
CMP002398,CZ02832,Open manhole,drainage,W12,12.891716,77.458984,4,2816,TEAM01,0.741
CMP002399,CZ06479,Open manhole,drainage,W17,12.954116,77.483691,2,2241,,0.448
CMP002400,CZ03425,Pole light fused,streetlight,W12,12.912012,77.483678,1,3800,TEAM08,0.472
CMP002401,CZ06132,Clogged sewage line,drainage,W16,12.933308,77.578028,2,141,TEAM02,0.253
CMP002402,CZ06666,Sewage water overflow,water_leak,W12,12.832767,77.558835,5,984,TEAM03,0.691
CMP002403,CZ01516,Damaged road patch,pothole,W13,12.970687,77.548535,5,161,TEAM03,0.615
CMP002404,CZ03013,Overflowing dustbin,garbage,W03,12.845693,77.548633,5,1307,,0.721
CMP002405,CZ03533,Overflowing dustbin,garbage,W07,12.953117,77.552578,1,3117,TEAM07,0.409
CMP002406,CZ06619,Flickering street lamp,streetlight,W09,12.885186,77.509962,2,2747,TEAM08,0.494
CMP002407,CZ00563,Open manhole,drainage,W04,12.860231,77.562616,3,2375,TEAM05,0.58
CMP002408,CZ07357,Drainage overflowing,drainage,W07,12.972188,77.525659,1,786,,0.193
CMP002409,CZ02856,Blocked drain,drainage,W09,12.961286,77.573263,4,131,TEAM10,0.492
CMP002410,CZ07776,Water leakage on road,water_leak,W14,12.832302,77.433691,4,2732,TEAM08,0.733
CMP002411,CZ00213,Street garbage pile,garbage,W13,12.961659,77.519798,2,2159,TEAM05,0.44
CMP002412,CZ04341,Garbage not collected,garbage,W14,12.875085,77.562731,4,1616,,0.63
CMP002413,CZ01061,Clogged sewage line,drainage,W02,12.82671,77.430769,1,255,TEAM03,0.144
CMP002414,CZ06890,Damaged road patch,pothole,W09,12.952884,77.47141,2,3268,TEAM05,0.543
CMP002415,CZ07865,Streetlight not working,streetlight,W02,12.930663,77.570015,5,76,TEAM05,0.607
CMP002416,CZ04230,Garbage not collected,garbage,W15,12.922053,77.505174,2,672,TEAM06,0.302
CMP002417,CZ01691,Deep pothole near junction,pothole,W05,12.967802,77.538883,5,1856,,0.772
CMP002418,CZ07314,Broken road surface,pothole,W12,12.91818,77.433522,3,3499,TEAM04,0.684
CMP002419,CZ00059,Garbage not collected,garbage,W03,12.956132,77.461616,2,2100,TEAM01,0.434
CMP002420,CZ01656,Overflowing dustbin,garbage,W07,12.872893,77.527468,5,1045,TEAM04,0.697
CMP002421,CZ00534,Clogged sewage line,drainage,W17,12.865853,77.571917,3,2528,TEAM03,0.594
CMP002422,CZ02117,Street garbage pile,garbage,W16,12.971081,77.432255,2,3345,TEAM03,0.55
CMP002423,CZ02737,Pipe burst near house,water_leak,W10,12.835952,77.501484,3,2027,TEAM10,0.548
CMP002424,CZ07107,Sewage water overflow,water_leak,W01,12.928702,77.496864,4,256,TEAM10,0.504
CMP002425,CZ03443,Open manhole,drainage,W12,12.931952,77.536939,2,619,TEAM04,0.297
CMP002426,CZ05794,Smell from waste,garbage,W09,12.930162,77.460417,5,1956,TEAM03,0.781
CMP002427,CZ00092,Street garbage pile,garbage,W19,12.940219,77.540581,3,1066,TEAM09,0.459
CMP002428,CZ00233,Drainage overflowing,drainage,W19,12.935298,77.571201,4,246,TEAM01,0.503
CMP002429,CZ06983,Water supply leak,water_leak,W12,12.854582,77.545608,5,1621,TEAM08,0.75
CMP002430,CZ06941,Water leakage on road,water_leak,W05,12.978307,77.563017,2,1571,TEAM04,0.385
CMP002431,CZ05464,Broken road surface,pothole,W10,12.864268,77.534525,5,1071,TEAM03,0.699
CMP002432,CZ03977,Open manhole,drainage,W11,12.892445,77.469739,4,3697,TEAM08,0.822
CMP002433,CZ06598,Sewage water overflow,water_leak,W20,12.905305,77.572214,1,2792,TEAM08,0.379
CMP002434,CZ03078,Water supply leak,water_leak,W20,12.941595,77.483442,4,2123,TEAM06,0.677
CMP002435,CZ01372,Open manhole,drainage,W12,12.859061,77.473191,5,1002,TEAM06,0.693
CMP002436,CZ07904,Pipe burst near house,water_leak,W07,12.833442,77.481562,2,525,,0.289
CMP002437,CZ01236,Open manhole,drainage,W18,12.861992,77.516626,2,2533,TEAM07,0.475
CMP002438,CZ07267,Deep pothole near junction,pothole,W14,12.915345,77.474918,4,1447,TEAM03,0.614
CMP002439,CZ06341,Open manhole,drainage,W12,12.911005,77.493862,2,1134,TEAM05,0.345
CMP002440,CZ00954,Damaged road patch,pothole,W19,12.882871,77.54623,3,3057,,0.643
CMP002441,CZ04783,Water supply leak,water_leak,W19,12.916437,77.47899,2,1528,TEAM04,0.381
CMP002442,CZ01616,Water supply leak,water_leak,W11,12.9472,77.577648,1,10,TEAM09,0.121
CMP002443,CZ02042,Damaged road patch,pothole,W15,12.849289,77.520789,4,33,TEAM06,0.483
CMP002444,CZ02422,Damaged road patch,pothole,W11,12.848269,77.526766,3,607,TEAM04,0.416
CMP002445,CZ06224,Flickering street lamp,streetlight,W03,12.925064,77.477422,2,1100,TEAM03,0.342
CMP002446,CZ06345,Water leakage on road,water_leak,W12,12.823587,77.521308,4,3705,TEAM08,0.823
CMP002447,CZ04262,Open manhole,drainage,W10,12.901568,77.45612,2,316,TEAM08,0.269
CMP002448,CZ00948,Street garbage pile,garbage,W14,12.82678,77.538753,4,4147,TEAM06,0.864
CMP002449,CZ07321,Sewage water overflow,water_leak,W13,12.888618,77.477245,3,3177,TEAM10,0.654
CMP002450,CZ03775,Smell from waste,garbage,W04,12.896585,77.457439,3,1171,,0.468
CMP002451,CZ01768,Dark road no lights,streetlight,W07,12.868095,77.425051,2,4264,TEAM03,0.635
CMP002452,CZ03364,Deep pothole near junction,pothole,W04,12.941439,77.553196,2,3941,TEAM03,0.605
CMP002453,CZ01659,Flickering street lamp,streetlight,W11,12.931208,77.420375,3,3085,,0.646
CMP002454,CZ00559,Water supply leak,water_leak,W17,12.924201,77.45623,4,4099,TEAM08,0.86
CMP002455,CZ03355,Damaged road patch,pothole,W06,12.976898,77.509434,2,3710,TEAM03,0.584
CMP002456,CZ04412,Smell from waste,garbage,W13,12.947459,77.57456,4,764,TEAM10,0.551
CMP002457,CZ00302,Broken road surface,pothole,W16,12.832674,77.507689,5,2198,TEAM03,0.804
CMP002458,CZ06934,Water leakage on road,water_leak,W14,12.884073,77.562792,3,972,TEAM09,0.45
CMP002459,CZ02467,Sewage water overflow,water_leak,W05,12.933752,77.446992,5,3282,TEAM03,0.904
CMP002460,CZ00081,Water supply leak,water_leak,W11,12.884046,77.420724,5,1278,TEAM01,0.718
CMP002461,CZ03642,Clogged sewage line,drainage,W04,12.942255,77.551403,5,977,TEAM06,0.69
CMP002462,CZ03555,Clogged sewage line,drainage,W12,12.898269,77.4972,5,2073,TEAM01,0.792
CMP002463,CZ01156,Overflowing dustbin,garbage,W20,12.874889,77.525146,5,2253,TEAM07,0.809
CMP002464,CZ04487,Water leakage on road,water_leak,W19,12.853097,77.448443,5,1896,TEAM08,0.776
CMP002465,CZ02371,Damaged road patch,pothole,W20,12.934088,77.568658,5,1326,TEAM10,0.723
CMP002466,CZ04066,Blocked drain,drainage,W04,12.93679,77.436851,1,2269,TEAM08,0.33
