match_id,candidate_id,job_id,candidate_skills,job_required_skill,candidate_distance_km,candidate_experience_years,skill_match,match_score
1943,CAND0525,JOB0698,"data analysis,devops,testing,angular,blockchain,cpp",sql,42.7,12,0,0.269
1944,CAND0373,JOB0663,"docker,aws,azure,git",testing,49.8,9,0,0.181
1945,CAND0177,JOB0731,"cybersecurity,flutter,sql,azure",python,22.3,1,0,0.131
1946,CAND0509,JOB0717,"react,azure,javascript,aws,data analysis",devops,13.6,11,0,0.366
1947,CAND0394,JOB1086,"java,testing,angular",linux,22.4,11,0,0.33
1948,CAND0177,JOB0810,"blockchain,flutter,cybersecurity,docker,javascript",java,21.6,7,0,0.254
1949,CAND0461,JOB0443,"blockchain,python,javascript,node,react",docker,1.9,8,0,0.352
1950,CAND0021,JOB0556,"aws,machine learning,cybersecurity,testing,node,java",aws,35.8,9,1,0.737
1951,CAND0789,JOB0125,"aws,docker,cybersecurity",cpp,5.8,11,0,0.397
1952,CAND0121,JOB0531,"react,node,azure,docker,git,cpp",python,20.0,2,0,0.16
1953,CAND0632,JOB0350,"linux,machine learning,javascript,cybersecurity,devops",devops,30.1,6,1,0.7
1954,CAND0086,JOB0015,"java,docker,blockchain,linux,testing",node,7.6,5,0,0.27
1955,CAND0160,JOB0978,"blockchain,python,java",cpp,33.6,13,0,0.326
1956,CAND0688,JOB0272,"cpp,sql,blockchain,azure",machine learning,42.8,12,0,0.269
1957,CAND0536,JOB0951,"java,react,data analysis,python",git,39.3,9,0,0.223
1958,CAND0144,JOB0042,"git,cpp,node,angular,python,azure",devops,0.8,3,0,0.257
1959,CAND0648,JOB0438,"machine learning,cpp,react,data analysis",python,34.6,7,0,0.202
1960,CAND0259,JOB0173,"devops,flutter,javascript,node,react,testing",sql,30.5,9,0,0.258
1961,CAND0555,JOB0376,"docker,sql,javascript,blockchain,python,node",react,14.2,15,0,0.443
1962,CAND0671,JOB1020,"docker,machine learning,aws,blockchain,angular",linux,9.6,1,0,0.182
1963,CAND0127,JOB0691,"aws,python,node,devops",sql,28.4,9,0,0.266
1964,CAND0679,JOB1036,"python,node,java",machine learning,24.2,4,0,0.183
1965,CAND0352,JOB1094,"machine learning,blockchain,javascript,aws",azure,30.9,15,0,0.376
1966,CAND0102,JOB0432,"docker,linux,azure,flutter,python,devops",python,10.7,3,1,0.717
1967,CAND0573,JOB1094,"flutter,git,python,cpp",javascript,27.1,6,0,0.212
1968,CAND0313,JOB0180,"git,angular,react,aws,cpp",python,45.4,11,0,0.238
1969,CAND0628,JOB0194,"angular,machine learning,testing,node",react,19.1,11,0,0.344
1970,CAND0236,JOB0901,"angular,docker,linux",cybersecurity,12.0,10,0,0.352
1971,CAND0063,JOB0762,"docker,azure,devops",react,31.8,6,0,0.193
1972,CAND0108,JOB0145,"cybersecurity,blockchain,javascript,git,devops,python",react,5.9,2,0,0.216
1973,CAND0324,JOB0479,"angular,cybersecurity,aws",flutter,43.8,7,0,0.165
1974,CAND0785,JOB1076,"java,git,machine learning,linux,cpp",python,11.7,6,0,0.273
1975,CAND0425,JOB0753,"flutter,linux,angular,aws,node,react",cpp,41.9,14,0,0.312
1976,CAND0377,JOB1002,"machine learning,testing,react",linux,28.9,1,0,0.104
1977,CAND0460,JOB0175,"sql,azure,linux",data analysis,48.6,15,0,0.306
1978,CAND0775,JOB1145,"machine learning,blockchain,git,javascript,cpp,devops",angular,31.0,5,0,0.176
1979,CAND0473,JOB0258,"cpp,angular,azure,linux,cybersecurity,git",blockchain,44.8,11,0,0.241
1980,CAND0114,JOB0495,"testing,cybersecurity,react,docker,javascript",javascript,16.2,5,1,0.735
1981,CAND0690,JOB0447,"cybersecurity,cpp,devops,python",data analysis,29.7,5,0,0.181
1982,CAND0582,JOB0899,"node,flutter,aws,python,docker",docker,29.0,10,1,0.784
1983,CAND0323,JOB0513,"azure,devops,linux",linux,7.6,11,1,0.89
1984,CAND0681,JOB1128,"flutter,machine learning,testing",machine learning,29.5,10,1,0.782
1985,CAND0600,JOB1037,"machine learning,cpp,cybersecurity",cybersecurity,27.3,4,1,0.671
1986,CAND0644,JOB0528,"cybersecurity,linux,azure,aws,docker",node,34.7,15,0,0.361
1987,CAND0317,JOB0002,"docker,flutter,sql,machine learning,blockchain,java",azure,5.1,7,0,0.32
1988,CAND0104,JOB0530,"sql,docker,azure",machine learning,37.0,3,0,0.112
1989,CAND0232,JOB0072,"git,cpp,python,cybersecurity,node,javascript",python,31.1,5,1,0.676
1990,CAND0147,JOB0321,"cpp,devops,machine learning,react",react,46.4,13,1,0.774
1991,CAND0521,JOB0373,"blockchain,devops,node",javascript,28.4,3,0,0.146
1992,CAND0556,JOB0852,"react,javascript,azure,cybersecurity",devops,44.4,11,0,0.242
1993,CAND0097,JOB0575,"cpp,testing,react",devops,7.4,7,0,0.31
1994,CAND0722,JOB0086,"sql,git,flutter",aws,41.3,14,0,0.315
1995,CAND0114,JOB0763,"blockchain,sql,machine learning",azure,18.6,1,0,0.146
1996,CAND0052,JOB0078,"flutter,linux,machine learning",python,48.3,13,0,0.267
1997,CAND0440,JOB1057,"cpp,devops,machine learning,git,javascript",react,40.0,12,0,0.28
1998,CAND0354,JOB0994,"cybersecurity,testing,blockchain",blockchain,20.5,7,1,0.758
1999,CAND0065,JOB0963,"linux,python,node,angular",data analysis,40.3,2,0,0.079
2000,CAND0008,JOB0760,"sql,angular,javascript",cpp,5.1,15,0,0.48
2001,CAND0595,JOB0608,"devops,git,node,linux,react,cpp",blockchain,12.1,12,0,0.392
2002,CAND0404,JOB0863,"git,node,testing",docker,29.6,12,0,0.322
2003,CAND0124,JOB0131,"docker,aws,git,flutter,devops,java",azure,31.4,5,0,0.174
2004,CAND0773,JOB0179,"docker,blockchain,git,machine learning",docker,10.5,4,1,0.738
2005,CAND0735,JOB0689,"linux,sql,azure,java",machine learning,25.4,7,0,0.238
2006,CAND0309,JOB0553,"aws,testing,python,javascript,git",docker,29.8,4,0,0.161
2007,CAND0245,JOB1070,"cpp,docker,cybersecurity,data analysis,python,java",python,47.2,0,1,0.511
2008,CAND0800,JOB0905,"java,azure,node,aws",flutter,22.8,5,0,0.209
2009,CAND0610,JOB0788,"aws,flutter,blockchain,java,git,machine learning",sql,13.6,10,0,0.346
2010,CAND0337,JOB0274,"node,javascript,linux,sql,java",blockchain,28.7,3,0,0.145
2011,CAND0142,JOB0090,"machine learning,react,blockchain",devops,49.4,10,0,0.202
2012,CAND0789,JOB1093,"azure,data analysis,devops,linux",testing,23.6,2,0,0.146
2013,CAND0558,JOB1039,"react,flutter,aws",testing,42.5,12,0,0.27
2014,CAND0744,JOB0292,"aws,flutter,azure,machine learning,node",data analysis,47.9,2,0,0.048
2015,CAND0515,JOB0321,"blockchain,react,angular,linux,javascript,node",angular,34.0,9,1,0.744
2016,CAND0030,JOB0985,"testing,cpp,flutter,machine learning,devops,java",javascript,41.9,9,0,0.212
2017,CAND0263,JOB0745,"blockchain,react,azure,sql,aws,java",flutter,5.5,12,0,0.418
2018,CAND0734,JOB0798,"git,javascript,docker,cybersecurity",java,30.2,0,0,0.079
2019,CAND0171,JOB0049,"machine learning,flutter,devops,blockchain,git",azure,34.2,0,0,0.063
2020,CAND0041,JOB1070,"devops,docker,sql,azure,linux",devops,22.4,12,1,0.85
2021,CAND0450,JOB0493,"linux,javascript,java",cybersecurity,28.8,14,0,0.365
2022,CAND0371,JOB0435,"javascript,data analysis,cpp,java,devops,react",blockchain,49.7,0,0,0.001
2023,CAND0115,JOB0380,"blockchain,docker,python,data analysis,flutter",javascript,42.1,10,0,0.232
2024,CAND0037,JOB0644,"flutter,git,blockchain,machine learning",aws,20.8,12,0,0.357
2025,CAND0407,JOB0484,"java,linux,cpp",docker,35.3,7,0,0.199
2026,CAND0562,JOB0023,"cybersecurity,machine learning,python,aws,sql",python,16.8,5,1,0.733
2027,CAND0425,JOB0682,"node,angular,react",testing,4.6,5,0,0.282
2028,CAND0726,JOB0885,"python,linux,azure,react,aws",testing,11.9,8,0,0.312
2029,CAND0319,JOB0004,"node,azure,angular,javascript,data analysis,sql",azure,47.8,15,1,0.809
2030,CAND0281,JOB0076,"react,azure,data analysis,javascript,sql",linux,15.6,15,0,0.438
2031,CAND0106,JOB0318,"linux,javascript,devops,node,flutter",angular,42.6,5,0,0.13
2032,CAND0236,JOB0424,"python,cpp,data analysis,sql,flutter,aws",javascript,15.2,14,0,0.419
2033,CAND0275,JOB0743,"cpp,machine learning,javascript,blockchain,cybersecurity,testing",aws,5.9,5,0,0.276
2034,CAND0496,JOB0264,"aws,angular,node,blockchain,data analysis",machine learning,10.6,2,0,0.198
2035,CAND0459,JOB0623,"javascript,cpp,testing",azure,41.3,1,0,0.055
2036,CAND0547,JOB1155,"flutter,javascript,azure",javascript,43.8,14,1,0.805
2037,CAND0451,JOB0589,"git,blockchain,docker,java",sql,35.6,14,0,0.338
2038,CAND0778,JOB1036,"sql,node,cybersecurity,docker,machine learning,react",cpp,1.3,8,0,0.355
2039,CAND0555,JOB0032,"cybersecurity,python,sql,javascript",devops,3.6,8,0,0.346
2040,CAND0247,JOB0551,"git,react,cybersecurity,docker,node,cpp",blockchain,6.3,4,0,0.255
2041,CAND0023,JOB0201,"node,cybersecurity,git,flutter",cpp,46.6,8,0,0.174
2042,CAND0340,JOB0558,"azure,data analysis,react,blockchain,docker",aws,8.6,15,0,0.466
2043,CAND0427,JOB1102,"devops,react,aws,node",data analysis,7.3,13,0,0.431
2044,CAND0653,JOB0252,"data analysis,blockchain,aws,python,git,docker",devops,49.5,12,0,0.242
2045,CAND0517,JOB1040,"javascript,docker,java",cybersecurity,32.5,0,0,0.07
2046,CAND0119,JOB0244,"git,aws,react,flutter,azure,testing",blockchain,28.7,8,0,0.245
2047,CAND0549,JOB0373,"docker,machine learning,cpp",azure,31.7,3,0,0.133
2048,CAND0313,JOB0147,"cybersecurity,react,python,aws",java,5.7,0,0,0.177
2049,CAND0128,JOB0495,"node,testing,angular,azure",aws,14.5,4,0,0.222
2050,CAND0555,JOB1192,"node,data analysis,python,linux,javascript,devops",machine learning,41.7,6,0,0.153
2051,CAND0666,JOB1200,"devops,linux,azure,cpp,aws",cpp,49.0,4,1,0.584
2052,CAND0549,JOB0150,"angular,testing,flutter,java,machine learning",devops,42.4,5,0,0.13
2053,CAND0120,JOB0069,"angular,machine learning,java,sql",linux,14.3,5,0,0.243
2054,CAND0674,JOB0812,"node,cpp,react",cybersecurity,15.3,15,0,0.439
2055,CAND0574,JOB0292,"cybersecurity,javascript,react",angular,13.5,14,0,0.426
2056,CAND0523,JOB0856,"machine learning,sql,data analysis,cpp,angular,java",blockchain,2.5,2,0,0.23
2057,CAND0200,JOB1146,"node,react,java,git",blockchain,20.5,13,0,0.378
2058,CAND0195,JOB0648,"python,docker,machine learning",aws,32.5,7,0,0.21
2059,CAND0522,JOB0482,"cpp,react,azure",python,35.0,2,0,0.1
2060,CAND0044,JOB0459,"cpp,devops,flutter,blockchain,linux,java",flutter,36.2,9,1,0.735
2061,CAND0489,JOB1086,"git,angular,cpp,linux,cybersecurity,azure",angular,24.2,2,1,0.643
2062,CAND0048,JOB0547,"python,angular,azure,machine learning,devops",java,13.0,0,0,0.148
2063,CAND0003,JOB0277,"blockchain,javascript,azure",devops,26.9,8,0,0.252
2064,CAND0180,JOB0428,"machine learning,blockchain,testing,git,cybersecurity",machine learning,27.7,8,1,0.749
2065,CAND0638,JOB0673,"git,node,data analysis",sql,20.7,0,0,0.117
2066,CAND0008,JOB1099,"java,aws,sql,cpp,flutter",javascript,32.2,10,0,0.271
2067,CAND0026,JOB0989,"react,aws,machine learning",aws,34.2,5,1,0.663
2068,CAND0199,JOB0609,"data analysis,sql,devops",java,49.6,6,0,0.122
2069,CAND0610,JOB0796,"devops,docker,testing,react,node,flutter",cybersecurity,8.9,10,0,0.364
2070,CAND0073,JOB0195,"python,sql,docker",java,23.2,8,0,0.267
2071,CAND0777,JOB0209,"blockchain,linux,flutter",testing,45.2,5,0,0.119
2072,CAND0152,JOB1126,"cpp,data analysis,react",node,22.2,13,0,0.371
2073,CAND0665,JOB0079,"data analysis,machine learning,testing",react,40.5,15,0,0.338
2074,CAND0331,JOB0087,"cybersecurity,data analysis,python",blockchain,44.8,12,0,0.261
2075,CAND0650,JOB0177,"cpp,node,react",node,7.2,9,1,0.851
2076,CAND0656,JOB0425,"azure,git,react,aws",sql,24.0,14,0,0.384
2077,CAND0285,JOB0089,"java,machine learning,sql,cpp",flutter,13.3,14,0,0.427
2078,CAND0012,JOB0753,"data analysis,javascript,machine learning",node,40.3,9,0,0.219
2079,CAND0661,JOB0388,"sql,python,angular,blockchain,data analysis",data analysis,12.2,12,1,0.891
2080,CAND0135,JOB0249,"javascript,docker,data analysis,testing,azure",linux,47.6,9,0,0.19
2081,CAND0158,JOB0254,"cpp,git,cybersecurity",git,22.5,7,1,0.75
2082,CAND0022,JOB0542,"git,blockchain,python",git,12.4,8,1,0.81
2083,CAND0054,JOB0874,"devops,testing,flutter,javascript,docker",cpp,43.0,6,0,0.148
2084,CAND0166,JOB1158,"angular,react,devops",machine learning,26.0,7,0,0.236
2085,CAND0027,JOB0838,"cpp,cybersecurity,machine learning,docker,javascript,flutter",aws,36.4,8,0,0.214
2086,CAND0208,JOB1179,"machine learning,git,aws",python,2.8,0,0,0.189
2087,CAND0191,JOB0205,"sql,javascript,docker",aws,30.2,12,0,0.319
2088,CAND0507,JOB0711,"cybersecurity,devops,testing,azure",angular,35.3,14,0,0.339
2089,CAND0547,JOB1149,"linux,devops,python,react,sql",blockchain,23.1,15,0,0.408
2090,CAND0605,JOB0790,"testing,docker,sql,cybersecurity,angular",java,1.4,5,0,0.294
2091,CAND0069,JOB0953,"azure,docker,devops",node,26.9,15,0,0.392
2092,CAND0780,JOB0471,"machine learning,angular,git,java,docker,cpp",javascript,5.5,3,0,0.238
2093,CAND0087,JOB0097,"machine learning,javascript,docker,aws",angular,2.3,2,0,0.231
2094,CAND0376,JOB0004,"testing,cybersecurity,data analysis,devops,git",docker,31.3,7,0,0.215
2095,CAND0422,JOB0545,"azure,react,java",aws,3.4,5,0,0.286
2096,CAND0642,JOB0213,"java,react,azure,data analysis,node",flutter,49.5,11,0,0.222
2097,CAND0263,JOB0777,"cybersecurity,java,aws",data analysis,31.7,15,0,0.373
2098,CAND0219,JOB0436,"python,machine learning,flutter,testing,aws",docker,10.7,0,0,0.157
2099,CAND0015,JOB0140,"docker,data analysis,sql,flutter,devops,azure",cpp,32.3,13,0,0.331
2100,CAND0002,JOB0019,"cpp,angular,docker,devops",python,18.6,6,0,0.246
2101,CAND0099,JOB0006,"java,blockchain,git,data analysis,testing",testing,19.2,9,1,0.803
2102,CAND0303,JOB0154,"devops,cpp,react,javascript,python,java",linux,19.6,12,0,0.362
2103,CAND0378,JOB0108,"git,machine learning,sql,angular,java,cybersecurity",devops,23.3,9,0,0.287
2104,CAND0630,JOB0870,"data analysis,node,machine learning,python,git",python,34.6,11,1,0.782
2105,CAND0543,JOB0824,"blockchain,flutter,git,javascript,python,testing",aws,13.4,12,0,0.386
2106,CAND0528,JOB0033,"angular,flutter,git,cybersecurity",docker,8.6,1,0,0.186
2107,CAND0516,JOB0131,"blockchain,linux,docker,node,aws,cybersecurity",git,46.9,3,0,0.072
2108,CAND0554,JOB0685,"data analysis,azure,linux,java,sql,devops",javascript,28.5,8,0,0.246
2109,CAND0065,JOB0970,"react,angular,node,machine learning,java,python",data analysis,47.5,12,0,0.25
2110,CAND0110,JOB0560,"testing,javascript,react,cybersecurity,blockchain,data analysis",react,1.2,9,1,0.875
2111,CAND0781,JOB1093,"git,data analysis,linux,docker,cpp",blockchain,50.0,1,0,0.02
2112,CAND0122,JOB0395,"docker,node,aws",node,27.9,10,1,0.788
2113,CAND0709,JOB0696,"docker,machine learning,git",aws,44.8,6,0,0.141
2114,CAND0037,JOB0616,"angular,javascript,data analysis,docker,machine learning",cpp,42.7,15,0,0.329
2115,CAND0191,JOB0355,"java,sql,cpp,testing,aws",cybersecurity,39.0,7,0,0.184
2116,CAND0484,JOB1195,"javascript,python,cybersecurity,react,blockchain,java",git,25.4,11,0,0.318
2117,CAND0301,JOB0515,"cpp,node,docker,devops",machine learning,43.0,14,0,0.308
2118,CAND0106,JOB0351,"azure,python,docker,devops,testing,machine learning",machine learning,24.6,2,1,0.642
2119,CAND0263,JOB0035,"data analysis,azure,react,linux",react,30.0,10,1,0.78
2120,CAND0072,JOB0845,"node,react,python",docker,23.4,3,0,0.166
2121,CAND0345,JOB0245,"machine learning,cpp,azure,javascript,git",angular,5.1,13,0,0.44
2122,CAND0095,JOB0760,"python,java,cpp,javascript,aws",blockchain,41.1,7,0,0.176
2123,CAND0032,JOB0790,"linux,javascript,cybersecurity,react",react,39.7,2,1,0.581
2124,CAND0164,JOB0540,"angular,javascript,aws,machine learning,testing",machine learning,5.8,13,1,0.937
2125,CAND0136,JOB0953,"react,docker,git,linux,testing",angular,15.6,2,0,0.178
2126,CAND0467,JOB0084,"cpp,java,aws",machine learning,23.8,13,0,0.365
2127,CAND0702,JOB0429,"linux,data analysis,react,sql,python,javascript",sql,20.3,0,1,0.619
2128,CAND0008,JOB0851,"azure,docker,cybersecurity",aws,14.8,7,0,0.281
2129,CAND0790,JOB0501,"azure,blockchain,flutter,cpp",flutter,43.0,15,1,0.828
2130,CAND0077,JOB0891,"devops,docker,data analysis,node,azure",blockchain,28.3,1,0,0.107
2131,CAND0367,JOB1158,"python,linux,docker,azure",data analysis,34.8,15,0,0.361
2132,CAND0568,JOB0825,"devops,java,testing,cpp,git",data analysis,22.0,10,0,0.312
2133,CAND0789,JOB0390,"flutter,javascript,devops",python,43.6,8,0,0.186
2134,CAND0262,JOB0029,"data analysis,java,aws",linux,49.5,10,0,0.202
2135,CAND0491,JOB1104,"blockchain,node,flutter",devops,26.0,3,0,0.156
2136,CAND0097,JOB0753,"aws,azure,java,flutter",flutter,26.4,1,1,0.614
2137,CAND0328,JOB1167,"python,aws,azure,linux,react,node",javascript,32.3,11,0,0.291
2138,CAND0684,JOB0209,"sql,azure,angular",cybersecurity,32.2,15,0,0.371
2139,CAND0169,JOB0617,"devops,machine learning,python,cybersecurity,testing",node,49.0,4,0,0.084
2140,CAND0351,JOB0508,"flutter,blockchain,sql,machine learning,cybersecurity",react,36.3,1,0,0.075
2141,CAND0512,JOB1122,"cpp,testing,javascript,data analysis,devops",react,25.2,12,0,0.339
2142,CAND0571,JOB0032,"machine learning,linux,testing,node,java,data analysis",angular,27.2,0,0,0.091
2143,CAND0448,JOB0172,"cybersecurity,python,git,blockchain,node",cpp,13.6,11,0,0.366
2144,CAND0737,JOB0900,"testing,blockchain,angular,data analysis,docker",machine learning,11.0,3,0,0.216
2145,CAND0270,JOB0291,"devops,azure,data analysis,java",javascript,34.9,8,0,0.22
2146,CAND0599,JOB0305,"javascript,devops,docker,linux",aws,19.8,13,0,0.381
2147,CAND0674,JOB1117,"node,testing,sql",cybersecurity,29.1,10,0,0.284
2148,CAND0053,JOB0771,"sql,aws,linux,cpp,flutter,machine learning",linux,45.2,6,1,0.639
2149,CAND0275,JOB0832,"react,cpp,node,git",node,7.6,12,1,0.91
2150,CAND0281,JOB0448,"sql,aws,javascript",java,35.4,6,0,0.178
2151,CAND0790,JOB0470,"git,devops,aws,linux,docker,javascript",flutter,3.0,3,0,0.248
2152,CAND0724,JOB0557,"react,git,azure,aws,flutter,cpp",angular,34.2,8,0,0.223
2153,CAND0184,JOB0873,"machine learning,devops,javascript,java,cpp,aws",python,2.8,13,0,0.449
2154,CAND0401,JOB0308,"react,linux,sql",devops,21.8,13,0,0.373
2155,CAND0103,JOB0358,"react,javascript,cpp,angular,java,docker",git,16.1,1,0,0.156
2156,CAND0701,JOB0206,"azure,react,python,sql",git,19.1,14,0,0.404
2157,CAND0306,JOB0424,"javascript,devops,flutter,linux",angular,18.0,0,0,0.128
2158,CAND0506,JOB0765,"git,cpp,react,angular,blockchain",blockchain,23.8,14,1,0.885
2159,CAND0330,JOB0240,"testing,docker,python,java,devops",angular,7.9,15,0,0.468
2160,CAND0786,JOB0036,"linux,cybersecurity,cpp,python,aws",testing,9.7,8,0,0.321
2161,CAND0245,JOB0775,"java,python,javascript,blockchain",flutter,39.1,3,0,0.104
2162,CAND0467,JOB1055,"sql,flutter,data analysis",sql,48.0,9,1,0.688
2163,CAND0687,JOB0097,"blockchain,machine learning,node,sql",linux,12.2,15,0,0.451
2164,CAND0544,JOB0925,"machine learning,aws,git,devops,data analysis,docker",aws,32.9,14,1,0.848
2165,CAND0223,JOB0832,"git,cpp,docker",python,20.8,1,0,0.137
2166,CAND0417,JOB0507,"java,azure,flutter,git",linux,28.3,8,0,0.247
2167,CAND0574,JOB0484,"cybersecurity,blockchain,linux,devops,git",python,43.6,3,0,0.086
2168,CAND0748,JOB0176,"sql,docker,git,linux",azure,40.7,1,0,0.057
2169,CAND0571,JOB0314,"javascript,aws,node,azure",flutter,44.5,5,0,0.122
2170,CAND0254,JOB1096,"data analysis,devops,testing,machine learning,node,angular",react,33.7,12,0,0.305
2171,CAND0397,JOB0211,"react,docker,flutter,devops,sql",cpp,32.9,5,0,0.168
2172,CAND0500,JOB0197,"docker,azure,angular,git",docker,15.5,15,1,0.938
2173,CAND0442,JOB0374,"cpp,javascript,angular",node,26.2,1,0,0.115
2174,CAND0711,JOB0417,"react,cpp,docker,javascript",javascript,12.6,12,1,0.89
2175,CAND0590,JOB0522,"cybersecurity,javascript,azure",python,30.8,13,0,0.337
2176,CAND0553,JOB1163,"azure,java,machine learning,angular,react",angular,5.5,11,1,0.898
2177,CAND0711,JOB0167,"flutter,azure,react,python,devops,node",linux,5.7,10,0,0.377
2178,CAND0189,JOB0046,"sql,blockchain,devops",machine learning,31.0,8,0,0.236
2179,CAND0174,JOB0698,"node,react,linux,java",machine learning,20.1,10,0,0.32
2180,CAND0432,JOB0480,"linux,data analysis,python,node,cybersecurity,angular",machine learning,37.8,0,0,0.049
2181,CAND0474,JOB0167,"devops,machine learning,javascript,docker,azure",azure,20.0,12,1,0.86
2182,CAND0369,JOB0402,"java,node,javascript",node,30.5,4,1,0.658
2183,CAND0059,JOB0102,"blockchain,angular,java,testing,linux,devops",react,19.1,14,0,0.404
2184,CAND0174,JOB0698,"linux,azure,aws,cybersecurity,javascript",node,39.6,1,0,0.062
2185,CAND0022,JOB0921,"angular,cpp,sql,flutter,aws,docker",node,38.2,2,0,0.087
2186,CAND0730,JOB0864,"testing,data analysis,react,git",blockchain,3.4,4,0,0.266
2187,CAND0687,JOB1086,"java,linux,flutter,git,devops",javascript,19.8,10,0,0.321
2188,CAND0619,JOB0548,"java,blockchain,data analysis,machine learning",data analysis,3.6,7,1,0.826
