trip_id,rider_id,driver_id,pickup_zone,dropoff_zone,pickup_time_min,trip_distance_km,base_fare,surge_multiplier,final_fare
2067,1076,84,Z3,Z6,1216,17.75,247.37,1.46,361.16
2068,1157,356,Z2,Z2,1297,1.09,45.38,1.31,59.45
2069,1742,652,Z4,Z5,441,24.79,371.65,1.16,431.11
2070,2422,303,Z1,Z7,472,19.0,275.7,1.15,317.05
2071,1892,359,Z6,Z7,665,11.17,147.5,1.24,182.9
2072,422,129,Z5,Z16,1307,9.45,158.04,1.06,167.52
2073,1281,219,Z18,Z6,248,20.02,299.44,1.43,428.2
2074,1802,559,Z4,Z14,908,16.31,255.86,1.14,291.68
2075,2506,722,Z1,Z6,1307,5.42,82.73,1.02,84.38
2076,613,44,Z3,Z11,315,12.48,129.89,1.46,189.64
2077,2011,684,Z14,Z11,869,8.55,107.3,1.44,154.51
2078,2786,405,Z16,Z3,389,21.18,261.65,1.08,282.58
2079,1846,418,Z15,Z13,242,24.52,246.88,1.49,367.85
2080,1775,790,Z4,Z16,1149,18.08,237.57,1.64,389.61
2081,138,175,Z19,Z15,353,15.37,241.11,1.37,330.32
2082,2332,490,Z5,Z7,999,18.97,244.14,1.31,319.82
2083,1863,379,Z18,Z12,699,3.09,72.23,1.2,86.68
2084,1817,145,Z20,Z6,1402,17.67,286.8,1.0,286.8
2085,1494,665,Z12,Z14,958,24.69,265.53,1.35,358.47
2086,1527,127,Z10,Z10,19,16.73,244.66,1.28,313.16
2087,2808,155,Z15,Z3,1187,3.99,65.93,1.68,110.76
2088,1098,307,Z15,Z11,317,1.51,46.61,1.47,68.52
2089,1888,146,Z3,Z17,180,17.32,263.94,1.26,332.56
2090,1394,702,Z20,Z19,334,1.98,46.16,1.33,61.39
2091,166,194,Z14,Z20,264,9.86,168.02,1.06,178.1
2092,2926,382,Z1,Z17,511,17.57,257.65,1.74,448.31
2093,254,616,Z19,Z6,59,6.68,115.65,1.29,149.19
2094,1463,440,Z15,Z1,691,5.75,106.06,1.28,135.76
2095,1966,159,Z17,Z7,1423,20.99,322.12,1.07,344.67
2096,1941,550,Z19,Z7,851,9.68,148.13,1.1,162.94
2097,1604,800,Z14,Z8,643,10.34,139.42,1.45,202.16
2098,1058,197,Z15,Z7,286,18.3,247.29,1.45,358.57
2099,657,666,Z4,Z14,1118,19.98,246.47,1.35,332.73
2100,251,736,Z5,Z3,650,24.62,348.12,1.35,469.96
2101,1638,618,Z1,Z15,1140,19.98,279.93,1.72,481.48
2102,2417,647,Z12,Z8,338,20.99,326.12,1.27,414.17
2103,2569,500,Z7,Z19,830,16.27,233.56,1.08,252.24
2104,1077,21,Z14,Z12,299,1.11,42.01,1.08,45.37
2105,1096,446,Z19,Z3,1280,10.05,120.61,1.4,168.85
2106,2415,66,Z16,Z18,1334,17.06,192.73,1.31,252.48
2107,1648,475,Z15,Z4,1187,17.37,180.94,1.33,240.65
2108,1157,18,Z4,Z9,392,17.65,244.71,1.39,340.15
2109,608,512,Z14,Z15,1011,1.03,41.67,1.26,52.5
2110,754,281,Z6,Z2,1067,13.32,148.17,1.06,157.06
2111,2005,792,Z4,Z5,1107,3.27,59.79,1.02,60.99
2112,2146,248,Z13,Z2,276,9.37,132.81,1.5,199.22
2113,2246,173,Z20,Z7,553,4.61,87.81,1.79,157.18
2114,2100,165,Z2,Z8,597,1.42,42.24,1.04,43.93
2115,696,478,Z16,Z13,63,7.02,111.02,1.17,129.89
2116,1624,566,Z3,Z10,829,11.96,192.12,1.27,243.99
2117,92,132,Z14,Z17,24,1.86,54.3,1.05,57.02
2118,295,229,Z13,Z12,808,3.57,79.43,1.02,81.02
2119,304,790,Z16,Z3,195,18.32,273.54,1.05,287.22
2120,1158,270,Z4,Z19,531,14.85,166.14,1.76,292.41
2121,2400,21,Z9,Z15,436,18.5,305.92,1.39,425.23
2122,1774,517,Z16,Z20,830,2.98,70.78,1.06,75.03
2123,1385,130,Z1,Z10,145,8.81,139.42,1.15,160.33
2124,2662,412,Z6,Z18,260,10.41,142.18,1.01,143.6
2125,137,325,Z1,Z8,1335,6.94,114.54,1.48,169.52
2126,2016,782,Z11,Z13,1330,24.42,269.37,1.49,401.36
2127,1681,198,Z1,Z10,1010,3.56,64.67,1.47,95.06
2128,1600,635,Z15,Z19,671,7.2,102.07,1.27,129.63
2129,646,786,Z5,Z6,135,14.15,221.93,1.08,239.68
2130,626,295,Z4,Z1,157,19.78,304.82,1.32,402.36
2131,1123,788,Z8,Z2,226,17.97,180.32,1.14,205.56
2132,2355,624,Z1,Z6,634,9.17,114.12,1.21,138.09
2133,1789,191,Z17,Z6,387,15.62,186.39,1.26,234.85
2134,1127,555,Z7,Z6,878,6.52,95.02,1.21,114.97
2135,1416,742,Z11,Z10,913,8.54,135.43,1.06,143.56
2136,196,533,Z17,Z6,520,5.39,110.4,1.91,210.86
2137,230,375,Z20,Z3,130,24.65,377.76,1.38,521.31
2138,619,146,Z5,Z9,1325,19.05,192.82,1.06,204.39
2139,218,217,Z4,Z18,99,4.61,90.19,1.21,109.13
2140,724,666,Z3,Z15,1101,11.81,137.3,1.1,151.03
2141,666,730,Z5,Z16,26,16.74,277.21,1.46,404.73
2142,1821,227,Z19,Z20,1419,19.05,263.07,1.08,284.12
2143,248,122,Z4,Z11,847,10.0,136.54,1.38,188.43
2144,812,697,Z17,Z14,1059,8.38,123.43,1.39,171.57
2145,278,256,Z1,Z6,827,16.69,250.67,1.45,363.47
2146,1237,656,Z5,Z8,224,9.19,142.06,1.3,184.68
2147,2399,430,Z9,Z10,1014,11.13,170.87,1.41,240.93
2148,482,669,Z5,Z9,1320,18.62,242.83,1.47,356.96
2149,2510,388,Z8,Z7,759,17.8,201.88,1.1,222.07
2150,2158,400,Z8,Z20,915,22.36,326.08,1.01,329.34
2151,1439,273,Z20,Z10,1110,18.27,250.67,1.69,423.63
2152,245,507,Z7,Z14,574,22.27,282.56,1.78,502.96
2153,1070,266,Z12,Z1,1261,17.55,254.85,1.13,287.98
2154,850,77,Z3,Z9,890,14.13,194.36,1.04,202.13
2155,118,429,Z1,Z12,616,11.61,181.09,1.5,271.63
2156,1278,581,Z17,Z18,1320,5.83,99.69,1.38,137.57
2157,2275,478,Z19,Z16,906,6.34,109.55,1.39,152.27
2158,1610,653,Z7,Z9,675,5.31,100.79,1.35,136.07
2159,663,244,Z20,Z3,7,8.24,141.68,1.22,172.85
2160,2618,31,Z5,Z9,244,4.87,69.71,1.09,75.98
2161,2149,473,Z11,Z1,753,24.99,330.78,1.22,403.55
2162,2972,658,Z9,Z6,759,9.27,124.43,1.2,149.32
2163,1011,619,Z8,Z7,36,15.13,214.4,1.08,231.55
2164,573,706,Z11,Z16,253,13.71,215.99,1.48,319.67
2165,1722,335,Z12,Z16,1131,22.84,359.44,1.06,381.01
2166,1219,734,Z11,Z13,518,12.81,204.81,1.61,329.74
2167,565,401,Z3,Z1,515,3.29,59.67,1.32,78.76
2168,1195,593,Z19,Z11,1205,14.52,189.57,1.2,227.48
2169,2899,579,Z19,Z13,1246,18.93,242.85,1.17,284.13
2170,794,579,Z17,Z14,1055,18.68,246.74,1.16,286.22
2171,575,348,Z14,Z12,789,22.36,270.94,1.29,349.51
2172,721,456,Z17,Z20,707,2.59,53.57,1.3,69.64
2173,2803,323,Z2,Z5,494,12.8,185.51,1.93,358.03
2174,42,149,Z11,Z3,174,23.32,287.51,1.05,301.89
2175,879,235,Z16,Z2,1253,15.6,261.68,1.43,374.2
2176,2855,273,Z3,Z20,923,22.02,338.41,1.22,412.86
2177,2419,676,Z10,Z8,698,24.67,342.09,1.08,369.46
2178,2297,756,Z19,Z16,1411,11.84,150.05,1.17,175.56
2179,310,725,Z7,Z14,155,13.36,142.51,1.19,169.59
2180,2402,165,Z15,Z5,148,9.37,138.44,1.29,178.59
2181,1575,164,Z3,Z19,1106,22.92,286.11,1.52,434.89
2182,1573,33,Z19,Z3,1107,7.08,116.73,1.84,214.78
2183,2940,202,Z13,Z4,1036,16.06,238.03,1.45,345.14
2184,1006,591,Z17,Z11,328,11.01,160.71,1.01,162.32
2185,2526,391,Z9,Z10,110,12.0,139.89,1.11,155.28
2186,750,88,Z5,Z19,550,17.1,167.34,1.53,256.03
2187,761,796,Z10,Z8,407,7.66,107.28,1.3,139.46
2188,1702,678,Z13,Z6,330,23.13,316.73,1.01,319.9
2189,536,48,Z4,Z7,274,22.22,227.23,1.36,309.03
2190,2629,210,Z19,Z18,600,21.95,234.92,1.06,249.02
2191,1097,129,Z18,Z9,59,13.38,185.99,1.24,230.63
2192,1426,274,Z6,Z7,1400,15.58,243.43,1.5,365.14
2193,856,203,Z11,Z11,960,14.78,196.18,1.17,229.53
2194,1977,314,Z14,Z19,847,1.65,52.57,1.35,70.97
2195,185,35,Z5,Z14,760,16.7,234.22,1.23,288.09
2196,714,745,Z10,Z17,190,16.4,162.29,1.06,172.03
2197,1424,690,Z4,Z13,77,17.17,195.86,1.39,272.25
2198,2085,741,Z14,Z11,40,8.34,154.79,1.06,164.08
2199,2142,771,Z3,Z12,922,6.01,115.26,1.37,157.91
2200,2862,28,Z18,Z19,158,19.25,313.85,1.4,439.39
2201,1888,788,Z7,Z5,416,2.71,67.44,1.26,84.97
2202,66,699,Z1,Z18,1071,21.38,287.52,1.17,336.4
2203,1204,511,Z11,Z11,1099,20.79,282.41,1.79,505.51
2204,298,6,Z19,Z11,550,14.8,177.8,1.78,316.48
2205,499,706,Z19,Z14,700,10.97,178.94,1.44,257.67
2206,466,476,Z1,Z6,1404,3.35,80.16,1.25,100.2
2207,1228,530,Z16,Z12,966,24.11,318.7,1.02,325.07
2208,1736,530,Z13,Z11,718,15.28,236.78,1.03,243.88
2209,68,388,Z18,Z19,913,6.85,100.95,1.34,135.27
2210,1829,116,Z4,Z3,524,12.21,165.72,1.51,250.24
2211,1963,470,Z13,Z16,680,14.52,189.68,1.19,225.72
2212,2786,444,Z11,Z17,652,21.5,277.87,1.34,372.35
2213,2096,313,Z17,Z18,1312,19.71,322.52,1.14,367.67
2214,2395,384,Z19,Z4,666,21.92,221.09,1.11,245.41
2215,1526,155,Z12,Z15,1110,22.74,224.75,1.92,431.52
2216,2014,410,Z13,Z17,1135,21.12,341.14,1.67,569.7
2217,1441,40,Z6,Z11,349,7.0,92.95,1.07,99.46
2218,2861,436,Z14,Z3,921,12.95,144.79,1.22,176.64
2219,1922,225,Z10,Z9,1295,9.63,157.16,1.38,216.88
2220,746,577,Z18,Z9,889,24.9,387.22,1.19,460.79
2221,1181,156,Z10,Z6,679,18.35,266.51,1.24,330.47
2222,1528,84,Z17,Z8,436,13.97,157.71,1.2,189.25
2223,879,76,Z8,Z13,96,18.31,300.46,1.5,450.69
2224,1553,430,Z9,Z20,503,17.33,247.68,1.7,421.06
2225,69,12,Z16,Z14,773,10.7,168.28,1.14,191.84
2226,1183,595,Z16,Z5,374,16.19,184.07,1.16,213.52
2227,2397,201,Z2,Z9,901,6.03,84.74,1.27,107.62
2228,1077,709,Z1,Z15,670,11.8,182.93,1.33,243.3
2229,1786,461,Z6,Z3,557,11.44,126.96,1.8,228.53
2230,1114,673,Z18,Z12,230,11.68,149.36,1.47,219.56
2231,907,678,Z19,Z10,680,6.93,109.41,1.36,148.8
2232,2021,606,Z16,Z2,642,15.71,197.89,1.38,273.09
2233,1103,432,Z11,Z14,339,14.57,197.53,1.31,258.76
2234,2709,227,Z14,Z2,81,13.47,213.02,1.35,287.58
2235,1479,303,Z7,Z8,678,15.42,198.53,1.13,224.34
2236,231,137,Z13,Z17,684,19.7,264.26,1.37,362.04
2237,1353,345,Z16,Z7,454,9.61,141.74,1.48,209.78
2238,377,114,Z17,Z7,720,14.25,160.57,1.47,236.04
2239,1817,10,Z11,Z12,1014,10.68,172.84,1.11,191.85
2240,759,598,Z18,Z14,967,17.99,240.17,1.04,249.78
2241,1458,215,Z13,Z19,873,2.87,53.46,1.42,75.91
2242,1335,203,Z1,Z6,1287,2.27,59.24,1.0,59.24
2243,2713,294,Z7,Z7,539,6.63,123.78,1.6,198.05
2244,824,594,Z9,Z19,1382,6.37,113.16,1.28,144.84
2245,2095,131,Z16,Z5,801,2.94,62.72,1.45,90.94
2246,2093,199,Z17,Z12,411,3.72,85.37,1.39,118.66
2247,741,642,Z6,Z18,19,15.57,236.06,1.13,266.75
2248,2168,576,Z18,Z13,451,22.57,283.16,1.18,334.13
2249,560,762,Z20,Z6,882,24.53,281.14,1.42,399.22
2250,483,282,Z14,Z20,1045,20.25,236.18,1.04,245.63
2251,2626,465,Z16,Z3,525,6.28,123.42,1.24,153.04
2252,1571,579,Z7,Z1,1196,16.45,171.65,1.22,209.41
2253,2325,289,Z18,Z6,1376,16.04,176.79,1.01,178.56
2254,2670,358,Z12,Z4,1403,13.25,174.42,1.02,177.91
2255,2946,732,Z20,Z14,532,4.45,76.68,1.34,102.75
2256,547,790,Z3,Z18,1170,16.8,181.73,1.79,325.3
2257,2257,298,Z3,Z18,228,5.83,92.39,1.01,93.31
2258,391,536,Z4,Z8,1008,18.77,240.52,1.28,307.87
2259,2421,463,Z10,Z13,1423,2.6,65.09,1.29,83.97
2260,1757,609,Z8,Z20,232,13.84,205.82,1.41,290.21
2261,2477,408,Z13,Z17,1207,14.69,159.21,1.28,203.79
2262,738,71,Z19,Z19,1344,21.48,278.9,1.44,401.62
2263,2962,189,Z10,Z13,616,10.8,185.59,1.0,185.59
2264,1574,523,Z17,Z6,647,12.67,158.43,1.06,167.94
2265,479,513,Z19,Z10,1214,1.93,45.85,1.15,52.73
2266,990,438,Z14,Z1,360,2.92,57.49,1.02,58.64
2267,1690,111,Z12,Z9,1431,4.77,98.87,1.22,120.62
2268,691,56,Z6,Z2,1124,14.6,176.36,1.51,266.3
2269,1680,645,Z15,Z3,245,3.98,67.06,1.29,86.51
2270,1196,226,Z17,Z20,943,14.82,203.01,1.47,298.42
2271,2782,314,Z18,Z9,625,10.41,132.4,1.42,188.01
2272,2475,113,Z17,Z19,482,6.67,102.57,1.46,149.75
2273,1543,257,Z11,Z8,826,12.14,137.24,1.14,156.45
2274,2978,738,Z3,Z3,472,8.19,135.27,1.43,193.44
2275,1216,67,Z9,Z9,133,3.91,83.29,1.25,104.11
2276,1330,593,Z15,Z16,83,3.31,68.14,1.03,70.18
2277,1375,395,Z17,Z5,1397,17.18,263.73,1.26,332.3
2278,2058,795,Z3,Z11,955,5.01,95.82,1.44,137.98
2279,517,194,Z7,Z16,580,22.31,252.16,1.13,284.94
2280,1000,110,Z7,Z1,290,14.55,225.99,1.22,275.71
2281,1031,464,Z5,Z4,304,4.85,93.88,1.48,138.94
2282,187,135,Z3,Z4,198,5.22,75.47,1.38,104.15
2283,1812,151,Z20,Z17,1320,23.35,338.08,1.38,466.55
2284,651,145,Z6,Z12,238,14.82,154.22,1.25,192.78
2285,841,620,Z19,Z17,536,14.56,199.86,1.13,225.84
2286,743,133,Z7,Z9,344,4.14,72.65,1.46,106.07
2287,2,268,Z18,Z12,1306,16.53,215.77,1.32,284.82
2288,2567,120,Z13,Z12,1330,19.05,196.62,1.33,261.5
2289,2691,154,Z4,Z20,786,20.89,246.98,1.15,284.03
2290,2015,771,Z2,Z1,838,22.21,226.86,1.18,267.69
2291,1756,720,Z20,Z3,940,21.51,348.21,1.21,421.33
2292,1340,137,Z20,Z7,1330,23.45,362.04,1.01,365.66
2293,1177,442,Z5,Z10,412,10.1,115.27,1.19,137.17
2294,1637,565,Z10,Z14,1064,18.37,256.83,1.34,344.15
2295,1182,304,Z13,Z15,887,8.96,133.26,1.22,162.58
2296,1553,473,Z13,Z7,1259,2.7,67.31,1.04,70.0
2297,1554,759,Z14,Z12,402,23.13,283.95,1.11,315.18
2298,155,173,Z20,Z4,581,20.3,293.18,1.8,527.72
2299,298,46,Z14,Z4,541,7.18,126.98,1.5,190.47
2300,1368,341,Z8,Z5,1208,12.48,193.21,1.08,208.67
2301,807,209,Z9,Z2,996,16.28,237.24,1.31,310.78
2302,2740,364,Z8,Z6,985,19.97,213.72,1.46,312.03
2303,1076,654,Z5,Z11,846,9.69,121.38,1.1,133.52
2304,2163,550,Z1,Z2,1180,20.77,201.42,1.16,233.65
2305,2597,679,Z9,Z16,78,11.8,183.28,1.32,241.93
2306,2034,481,Z17,Z17,1223,10.6,149.13,1.16,172.99
2307,1174,96,Z9,Z5,1139,18.14,254.69,1.23,313.27
2308,2439,174,Z9,Z4,1418,14.46,206.53,1.16,239.57
2309,79,417,Z14,Z15,255,23.0,306.3,1.24,379.81
2310,497,682,Z16,Z18,1308,22.05,278.82,1.43,398.71
2311,2197,711,Z4,Z1,813,1.6,45.64,1.31,59.79
2312,48,482,Z1,Z12,1255,14.21,154.76,1.4,216.66
2313,2461,796,Z12,Z4,582,11.69,152.79,1.94,296.41
2314,2978,143,Z13,Z4,724,15.44,175.78,1.48,260.15
2315,720,524,Z11,Z12,397,10.01,147.78,1.2,177.34
2316,1915,611,Z2,Z8,724,11.25,135.69,1.23,166.9
2317,2928,480,Z11,Z20,1152,18.5,294.92,1.36,401.09
2318,973,623,Z3,Z18,1172,18.91,208.93,1.17,244.45
2319,9,128,Z7,Z1,897,20.44,208.61,1.27,264.93
2320,2214,333,Z3,Z7,584,7.34,139.91,1.66,232.25
2321,39,645,Z10,Z2,1165,22.45,262.19,1.65,432.61
2322,2502,545,Z6,Z12,643,6.48,112.9,1.03,116.29
2323,2929,683,Z6,Z11,60,18.39,250.99,1.12,281.11
2324,49,526,Z18,Z8,699,21.66,226.39,1.33,301.1
2325,381,546,Z5,Z20,233,5.05,71.61,1.18,84.5
2326,1956,178,Z10,Z17,893,16.87,246.56,1.23,303.27
2327,467,708,Z19,Z19,1238,10.27,174.51,1.16,202.43
2328,1852,380,Z2,Z15,1042,22.95,253.68,1.07,271.44
2329,2807,597,Z18,Z17,1196,18.75,198.27,1.26,249.82
2330,1076,421,Z14,Z2,513,8.25,129.56,1.05,136.04
2331,296,437,Z15,Z10,22,4.63,77.11,1.14,87.91
2332,939,722,Z7,Z17,517,14.1,170.65,1.66,283.28
2333,1005,377,Z2,Z15,1075,20.24,226.29,1.1,248.92
2334,214,136,Z19,Z5,763,10.11,120.96,1.28,154.83
2335,2788,201,Z15,Z5,207,15.24,225.25,1.16,261.29
2336,337,368,Z3,Z7,848,12.92,174.18,1.05,182.89
2337,2358,242,Z4,Z13,820,10.41,164.64,1.44,237.08
2338,1775,186,Z13,Z15,294,16.99,252.84,1.14,288.24
2339,368,20,Z9,Z13,114,12.61,218.88,1.29,282.36
2340,1372,549,Z19,Z4,1130,18.94,221.95,1.34,297.41
2341,2698,717,Z12,Z19,682,15.71,242.59,1.37,332.35
2342,2437,94,Z3,Z16,507,7.03,127.1,1.91,242.76
2343,454,507,Z17,Z16,42,17.24,208.08,1.21,251.78
2344,272,224,Z19,Z9,50,23.64,314.7,1.36,427.99
2345,2305,437,Z9,Z9,891,16.33,255.63,1.0,255.63
2346,1521,163,Z11,Z13,229,5.08,101.77,1.47,149.6
2347,2852,657,Z14,Z15,138,1.18,40.1,1.34,53.73
2348,1830,77,Z8,Z15,151,20.82,242.28,1.13,273.78
2349,1953,428,Z8,Z16,318,14.25,178.25,1.33,237.07
2350,1873,508,Z12,Z6,1217,13.63,203.53,1.45,295.12
2351,1805,295,Z4,Z19,357,22.78,240.66,1.21,291.2
2352,2169,402,Z14,Z7,733,7.65,112.06,1.43,160.25
2353,2666,329,Z19,Z17,912,5.05,86.97,1.01,87.84
2354,1226,149,Z6,Z4,416,10.72,187.95,1.26,236.82
2355,1655,164,Z2,Z7,72,8.82,160.76,1.41,226.67
2356,1376,568,Z3,Z10,563,5.39,110.5,1.31,144.75
2357,2145,533,Z10,Z18,548,16.44,172.23,1.81,311.74
2358,1418,691,Z9,Z7,1027,1.45,49.68,1.09,54.15
2359,1323,448,Z20,Z2,610,6.65,91.85,1.24,113.89
2360,722,640,Z5,Z18,333,11.79,130.45,1.11,144.8
2361,803,71,Z20,Z11,1159,20.58,269.93,1.0,269.93
2362,217,256,Z11,Z5,374,14.89,208.81,1.27,265.19
2363,881,710,Z4,Z16,1157,14.81,157.92,1.56,246.36
2364,2995,450,Z12,Z13,23,11.41,160.3,1.45,232.44
2365,1233,785,Z17,Z2,111,6.66,89.4,1.19,106.39
2366,1526,595,Z5,Z1,895,4.68,81.7,1.39,113.56
2367,2702,331,Z7,Z6,1289,8.46,144.0,1.2,172.8
2368,445,406,Z11,Z5,343,14.87,174.67,1.46,255.02
2369,501,586,Z10,Z13,491,24.87,259.44,1.12,290.57
2370,2527,558,Z19,Z11,1090,13.4,150.69,1.96,295.35
2371,520,445,Z6,Z16,23,2.08,59.7,1.11,66.27
2372,1577,726,Z3,Z6,1431,22.72,263.39,1.15,302.9
2373,2060,489,Z14,Z4,281,14.61,212.14,1.35,286.39
2374,488,387,Z13,Z18,1305,5.3,78.21,1.22,95.42
2375,2981,260,Z11,Z2,464,6.42,98.64,1.1,108.5
2376,2383,195,Z6,Z4,803,24.61,254.34,1.29,328.1
2377,884,154,Z17,Z7,1381,19.62,242.26,1.46,353.7
2378,1537,169,Z8,Z13,807,1.43,45.02,1.0,45.02
2379,1285,574,Z12,Z4,866,22.99,222.68,1.32,293.94
2380,1553,272,Z9,Z8,1245,10.78,181.57,1.48,268.72
2381,2405,559,Z2,Z7,992,7.19,102.89,1.21,124.5
2382,2104,226,Z17,Z11,321,21.0,300.92,1.07,321.98
2383,2175,272,Z8,Z7,641,9.66,158.29,1.17,185.2
2384,2722,98,Z15,Z16,617,2.59,55.04,1.16,63.85
2385,937,580,Z9,Z6,537,2.42,64.34,1.25,80.43
2386,1515,636,Z5,Z2,1380,16.36,201.17,1.42,285.66
2387,868,566,Z19,Z13,398,4.87,76.37,1.23,93.94
2388,1624,95,Z4,Z3,1109,2.57,59.27,1.3,77.05
2389,1863,238,Z6,Z5,989,23.53,282.91,1.23,347.98
2390,794,607,Z14,Z6,788,1.13,44.82,1.32,59.16
2391,2100,527,Z18,Z13,434,17.52,274.15,1.32,361.88
2392,1663,54,Z2,Z2,1416,10.74,147.96,1.42,210.1
2393,2507,615,Z18,Z19,344,16.66,178.93,1.27,227.24
2394,1254,582,Z7,Z16,1163,19.48,186.42,1.94,361.65
2395,532,256,Z18,Z18,381,2.74,68.06,1.39,94.6
2396,340,556,Z15,Z18,645,1.71,51.9,1.33,69.03
2397,383,211,Z13,Z6,613,4.58,89.56,1.4,125.38
2398,1191,791,Z6,Z3,157,14.35,201.9,1.01,203.92
2399,2010,621,Z20,Z5,110,11.16,139.27,1.46,203.33
2400,432,162,Z11,Z11,1267,24.52,368.81,1.2,442.57
2401,1513,692,Z12,Z11,189,3.62,62.31,1.02,63.56
2402,2198,527,Z8,Z1,168,20.97,319.06,1.49,475.4
2403,1082,269,Z13,Z8,1412,11.79,163.4,1.4,228.76
2404,1418,573,Z15,Z6,466,6.88,130.31,1.2,156.37
2405,2890,339,Z2,Z5,594,16.65,202.81,1.4,283.93
2406,1013,102,Z9,Z11,690,6.65,108.35,1.3,140.85
2407,1473,272,Z3,Z9,1178,6.67,84.08,1.91,160.59
2408,1560,165,Z20,Z20,1090,8.49,149.88,1.72,257.79
2409,2357,93,Z18,Z11,1176,11.73,166.39,1.33,221.3
2410,413,671,Z16,Z12,143,8.7,125.87,1.16,146.01
2411,2329,482,Z11,Z16,62,9.93,120.35,1.44,173.3
2412,879,479,Z17,Z7,535,23.09,249.82,1.25,312.27
2413,1529,789,Z8,Z1,300,9.55,115.73,1.31,151.61
2414,1397,405,Z7,Z15,308,20.57,218.77,1.17,255.96
2415,388,761,Z12,Z15,455,22.67,276.08,1.07,295.41
2416,1071,92,Z8,Z3,506,17.9,238.72,1.12,267.37
2417,1567,67,Z14,Z14,223,17.4,265.62,1.06,281.56
2418,2266,460,Z10,Z14,379,15.96,157.98,1.49,235.39
2419,1330,406,Z16,Z19,71,8.24,141.42,1.49,210.72
2420,859,692,Z7,Z20,237,14.99,234.29,1.31,306.92
2421,2305,604,Z19,Z5,1414,3.23,75.71,1.34,101.45
2422,1107,326,Z15,Z4,81,3.41,69.14,1.16,80.2
2423,2187,771,Z13,Z16,548,3.36,57.95,1.82,105.47
2424,2424,396,Z3,Z7,1233,24.24,267.38,1.07,286.1
2425,2364,223,Z7,Z7,478,16.46,216.25,1.08,233.55
2426,505,242,Z10,Z10,995,10.77,160.14,1.01,161.74
2427,897,530,Z16,Z19,1171,1.71,47.93,1.95,93.46
2428,1954,241,Z20,Z12,511,14.29,156.27,1.84,287.54
2429,2309,702,Z8,Z2,481,12.23,152.89,1.35,206.4
2430,372,101,Z1,Z1,70,8.49,113.93,1.44,164.06
2431,1215,209,Z18,Z9,20,3.5,76.52,1.46,111.72
2432,2240,675,Z16,Z18,1024,5.08,93.12,1.28,119.19
2433,2265,552,Z1,Z8,764,15.83,233.1,1.49,347.32
2434,1114,476,Z6,Z15,182,21.45,226.95,1.32,299.57
2435,1011,335,Z14,Z13,1372,20.27,287.67,1.32,379.72
2436,459,89,Z1,Z19,522,15.02,152.93,1.88,287.51
2437,449,429,Z13,Z8,261,6.38,107.62,1.43,153.9
2438,2744,420,Z3,Z8,1251,1.77,46.25,1.05,48.56
2439,1835,786,Z1,Z16,1149,13.47,155.26,1.77,274.81
2440,1915,258,Z12,Z4,397,18.13,256.17,1.31,335.58
2441,814,374,Z19,Z3,1362,23.15,344.04,1.21,416.29
2442,2137,596,Z17,Z9,1316,10.05,153.63,1.39,213.55
2443,2312,99,Z15,Z12,1109,9.24,162.28,1.52,246.67
2444,2827,717,Z8,Z12,1429,14.14,193.66,1.02,197.53
2445,262,654,Z14,Z20,358,13.92,156.64,1.2,187.97
2446,1908,145,Z3,Z8,531,10.89,125.11,1.9,237.71
2447,1384,781,Z6,Z6,809,15.19,199.14,1.35,268.84
2448,2956,1,Z7,Z17,47,7.93,120.83,1.19,143.79
2449,2224,340,Z13,Z12,663,20.44,251.17,1.09,273.78
2450,579,574,Z2,Z11,1091,18.64,214.45,1.02,218.74
2451,2445,408,Z20,Z17,1180,2.07,53.48,1.09,58.29
2452,2399,335,Z14,Z17,502,24.13,362.16,1.88,680.86
2453,150,593,Z20,Z6,1125,10.11,131.67,1.73,227.79
2454,2961,372,Z14,Z14,777,7.95,145.22,1.23,178.62
2455,2505,375,Z8,Z1,1092,15.16,166.37,1.26,209.63
2456,1049,305,Z15,Z17,1289,12.88,154.79,1.33,205.87
2457,1814,594,Z4,Z10,287,23.77,230.9,1.34,309.41
2458,2026,255,Z3,Z15,321,12.45,149.08,1.19,177.41
2459,1003,316,Z5,Z20,895,11.1,146.39,1.14,166.88
2460,310,215,Z11,Z17,919,24.49,363.47,1.24,450.7
2461,2680,3,Z3,Z2,1193,23.54,247.4,1.37,338.94
2462,2282,191,Z16,Z4,186,16.62,224.59,1.21,271.75
2463,145,452,Z5,Z7,729,11.16,172.82,1.39,240.22
2464,1995,224,Z1,Z9,1381,3.32,58.4,1.12,65.41
2465,2821,310,Z19,Z15,201,6.56,87.38,1.32,115.34
2466,2045,446,Z5,Z18,494,9.95,140.19,1.41,197.67
2467,1808,346,Z15,Z18,967,16.27,219.15,1.16,254.21
2468,1081,727,Z6,Z2,268,2.0,59.28,1.16,68.76
2469,30,421,Z7,Z6,28,22.38,212.44,1.02,216.69
2470,2892,156,Z2,Z3,467,8.87,161.21,1.13,182.17
2471,2783,336,Z14,Z12,397,17.77,224.73,1.34,301.14
2472,1079,109,Z18,Z10,849,18.13,300.23,1.03,309.24
2473,735,378,Z4,Z14,886,23.56,253.94,1.43,363.13
2474,922,15,Z19,Z16,195,18.34,204.1,1.32,269.41
2475,662,724,Z1,Z2,1311,13.96,158.67,1.16,184.06
2476,2582,704,Z8,Z19,280,2.46,50.46,1.29,65.09
