order_id,picker_id,zone_from,zone_to,start_time_min,num_items,total_distance_m,estimated_time_min,priority
1904,81,Z3,Z23,1058,22,157,2.8,MEDIUM
1905,224,Z6,Z5,725,25,2223,45.1,HIGH
1906,11,Z13,Z11,297,25,348,8.2,HIGH
1907,202,Z15,Z26,488,8,2360,30.6,MEDIUM
1908,177,Z3,Z29,428,3,1897,23.9,LOW
1909,276,Z10,Z20,1121,9,711,14.0,LOW
1910,85,Z16,Z9,1193,6,481,8.5,MEDIUM
1911,90,Z8,Z23,994,30,2076,42.2,LOW
1912,293,Z17,Z29,1074,22,581,9.7,MEDIUM
1913,59,Z18,Z25,1271,7,1127,21.7,LOW
1914,20,Z25,Z22,1123,31,1593,35.4,MEDIUM
1915,106,Z9,Z10,997,6,2477,41.5,LOW
1916,293,Z2,Z15,560,10,284,4.4,MEDIUM
1917,87,Z12,Z18,144,13,1748,25.3,LOW
1918,149,Z16,Z28,642,37,1362,29.6,LOW
1919,258,Z30,Z5,73,24,2391,46.7,LOW
1920,47,Z19,Z3,131,21,1529,22.7,MEDIUM
1921,18,Z12,Z27,1431,27,2057,36.2,LOW
1922,234,Z29,Z27,790,6,1812,35.9,MEDIUM
1923,72,Z27,Z18,142,1,285,4.3,LOW
1924,270,Z11,Z6,8,32,1070,14.5,LOW
1925,136,Z4,Z23,449,35,1110,26.4,LOW
1926,200,Z26,Z30,796,23,2114,33.1,LOW
1927,18,Z10,Z28,112,30,535,6.7,LOW
1928,101,Z27,Z7,1014,8,1729,22.9,MEDIUM
1929,141,Z1,Z20,1109,5,1014,20.9,LOW
1930,263,Z3,Z6,235,30,1187,17.1,MEDIUM
1931,99,Z24,Z27,1294,18,2163,45.5,MEDIUM
1932,201,Z4,Z7,173,29,1319,20.3,LOW
1933,187,Z3,Z21,236,22,879,13.8,MEDIUM
1934,299,Z28,Z19,1159,35,328,4.7,LOW
1935,101,Z9,Z19,647,5,1934,35.2,LOW
1936,153,Z29,Z6,830,35,909,13.3,LOW
1937,6,Z7,Z27,135,30,2298,56.5,LOW
1938,256,Z4,Z1,399,24,89,1.7,MEDIUM
1939,289,Z11,Z24,847,22,2156,44.8,HIGH
1940,66,Z16,Z9,780,21,1599,37.4,LOW
1941,80,Z2,Z5,856,34,380,6.5,LOW
1942,144,Z7,Z4,274,5,1161,19.8,LOW
1943,224,Z6,Z4,1406,24,1137,19.0,MEDIUM
1944,114,Z2,Z30,897,29,2177,28.5,MEDIUM
1945,289,Z23,Z20,1410,37,837,10.9,MEDIUM
1946,168,Z3,Z25,332,8,1388,22.9,MEDIUM
1947,210,Z15,Z16,574,28,1284,17.8,HIGH
1948,77,Z16,Z4,231,14,1011,17.0,HIGH
1949,210,Z5,Z15,449,18,2151,30.6,LOW
1950,269,Z23,Z23,63,21,2348,33.0,MEDIUM
1951,244,Z15,Z21,150,26,405,8.3,MEDIUM
1952,232,Z16,Z7,26,18,1714,23.9,LOW
1953,237,Z29,Z20,1316,13,869,13.2,HIGH
1954,159,Z11,Z16,303,33,802,13.1,LOW
1955,299,Z22,Z15,1239,24,1013,22.2,MEDIUM
1956,240,Z19,Z12,645,35,2244,28.3,LOW
1957,87,Z5,Z1,19,37,1308,24.1,LOW
1958,214,Z16,Z15,209,2,1728,25.3,MEDIUM
1959,91,Z15,Z9,1426,7,1806,23.5,MEDIUM
1960,251,Z15,Z6,595,25,994,13.4,MEDIUM
1961,63,Z6,Z28,1417,1,2374,33.5,MEDIUM
1962,133,Z7,Z22,1036,11,1762,32.9,MEDIUM
1963,210,Z26,Z21,224,34,1562,25.2,MEDIUM
1964,24,Z25,Z29,73,32,1126,15.6,HIGH
1965,140,Z15,Z30,400,24,467,11.0,MEDIUM
1966,3,Z9,Z25,113,12,182,4.5,LOW
1967,238,Z7,Z19,1173,30,523,7.0,HIGH
1968,7,Z3,Z30,38,10,606,12.8,MEDIUM
1969,123,Z29,Z8,566,13,97,1.4,MEDIUM
1970,9,Z14,Z12,475,12,2228,46.7,LOW
1971,71,Z29,Z3,500,7,477,6.6,LOW
1972,154,Z9,Z19,1390,25,1356,31.7,MEDIUM
1973,85,Z5,Z19,102,1,119,1.9,MEDIUM
1974,207,Z28,Z21,558,40,2109,31.2,MEDIUM
1975,262,Z15,Z22,245,10,222,4.3,MEDIUM
1976,227,Z22,Z12,452,31,2191,38.1,LOW
1977,103,Z10,Z24,869,14,2252,42.3,LOW
1978,60,Z4,Z25,374,13,1198,18.2,LOW
1979,105,Z15,Z9,1381,31,2178,44.7,LOW
1980,154,Z24,Z18,1356,20,2405,54.5,HIGH
1981,72,Z15,Z25,747,40,630,12.0,HIGH
1982,268,Z29,Z5,970,12,440,8.5,MEDIUM
1983,176,Z9,Z27,887,24,1483,27.3,LOW
1984,19,Z2,Z17,699,21,2399,31.2,MEDIUM
1985,230,Z11,Z4,430,14,1560,22.1,HIGH
1986,38,Z10,Z15,369,14,1366,17.2,LOW
1987,133,Z20,Z28,1343,8,2480,32.2,LOW
1988,86,Z14,Z7,706,26,234,3.7,LOW
1989,173,Z10,Z11,326,20,1276,18.6,MEDIUM
1990,295,Z2,Z6,274,6,2238,36.7,LOW
1991,133,Z15,Z11,86,9,235,5.2,MEDIUM
1992,273,Z7,Z25,316,26,2153,32.0,LOW
1993,59,Z14,Z11,525,18,1468,29.9,HIGH
1994,66,Z17,Z13,1073,15,815,14.9,HIGH
1995,76,Z30,Z3,958,31,2233,50.1,LOW
1996,125,Z1,Z10,101,5,926,15.8,LOW
1997,65,Z27,Z30,475,13,798,11.6,LOW
1998,259,Z6,Z14,20,24,1175,19.3,LOW
1999,40,Z9,Z22,1122,4,1769,22.8,MEDIUM
2000,201,Z9,Z7,1391,18,305,7.2,LOW
2001,210,Z9,Z29,344,17,2001,43.8,MEDIUM
2002,131,Z15,Z21,1282,10,416,6.0,MEDIUM
2003,295,Z12,Z12,642,29,433,9.6,LOW
2004,84,Z3,Z16,1057,7,538,12.9,LOW
2005,26,Z16,Z24,83,23,804,17.2,LOW
2006,202,Z13,Z29,607,16,2319,35.5,LOW
2007,212,Z8,Z9,1305,28,1000,15.8,LOW
2008,287,Z5,Z26,331,17,1822,24.0,LOW
2009,232,Z20,Z5,196,10,284,4.1,HIGH
2010,131,Z16,Z24,690,28,2418,46.9,HIGH
2011,232,Z11,Z18,1012,16,2265,56.5,LOW
2012,158,Z17,Z7,259,38,266,5.3,MEDIUM
2013,132,Z4,Z12,586,37,1639,30.8,MEDIUM
2014,192,Z27,Z24,792,4,706,13.2,LOW
2015,89,Z7,Z9,186,34,1497,19.7,LOW
2016,32,Z19,Z29,1427,35,2099,32.8,MEDIUM
2017,299,Z10,Z13,1245,36,2190,30.5,LOW
2018,201,Z16,Z7,770,12,1291,31.7,LOW
2019,251,Z3,Z13,272,10,1301,31.9,MEDIUM
2020,182,Z13,Z3,53,16,246,3.3,LOW
2021,251,Z15,Z11,1267,28,1730,29.4,LOW
2022,282,Z30,Z9,58,21,590,11.5,LOW
2023,3,Z26,Z13,1304,17,971,14.8,MEDIUM
2024,267,Z15,Z8,450,23,872,14.8,MEDIUM
2025,278,Z23,Z20,43,21,2071,27.8,MEDIUM
2026,60,Z9,Z8,1328,37,831,16.5,LOW
2027,116,Z14,Z22,256,12,873,20.1,HIGH
2028,8,Z27,Z2,989,15,740,9.5,HIGH
2029,293,Z27,Z2,1096,7,68,1.3,LOW
2030,135,Z3,Z17,642,33,111,2.1,MEDIUM
2031,278,Z4,Z18,1067,24,1776,33.4,HIGH
2032,199,Z14,Z11,1165,25,1506,26.8,LOW
2033,95,Z14,Z28,56,12,1136,18.7,LOW
2034,255,Z5,Z20,607,29,1034,18.7,LOW
2035,80,Z11,Z21,33,23,1648,21.7,MEDIUM
2036,64,Z19,Z6,232,20,572,7.2,LOW
2037,37,Z12,Z15,468,11,1352,18.5,MEDIUM
2038,192,Z22,Z25,624,3,225,2.9,LOW
2039,285,Z9,Z4,1313,1,1578,23.2,MEDIUM
2040,72,Z19,Z18,316,35,1312,21.1,MEDIUM
2041,95,Z10,Z12,29,5,1077,19.2,LOW
2042,161,Z11,Z4,222,1,640,14.2,LOW
2043,5,Z9,Z19,559,19,1244,16.2,LOW
2044,223,Z21,Z7,158,8,713,11.7,MEDIUM
2045,155,Z27,Z22,831,39,1975,28.9,MEDIUM
2046,99,Z30,Z24,1322,30,2219,30.9,MEDIUM
2047,192,Z19,Z2,793,20,860,10.8,MEDIUM
2048,223,Z14,Z13,123,10,1484,22.4,HIGH
2049,58,Z24,Z14,688,40,663,14.8,MEDIUM
2050,195,Z16,Z17,727,35,1135,14.9,MEDIUM
2051,155,Z3,Z23,799,2,1200,19.1,MEDIUM
2052,264,Z8,Z7,290,40,1739,28.3,LOW
2053,97,Z28,Z22,124,25,1059,15.0,LOW
2054,91,Z2,Z4,426,23,770,10.2,MEDIUM
2055,229,Z13,Z10,886,1,1921,24.6,HIGH
2056,284,Z2,Z26,455,7,905,11.6,HIGH
2057,274,Z17,Z21,51,15,435,5.7,LOW
2058,60,Z22,Z28,1037,14,2083,35.8,MEDIUM
2059,229,Z27,Z8,1231,2,2496,48.9,HIGH
2060,36,Z7,Z24,1160,13,1403,19.1,MEDIUM
2061,47,Z30,Z21,209,27,1838,31.3,LOW
2062,135,Z4,Z28,633,21,1623,29.4,LOW
2063,90,Z16,Z14,437,3,957,22.2,LOW
2064,223,Z6,Z1,254,1,1088,20.5,HIGH
2065,225,Z1,Z11,1062,11,1176,22.2,HIGH
2066,19,Z17,Z9,955,26,1433,22.8,MEDIUM
2067,91,Z15,Z30,981,15,2113,30.6,MEDIUM
2068,113,Z29,Z24,743,3,375,5.8,LOW
2069,37,Z25,Z29,176,16,1465,36.1,LOW
2070,219,Z5,Z28,227,19,1364,21.4,LOW
2071,296,Z11,Z14,27,17,1214,27.5,LOW
2072,169,Z12,Z2,80,27,1687,31.5,MEDIUM
2073,71,Z2,Z18,968,40,1865,37.7,MEDIUM
2074,229,Z26,Z13,1167,6,1875,23.8,LOW
2075,107,Z26,Z27,197,21,103,2.0,MEDIUM
2076,8,Z18,Z30,1053,19,2073,41.5,LOW
2077,198,Z7,Z22,1135,14,690,12.0,MEDIUM
2078,55,Z1,Z26,162,40,1458,26.3,LOW
2079,133,Z17,Z1,268,16,1863,46.5,MEDIUM
2080,164,Z16,Z19,450,24,2414,40.3,LOW
2081,95,Z24,Z28,926,10,1736,35.9,MEDIUM
2082,23,Z8,Z8,86,31,1053,14.9,LOW
2083,115,Z28,Z5,814,17,1720,23.0,LOW
2084,47,Z3,Z5,1153,26,1845,37.6,HIGH
2085,267,Z8,Z19,856,37,299,4.2,MEDIUM
2086,256,Z25,Z19,120,19,1535,27.2,HIGH
2087,293,Z11,Z29,892,30,1748,24.6,LOW
2088,46,Z20,Z7,448,11,1871,25.8,HIGH
2089,5,Z7,Z17,954,6,589,8.8,LOW
2090,99,Z2,Z12,1328,2,1529,29.7,MEDIUM
2091,11,Z24,Z29,1410,27,877,14.2,LOW
2092,109,Z24,Z5,1315,19,1745,27.8,LOW
2093,125,Z18,Z22,158,24,2152,32.9,MEDIUM
2094,60,Z12,Z7,1283,2,2432,32.5,MEDIUM
2095,230,Z23,Z1,835,15,2125,34.7,HIGH
2096,1,Z4,Z25,761,20,757,10.0,MEDIUM
2097,170,Z1,Z7,203,10,318,6.4,MEDIUM
2098,103,Z25,Z14,1208,8,2392,31.8,MEDIUM
2099,238,Z27,Z5,1231,9,1059,20.7,LOW
2100,103,Z8,Z22,631,11,591,12.2,LOW
2101,209,Z29,Z12,1026,24,206,3.6,MEDIUM
2102,141,Z15,Z30,25,4,1422,18.1,MEDIUM
2103,216,Z17,Z10,680,1,1418,24.1,MEDIUM
2104,151,Z7,Z23,149,31,710,10.5,LOW
2105,177,Z8,Z27,352,7,1789,35.2,LOW
2106,204,Z16,Z17,706,11,1851,30.3,MEDIUM
2107,65,Z28,Z15,860,26,1962,26.9,MEDIUM
2108,186,Z29,Z8,477,40,1438,18.6,MEDIUM
2109,136,Z6,Z8,1176,19,1128,27.4,LOW
2110,104,Z4,Z4,458,5,588,7.6,MEDIUM
2111,232,Z18,Z28,487,29,2130,48.6,HIGH
2112,217,Z23,Z22,1173,40,1836,30.2,LOW
2113,31,Z10,Z17,1165,22,2253,52.9,LOW
2114,228,Z27,Z16,995,18,478,7.3,MEDIUM
2115,294,Z15,Z9,19,28,1926,35.2,LOW
2116,293,Z30,Z22,892,35,1374,32.0,LOW
2117,169,Z26,Z12,782,29,77,1.2,LOW
2118,228,Z13,Z29,1336,17,2053,27.4,LOW
2119,1,Z1,Z19,662,18,1253,17.4,LOW
2120,176,Z2,Z21,1069,39,119,2.3,LOW
2121,4,Z15,Z20,1281,15,2091,30.2,MEDIUM
2122,69,Z18,Z2,1265,26,1890,31.8,LOW
2123,123,Z5,Z7,87,34,248,3.4,MEDIUM
2124,300,Z24,Z25,648,17,1770,29.3,LOW
2125,182,Z17,Z6,413,23,1273,17.4,LOW
2126,300,Z24,Z15,969,25,2261,33.2,LOW
2127,50,Z18,Z7,1268,6,77,1.6,LOW
2128,269,Z2,Z6,861,32,267,3.5,MEDIUM
2129,184,Z29,Z29,396,33,931,17.2,MEDIUM
2130,122,Z21,Z15,866,27,2170,35.7,MEDIUM
2131,23,Z14,Z12,999,8,386,5.8,HIGH
2132,148,Z28,Z19,1148,2,862,15.8,HIGH
2133,298,Z28,Z24,773,18,1141,17.2,MEDIUM
2134,178,Z4,Z4,921,27,1618,32.4,MEDIUM
2135,156,Z23,Z27,140,9,1349,19.3,MEDIUM
2136,182,Z5,Z23,448,6,1658,20.9,HIGH
2137,296,Z6,Z4,402,31,855,10.8,LOW
2138,158,Z15,Z1,432,40,2420,45.9,LOW
2139,76,Z21,Z16,219,32,1988,29.9,MEDIUM
2140,101,Z5,Z2,1427,31,475,9.3,HIGH
2141,19,Z19,Z8,284,20,2298,43.6,MEDIUM
2142,182,Z25,Z17,572,39,1387,27.0,LOW
2143,276,Z1,Z11,1252,8,1224,20.6,LOW
2144,8,Z20,Z10,235,1,2412,43.4,MEDIUM
2145,221,Z15,Z16,729,34,900,11.6,HIGH
2146,257,Z13,Z25,343,9,2138,28.9,LOW
2147,145,Z24,Z4,478,12,1898,26.8,LOW
2148,174,Z7,Z24,1038,3,1872,36.5,LOW
2149,219,Z25,Z24,1431,31,1246,25.6,MEDIUM
2150,220,Z29,Z27,912,28,1523,24.7,MEDIUM
2151,27,Z7,Z20,1400,11,2470,40.0,LOW
2152,214,Z17,Z10,589,12,1907,33.9,MEDIUM
2153,189,Z12,Z18,340,33,404,9.9,HIGH
2154,238,Z13,Z23,812,16,226,5.3,LOW
2155,107,Z12,Z23,1184,3,1823,29.2,MEDIUM
2156,101,Z13,Z4,180,11,1931,38.2,HIGH
2157,23,Z23,Z17,724,2,2210,43.7,HIGH
2158,13,Z14,Z17,375,8,718,10.4,HIGH
2159,89,Z21,Z21,605,16,821,11.0,MEDIUM
2160,179,Z14,Z11,481,18,511,11.5,MEDIUM
2161,99,Z4,Z9,1291,5,631,8.2,LOW
2162,29,Z5,Z22,641,31,1074,14.1,MEDIUM
2163,125,Z10,Z27,245,39,1148,15.3,HIGH
2164,202,Z12,Z21,1012,32,1955,30.8,LOW
2165,197,Z1,Z4,411,19,2249,33.5,MEDIUM
2166,222,Z28,Z26,14,7,1649,27.4,LOW
2167,101,Z22,Z11,1121,4,1173,21.5,MEDIUM
2168,77,Z20,Z24,763,21,1006,18.2,LOW
2169,9,Z7,Z30,444,36,365,6.1,MEDIUM
2170,116,Z26,Z22,233,8,1410,35.2,LOW
2171,295,Z25,Z29,1133,16,2003,36.3,LOW
2172,30,Z25,Z23,1280,8,1486,35.7,HIGH
2173,10,Z3,Z2,710,5,1184,15.6,MEDIUM
2174,51,Z4,Z29,1151,25,397,8.5,LOW
2175,254,Z26,Z28,390,16,382,8.6,HIGH
2176,18,Z1,Z20,750,26,1666,36.6,LOW
2177,143,Z19,Z19,104,22,1621,22.2,LOW
2178,279,Z30,Z24,291,22,1038,15.1,LOW
2179,204,Z10,Z26,1343,22,421,5.4,MEDIUM
2180,19,Z15,Z17,583,1,220,3.3,LOW
2181,32,Z12,Z7,377,37,440,6.0,HIGH
2182,220,Z4,Z16,1053,26,766,18.3,MEDIUM
2183,286,Z8,Z2,235,34,995,17.3,LOW
2184,106,Z10,Z28,164,7,1174,20.8,HIGH
2185,210,Z11,Z28,493,24,330,4.8,MEDIUM
2186,34,Z10,Z6,102,11,351,4.4,HIGH
2187,161,Z29,Z2,1026,30,202,3.4,MEDIUM
2188,26,Z20,Z24,662,33,1457,19.9,LOW
2189,189,Z22,Z15,94,36,1666,30.4,LOW
2190,124,Z4,Z27,988,25,1132,20.3,HIGH
2191,90,Z2,Z15,668,22,1999,34.9,LOW
2192,10,Z18,Z17,851,27,600,8.6,MEDIUM
2193,254,Z16,Z29,1294,40,632,10.6,MEDIUM
2194,156,Z16,Z20,967,20,2194,34.0,MEDIUM
2195,36,Z15,Z27,467,9,296,5.7,MEDIUM
2196,56,Z18,Z22,1119,23,1054,22.2,HIGH
2197,80,Z17,Z21,696,20,205,4.7,MEDIUM
2198,294,Z23,Z28,301,37,817,10.3,MEDIUM
2199,251,Z6,Z13,845,29,200,4.2,MEDIUM
2200,118,Z14,Z2,209,11,2228,47.6,LOW
2201,104,Z4,Z26,1004,17,911,12.0,MEDIUM
2202,259,Z13,Z17,1005,26,2140,38.4,LOW
2203,299,Z20,Z5,119,19,67,1.1,HIGH
2204,71,Z18,Z15,337,1,933,12.4,MEDIUM
2205,106,Z2,Z3,254,36,1627,34.5,MEDIUM
2206,53,Z4,Z28,820,39,2403,41.5,LOW
2207,221,Z14,Z19,472,38,1981,33.6,LOW
2208,228,Z7,Z30,1131,40,780,16.1,LOW
2209,26,Z2,Z17,522,12,206,2.8,MEDIUM
2210,29,Z6,Z9,261,27,2135,51.6,MEDIUM
2211,226,Z21,Z8,254,19,1156,14.6,LOW
2212,123,Z7,Z29,1134,25,180,2.4,LOW
2213,80,Z27,Z7,1122,8,1400,22.5,MEDIUM
2214,10,Z4,Z30,413,25,1339,18.3,LOW
2215,75,Z24,Z10,1366,5,2279,30.5,LOW
2216,86,Z6,Z28,361,7,1467,19.1,HIGH
2217,240,Z16,Z12,356,15,2054,32.3,MEDIUM
2218,209,Z14,Z8,883,6,800,10.1,LOW
2219,187,Z7,Z22,726,40,1806,36.7,HIGH
2220,242,Z9,Z5,460,26,2035,35.1,LOW
2221,157,Z12,Z24,321,26,155,1.9,HIGH
2222,254,Z13,Z9,1058,20,2226,41.0,LOW
2223,179,Z27,Z8,602,24,933,22.7,HIGH
2224,108,Z9,Z10,67,32,1813,27.0,MEDIUM
2225,6,Z18,Z20,1064,12,1683,42.0,MEDIUM
2226,221,Z20,Z17,1166,27,1110,25.4,LOW
2227,227,Z25,Z24,261,5,2379,47.9,MEDIUM
2228,125,Z28,Z30,165,6,2288,30.9,LOW
2229,20,Z22,Z19,785,12,251,4.8,LOW
2230,298,Z17,Z22,959,33,925,16.7,LOW
2231,159,Z16,Z26,1391,24,1081,14.3,MEDIUM
2232,250,Z14,Z19,52,26,616,8.2,MEDIUM
2233,283,Z1,Z8,1283,16,639,11.8,HIGH
2234,165,Z16,Z22,615,10,1088,19.2,LOW
2235,57,Z4,Z24,772,18,833,10.8,LOW
2236,153,Z28,Z10,1253,35,2408,56.0,LOW
2237,41,Z30,Z1,755,22,68,0.9,LOW
2238,40,Z6,Z9,417,40,486,9.8,LOW
2239,222,Z22,Z27,120,8,2318,31.5,LOW
2240,50,Z13,Z19,1339,8,179,2.9,HIGH
2241,11,Z30,Z18,182,9,620,13.3,LOW
2242,193,Z18,Z18,904,39,229,3.0,MEDIUM
2243,234,Z8,Z15,419,30,1489,27.7,LOW
2244,297,Z22,Z21,707,6,1887,42.6,HIGH
2245,224,Z8,Z26,534,40,642,8.9,HIGH
2246,1,Z18,Z26,1350,3,1805,23.6,LOW
2247,154,Z19,Z7,619,8,1726,42.7,MEDIUM
2248,264,Z7,Z21,604,16,716,13.4,LOW
2249,22,Z9,Z5,759,25,225,3.4,LOW
2250,80,Z2,Z16,979,29,1471,27.0,LOW
2251,238,Z13,Z12,437,4,2282,31.6,MEDIUM
2252,176,Z24,Z1,144,38,1711,27.8,LOW
2253,124,Z27,Z13,909,30,2384,47.5,LOW
2254,195,Z25,Z16,1193,3,2357,31.9,MEDIUM
2255,120,Z18,Z27,307,39,2065,32.6,HIGH
2256,32,Z2,Z30,1249,31,1749,31.5,LOW
2257,87,Z5,Z16,1252,31,1930,40.2,LOW
2258,110,Z18,Z15,1237,25,1261,29.7,LOW
2259,8,Z11,Z20,1262,28,1193,18.6,MEDIUM
2260,139,Z2,Z22,786,23,1621,20.5,MEDIUM
2261,232,Z1,Z10,459,24,2479,59.9,LOW
2262,295,Z22,Z13,454,1,374,4.9,MEDIUM
2263,215,Z27,Z7,194,21,1432,28.3,LOW
2264,47,Z10,Z1,673,32,466,8.8,MEDIUM
2265,157,Z24,Z29,746,8,1010,12.8,HIGH
2266,189,Z8,Z23,692,4,862,11.2,MEDIUM
2267,220,Z23,Z7,866,19,665,9.8,LOW
2268,281,Z27,Z5,1051,9,1860,33.7,MEDIUM
2269,175,Z14,Z5,142,34,1300,29.5,MEDIUM
2270,86,Z20,Z2,3,27,516,11.0,LOW
2271,233,Z15,Z11,67,33,1247,16.9,MEDIUM
2272,217,Z25,Z29,444,8,2371,52.5,MEDIUM
2273,179,Z5,Z3,653,29,1171,20.2,LOW
2274,32,Z4,Z8,566,25,1261,22.3,LOW
2275,107,Z7,Z15,712,23,1863,34.8,MEDIUM
2276,169,Z18,Z27,1123,27,1896,25.7,LOW
2277,281,Z22,Z19,228,11,509,7.6,MEDIUM
2278,282,Z12,Z26,90,17,1297,20.8,LOW
2279,234,Z24,Z16,1275,30,1693,25.7,LOW
2280,182,Z23,Z21,340,18,480,6.5,MEDIUM
2281,180,Z23,Z12,1342,31,101,1.5,MEDIUM
2282,15,Z1,Z12,278,26,2260,28.9,MEDIUM
2283,237,Z18,Z22,631,32,110,1.9,LOW
2284,245,Z3,Z29,768,8,461,10.4,HIGH
2285,147,Z8,Z24,1318,22,2337,34.6,LOW
2286,253,Z28,Z11,235,9,534,10.5,LOW
2287,69,Z1,Z2,839,32,2145,53.2,LOW
2288,43,Z15,Z17,378,11,707,13.9,LOW
2289,3,Z20,Z17,1029,10,853,12.7,HIGH
2290,232,Z17,Z29,862,30,256,6.2,MEDIUM
2291,42,Z26,Z22,694,39,263,4.2,LOW
2292,201,Z14,Z28,1342,22,862,12.4,HIGH
2293,32,Z30,Z17,476,26,1705,22.4,LOW
2294,65,Z26,Z1,856,32,332,6.2,HIGH
2295,296,Z30,Z30,1234,2,1511,25.9,HIGH
2296,27,Z8,Z27,1123,8,636,12.2,LOW
2297,170,Z26,Z30,659,5,849,14.2,LOW
2298,117,Z25,Z8,1249,12,2036,38.8,LOW
2299,213,Z14,Z29,1298,25,184,3.1,LOW
2300,53,Z20,Z5,1394,18,1625,28.3,MEDIUM
2301,71,Z21,Z25,602,17,134,2.7,LOW
2302,158,Z2,Z17,432,7,566,7.7,HIGH
2303,280,Z15,Z12,1398,14,151,3.5,MEDIUM
2304,69,Z4,Z6,8,34,160,2.3,HIGH
2305,278,Z24,Z18,662,37,1479,35.6,HIGH
2306,127,Z3,Z5,1305,8,1888,26.9,MEDIUM
2307,247,Z29,Z6,1409,10,484,9.7,MEDIUM
2308,217,Z19,Z11,649,1,1402,18.6,MEDIUM
2309,68,Z28,Z4,534,19,729,13.7,LOW
2310,93,Z9,Z11,1439,37,1018,12.9,LOW
2311,292,Z19,Z18,1347,3,2350,34.7,LOW
2312,101,Z12,Z7,106,11,2011,27.1,MEDIUM
2313,261,Z22,Z15,305,5,2064,42.9,LOW
2314,154,Z1,Z11,1397,6,526,8.8,MEDIUM
2315,148,Z27,Z17,1130,24,356,5.4,LOW
2316,199,Z9,Z30,1395,34,903,13.0,LOW
2317,56,Z7,Z7,219,3,901,21.7,LOW
2318,13,Z22,Z22,1212,14,910,13.8,MEDIUM
2319,169,Z26,Z10,1009,33,1093,19.9,HIGH
2320,30,Z24,Z11,1380,12,792,12.4,MEDIUM
2321,267,Z22,Z21,276,19,798,14.5,LOW
2322,9,Z8,Z5,649,12,1140,28.4,LOW
2323,30,Z24,Z4,1223,10,1823,25.4,MEDIUM
2324,135,Z16,Z9,1025,22,638,8.0,HIGH
2325,267,Z26,Z17,583,13,1147,23.9,MEDIUM
2326,231,Z21,Z13,969,3,300,4.3,HIGH
2327,52,Z29,Z6,126,24,1668,34.7,MEDIUM
2328,158,Z16,Z7,13,31,949,14.1,LOW
2329,5,Z15,Z16,452,6,873,16.4,LOW
2330,181,Z25,Z29,1006,33,1271,24.1,HIGH
2331,181,Z15,Z30,267,33,1704,23.2,MEDIUM
2332,214,Z15,Z14,727,37,2274,55.4,LOW
2333,242,Z5,Z29,1004,32,803,17.8,MEDIUM
2334,148,Z14,Z5,80,23,129,3.0,LOW
2335,135,Z25,Z27,586,7,85,1.2,LOW
2336,232,Z28,Z19,893,34,727,9.3,LOW
2337,204,Z8,Z26,1232,16,2493,44.4,MEDIUM
2338,249,Z12,Z11,450,1,428,9.3,MEDIUM
2339,106,Z24,Z22,21,39,920,18.2,LOW
2340,81,Z28,Z20,567,39,827,10.7,MEDIUM
2341,247,Z4,Z3,120,30,1075,19.2,LOW
2342,160,Z21,Z8,232,31,1282,17.0,LOW
2343,30,Z1,Z4,862,32,1944,27.5,LOW
2344,131,Z29,Z28,1260,9,1983,33.9,MEDIUM
2345,133,Z17,Z16,610,29,619,15.0,LOW
2346,75,Z19,Z11,362,36,677,13.3,LOW
2347,67,Z16,Z15,1233,27,1455,25.9,LOW
2348,52,Z22,Z21,279,35,1900,27.9,MEDIUM
2349,197,Z29,Z2,1416,21,324,4.1,MEDIUM
2350,203,Z1,Z17,956,12,663,14.3,LOW
2351,157,Z3,Z8,615,38,2326,29.4,MEDIUM
2352,223,Z25,Z22,214,3,2104,44.4,LOW
2353,237,Z19,Z19,20,4,496,6.7,MEDIUM
2354,22,Z12,Z27,781,5,1673,31.9,LOW
2355,158,Z13,Z5,1057,38,1836,37.3,MEDIUM
2356,147,Z16,Z19,682,35,896,11.3,LOW
2357,207,Z13,Z25,1050,38,2230,55.0,LOW
2358,193,Z16,Z17,1254,5,1760,25.9,HIGH
2359,208,Z21,Z6,642,19,1298,17.2,LOW
2360,197,Z23,Z6,1377,4,1759,39.9,LOW
2361,32,Z29,Z16,347,1,2415,34.8,MEDIUM
2362,121,Z28,Z11,138,13,2319,44.6,MEDIUM
2363,219,Z6,Z23,1190,17,233,4.0,LOW
2364,210,Z18,Z27,733,37,695,9.2,LOW
2365,186,Z8,Z19,499,21,1322,21.3,HIGH
2366,110,Z22,Z20,422,9,1853,24.1,HIGH
2367,75,Z22,Z25,388,18,1030,16.5,MEDIUM
2368,33,Z7,Z5,737,22,65,1.1,HIGH
2369,6,Z15,Z20,426,3,1776,28.9,LOW
2370,4,Z1,Z22,512,36,2108,40.2,MEDIUM
2371,26,Z4,Z30,181,31,149,2.1,LOW
2372,225,Z5,Z9,1195,15,2144,30.7,LOW
2373,245,Z9,Z22,751,28,1513,23.5,LOW
2374,9,Z1,Z19,528,3,363,4.7,LOW
2375,217,Z19,Z16,258,5,270,4.4,MEDIUM
2376,140,Z29,Z11,569,17,2318,29.5,LOW
2377,10,Z1,Z16,71,27,442,6.2,MEDIUM
2378,152,Z21,Z25,322,15,1171,16.9,LOW
2379,109,Z22,Z9,1090,7,1007,13.0,HIGH
2380,23,Z2,Z13,635,7,309,4.6,HIGH
2381,117,Z6,Z18,1423,30,208,3.7,LOW
