record_id,pole_id,zone,timestamp_min,ambient_lux,traffic_density,dimming_level_pct,power_kw
3009,1177,Z17,1280,174.8,168,92,0.184
3010,1236,Z2,90,112.9,183,95,0.19
3011,769,Z2,1096,14.0,82,70,0.14
3012,1685,Z6,839,8212.0,110,19,0.038
3013,572,Z1,1263,10.1,171,92,0.184
3014,436,Z12,1413,180.3,19,54,0.108
3015,127,Z18,1262,92.4,23,55,0.11
3016,205,Z3,406,9611.7,38,1,0.002
3017,98,Z17,71,122.9,196,99,0.198
3018,1268,Z2,546,16369.8,115,1,0.002
3019,716,Z11,1393,188.8,156,89,0.178
3020,843,Z20,402,5088.9,140,12,0.024
3021,569,Z13,757,16682.8,81,5,0.01
3022,1284,Z7,653,13223.2,116,12,0.024
3023,999,Z1,1013,14402.6,159,15,0.03
3024,1472,Z17,7,189.2,96,74,0.148
3025,983,Z15,810,7343.8,171,11,0.022
3026,637,Z19,288,133.4,104,76,0.152
3027,1180,Z7,1304,25.9,91,72,0.144
3028,1279,Z3,1432,85.1,20,55,0.11
3029,990,Z7,502,17063.9,94,9,0.018
3030,1169,Z6,732,14934.1,162,8,0.016
3031,1902,Z12,72,12.6,121,80,0.16
3032,1663,Z20,189,1.9,44,61,0.122
3033,1483,Z1,1304,122.3,144,86,0.172
3034,103,Z13,1375,128.4,41,60,0.12
3035,1840,Z7,602,11254.8,167,3,0.006
3036,189,Z19,973,15097.2,30,12,0.024
3037,305,Z15,1194,12.1,18,54,0.108
3038,1929,Z4,277,33.8,183,95,0.19
3039,359,Z11,322,192.2,151,87,0.174
3040,1858,Z20,217,122.3,33,58,0.116
3041,1059,Z2,319,64.9,66,66,0.132
3042,1406,Z14,523,16650.9,58,18,0.036
3043,1775,Z9,218,142.3,68,67,0.134
3044,315,Z1,878,18254.3,66,6,0.012
3045,347,Z1,999,9624.2,58,17,0.034
3046,33,Z4,290,116.1,52,63,0.126
3047,268,Z5,450,7426.6,9,0,0.0
3048,1086,Z11,397,18335.3,125,10,0.02
3049,273,Z16,1055,12865.0,149,15,0.03
3050,207,Z10,208,9.1,102,75,0.15
3051,371,Z4,187,14.3,104,76,0.152
3052,1544,Z20,1206,177.3,151,87,0.174
3053,1609,Z18,1124,100.9,100,75,0.15
3054,595,Z3,649,18333.7,53,16,0.032
3055,1902,Z2,998,12896.1,7,18,0.036
3056,753,Z9,540,7448.8,173,17,0.034
3057,602,Z7,1415,106.6,131,82,0.164
3058,1174,Z19,29,128.6,7,51,0.102
3059,994,Z13,1027,16421.9,142,9,0.018
3060,712,Z17,613,12015.8,33,17,0.034
3061,411,Z10,1154,137.5,12,53,0.106
3062,484,Z1,544,16724.1,68,9,0.018
3063,661,Z7,107,14.4,119,79,0.158
3064,112,Z8,65,135.1,101,75,0.15
3065,83,Z16,840,6182.6,165,17,0.034
3066,1438,Z16,762,18253.4,66,17,0.034
3067,1058,Z2,54,23.4,176,94,0.188
3068,890,Z20,934,6493.0,57,4,0.008
3069,159,Z10,1351,195.8,175,93,0.186
3070,1862,Z5,750,12115.7,69,18,0.036
3071,944,Z10,842,17506.1,171,0,0.0
3072,225,Z12,735,8697.8,161,10,0.02
3073,572,Z12,353,27.7,17,54,0.108
3074,1499,Z12,939,17320.0,103,3,0.006
3075,1253,Z5,529,17546.5,24,10,0.02
3076,787,Z12,1257,86.0,2,50,0.1
3077,1928,Z5,994,8698.2,181,12,0.024
3078,527,Z8,12,95.8,199,99,0.198
3079,697,Z2,416,14869.5,187,4,0.008
3080,1540,Z16,1161,109.8,174,93,0.186
3081,528,Z18,941,9462.3,21,13,0.026
3082,10,Z4,47,75.0,76,69,0.138
3083,1073,Z5,1080,17150.4,193,4,0.008
3084,930,Z13,1373,23.6,99,74,0.148
3085,482,Z7,710,6984.7,174,10,0.02
3086,1403,Z16,1149,30.0,72,68,0.136
3087,1284,Z14,578,6093.7,11,4,0.008
3088,1109,Z19,1225,110.7,169,92,0.184
3089,515,Z19,846,12159.4,177,17,0.034
3090,1148,Z20,934,15740.5,69,5,0.01
3091,807,Z11,784,12574.0,45,17,0.034
3092,1007,Z3,1041,12315.9,23,6,0.012
3093,490,Z6,1009,17789.5,102,14,0.028
3094,1643,Z1,1350,147.6,67,66,0.132
3095,1590,Z8,400,12228.4,43,8,0.016
3096,61,Z16,189,51.0,61,65,0.13
3097,1792,Z18,164,47.7,55,63,0.126
3098,1173,Z5,1293,180.9,65,66,0.132
3099,1501,Z9,428,5592.2,102,3,0.006
3100,917,Z20,902,14098.8,65,0,0.0
3101,1840,Z6,725,9034.4,134,6,0.012
3102,868,Z6,1333,88.1,19,54,0.108
3103,1588,Z16,846,10112.3,4,7,0.014
3104,1019,Z5,712,17130.8,43,19,0.038
3105,694,Z2,401,14151.7,76,1,0.002
3106,1434,Z2,1138,113.1,37,59,0.118
3107,341,Z1,1438,186.7,81,70,0.14
3108,1947,Z17,31,116.6,147,86,0.172
3109,1363,Z18,188,122.6,176,94,0.188
3110,1322,Z14,536,9938.7,184,15,0.03
3111,1406,Z14,706,16321.1,34,11,0.022
3112,1826,Z5,57,88.9,156,89,0.178
3113,126,Z20,913,12406.1,167,4,0.008
3114,549,Z20,952,19959.2,151,7,0.014
3115,1548,Z15,1270,183.4,6,51,0.102
3116,1420,Z18,912,5595.2,198,1,0.002
3117,69,Z14,527,11242.4,93,15,0.03
3118,306,Z16,122,97.9,107,76,0.152
3119,1672,Z12,724,17603.3,4,17,0.034
3120,187,Z20,742,19754.7,135,2,0.004
3121,630,Z18,485,5281.3,12,18,0.036
3122,1729,Z2,113,134.6,66,66,0.132
3123,1399,Z12,908,8238.1,105,1,0.002
3124,1344,Z4,138,43.9,74,68,0.136
3125,1715,Z4,1077,5006.6,103,6,0.012
3126,1580,Z3,1140,96.5,141,85,0.17
3127,1755,Z17,428,14967.2,84,2,0.004
3128,769,Z9,1006,16821.7,81,16,0.032
3129,758,Z5,906,18311.8,116,12,0.024
3130,1884,Z9,1123,102.7,157,89,0.178
3131,1550,Z12,1044,9357.2,47,17,0.034
3132,1721,Z3,1372,87.9,115,78,0.156
3133,247,Z7,817,5857.2,62,5,0.01
3134,1869,Z12,375,7191.4,197,11,0.022
3135,1952,Z12,853,8508.9,23,2,0.004
3136,1881,Z19,431,12676.7,92,5,0.01
3137,1096,Z11,308,100.4,62,65,0.13
3138,3,Z14,806,18219.3,54,0,0.0
3139,618,Z2,408,6215.2,84,20,0.04
3140,1520,Z16,27,29.7,192,98,0.196
3141,12,Z7,460,19692.5,135,0,0.0
3142,1239,Z5,1191,53.2,53,63,0.126
3143,426,Z1,863,13198.2,154,7,0.014
3144,102,Z14,150,44.8,13,53,0.106
3145,1465,Z15,1043,19204.9,190,18,0.036
3146,1794,Z19,1395,112.6,123,80,0.16
3147,1462,Z6,74,163.7,167,91,0.182
3148,432,Z4,856,16103.5,193,8,0.016
3149,1296,Z12,466,16259.4,62,9,0.018
3150,626,Z16,272,194.7,197,99,0.198
3151,901,Z1,1258,111.9,94,73,0.146
3152,1319,Z11,202,179.3,18,54,0.108
3153,1721,Z3,1432,131.6,74,68,0.136
3154,1436,Z17,635,5389.2,116,17,0.034
3155,299,Z3,431,7729.5,43,2,0.004
3156,1359,Z2,1022,14861.3,162,16,0.032
3157,1856,Z15,318,2.3,7,51,0.102
3158,918,Z14,35,122.4,77,69,0.138
3159,16,Z19,865,5895.1,76,2,0.004
3160,1816,Z6,453,13417.5,160,11,0.022
3161,451,Z19,625,18604.3,63,11,0.022
3162,1800,Z20,1251,170.3,125,81,0.162
3163,910,Z2,190,11.5,32,58,0.116
3164,970,Z17,61,166.6,109,77,0.154
3165,926,Z4,90,176.9,45,61,0.122
3166,1459,Z12,836,16158.7,131,1,0.002
3167,526,Z5,792,15958.2,117,16,0.032
3168,58,Z12,1183,129.0,156,89,0.178
3169,1996,Z8,763,13960.5,189,17,0.034
3170,1690,Z18,427,13830.3,148,11,0.022
3171,520,Z2,564,5768.0,173,1,0.002
3172,84,Z11,1254,21.9,52,63,0.126
3173,894,Z17,676,11506.2,155,0,0.0
3174,1666,Z16,907,14772.0,140,11,0.022
3175,39,Z17,467,15506.6,178,7,0.014
3176,21,Z15,836,13333.8,19,19,0.038
3177,938,Z8,70,193.8,178,94,0.188
3178,1297,Z5,1156,148.2,167,91,0.182
3179,1020,Z3,301,106.6,192,98,0.196
3180,1272,Z16,573,7736.6,94,18,0.036
3181,69,Z16,529,17281.4,167,5,0.01
3182,680,Z16,1336,97.1,172,93,0.186
3183,930,Z12,557,16549.8,69,0,0.0
3184,1563,Z20,338,193.5,82,70,0.14
3185,1180,Z11,1276,123.9,172,93,0.186
3186,1433,Z12,1018,14201.1,56,7,0.014
3187,1672,Z14,38,70.6,113,78,0.156
3188,417,Z20,81,144.9,64,66,0.132
3189,1816,Z13,1232,189.0,48,62,0.124
3190,456,Z4,400,17389.5,118,19,0.038
3191,870,Z2,467,12275.2,52,7,0.014
3192,1178,Z6,676,14506.3,78,1,0.002
3193,1377,Z10,728,15837.5,114,20,0.04
3194,1850,Z14,378,19362.7,168,14,0.028
3195,116,Z4,932,19515.0,59,4,0.008
3196,937,Z13,540,11569.0,159,4,0.008
3197,543,Z3,354,39.5,1,50,0.1
3198,1189,Z1,576,10926.8,184,7,0.014
3199,56,Z9,974,11887.7,81,20,0.04
3200,986,Z10,78,57.0,9,52,0.104
3201,677,Z10,89,72.9,169,92,0.184
3202,1213,Z8,1025,16139.2,94,1,0.002
3203,1345,Z14,52,148.7,196,99,0.198
3204,1019,Z15,581,5537.9,73,1,0.002
3205,1103,Z20,1076,19394.5,165,8,0.016
3206,1976,Z7,713,13574.0,48,6,0.012
3207,492,Z17,74,126.6,179,94,0.188
3208,1858,Z4,858,13458.5,159,14,0.028
3209,240,Z13,1,146.6,45,61,0.122
3210,897,Z3,464,5188.1,119,6,0.012
3211,1598,Z17,705,6418.7,134,12,0.024
3212,532,Z5,449,13330.2,44,5,0.01
3213,91,Z3,1394,27.9,141,85,0.17
3214,1383,Z16,1304,102.0,186,96,0.192
3215,361,Z3,1261,182.4,120,80,0.16
3216,1877,Z20,1323,164.2,179,94,0.188
3217,1891,Z14,164,129.4,30,57,0.114
3218,1688,Z14,79,9.6,108,77,0.154
3219,135,Z5,1218,99.0,103,75,0.15
3220,745,Z13,648,16851.9,57,2,0.004
3221,193,Z4,674,19279.2,7,3,0.006
3222,1066,Z5,1307,116.1,95,73,0.146
3223,572,Z4,1321,184.8,146,86,0.172
3224,1011,Z14,702,14824.8,177,20,0.04
3225,1201,Z4,131,152.7,160,90,0.18
3226,1123,Z1,301,98.1,186,96,0.192
3227,1704,Z1,126,67.8,54,63,0.126
3228,1725,Z11,600,8244.7,79,19,0.038
3229,488,Z8,1146,126.9,131,82,0.164
3230,1413,Z18,220,23.0,184,96,0.192
3231,185,Z1,988,6814.3,140,11,0.022
3232,1192,Z14,305,139.0,200,100,0.2
3233,766,Z1,296,130.3,162,90,0.18
3234,1967,Z18,171,137.1,43,60,0.12
3235,968,Z1,542,5964.9,54,3,0.006
3236,978,Z19,1329,2.9,162,90,0.18
3237,1177,Z19,1227,147.5,117,79,0.158
3238,500,Z9,930,5024.9,200,18,0.036
3239,650,Z2,591,18154.0,9,20,0.04
3240,75,Z6,207,107.3,92,73,0.146
3241,479,Z19,1343,40.6,37,59,0.118
3242,1998,Z20,1431,181.5,76,69,0.138
3243,129,Z14,131,37.2,189,97,0.194
3244,1321,Z10,1254,128.6,65,66,0.132
3245,114,Z15,750,12952.9,27,13,0.026
3246,1809,Z11,869,17971.5,68,16,0.032
3247,1621,Z8,225,103.2,62,65,0.13
3248,1577,Z4,1016,10483.2,29,16,0.032
3249,50,Z11,515,14274.9,37,17,0.034
3250,285,Z12,1200,159.1,104,76,0.152
3251,712,Z6,1021,15112.5,20,6,0.012
3252,325,Z16,212,193.9,147,86,0.172
3253,698,Z13,1094,29.2,135,83,0.166
3254,1876,Z6,354,188.0,34,58,0.116
3255,537,Z20,696,19861.8,71,16,0.032
3256,908,Z6,848,14782.3,121,18,0.036
3257,927,Z11,805,7623.4,171,4,0.008
3258,1997,Z10,1357,26.8,162,90,0.18
3259,438,Z8,559,10212.1,89,2,0.004
3260,63,Z4,536,8773.3,9,6,0.012
3261,787,Z18,140,36.5,40,60,0.12
3262,1231,Z6,1195,75.6,34,58,0.116
3263,1421,Z3,424,5349.7,47,18,0.036
3264,1752,Z10,591,7795.9,190,14,0.028
3265,241,Z15,1305,85.0,97,74,0.148
3266,608,Z16,862,13065.9,55,7,0.014
3267,243,Z12,334,50.9,111,77,0.154
3268,571,Z14,934,11959.4,119,0,0.0
3269,596,Z13,1063,15687.7,22,4,0.008
3270,1316,Z1,1017,15482.3,30,0,0.0
3271,1918,Z12,596,13906.7,81,15,0.03
3272,1943,Z16,213,55.1,63,65,0.13
3273,741,Z18,283,87.4,4,51,0.102
3274,1192,Z11,450,11206.5,191,12,0.024
3275,1773,Z7,1244,76.7,165,91,0.182
3276,22,Z7,1073,10666.7,7,6,0.012
3277,998,Z15,262,184.9,112,78,0.156
3278,1708,Z3,1074,8187.9,147,8,0.016
3279,1767,Z15,1108,6.2,35,58,0.116
3280,1432,Z15,256,1.3,185,96,0.192
3281,349,Z8,1125,7.6,157,89,0.178
3282,176,Z20,56,58.0,115,78,0.156
3283,1677,Z2,27,141.5,20,55,0.11
3284,288,Z12,14,100.3,164,91,0.182
3285,563,Z19,1237,171.9,121,80,0.16
3286,1405,Z10,89,161.2,162,90,0.18
3287,594,Z19,437,14739.1,130,16,0.032
3288,509,Z3,943,11837.8,154,8,0.016
3289,1852,Z1,619,10873.6,59,10,0.02
3290,772,Z2,763,10899.1,130,7,0.014
3291,744,Z12,468,16916.0,68,0,0.0
3292,332,Z8,1162,194.7,23,55,0.11
3293,1552,Z13,926,18278.0,124,20,0.04
3294,1533,Z17,1202,85.7,147,86,0.172
3295,602,Z15,892,13242.4,8,10,0.02
3296,1651,Z20,1399,107.4,180,95,0.19
3297,1881,Z2,1352,137.0,191,97,0.194
3298,1139,Z16,569,16288.7,163,20,0.04
3299,635,Z1,70,97.7,88,72,0.144
3300,1340,Z12,1046,6125.2,125,15,0.03
3301,1967,Z1,604,10701.5,105,12,0.024
3302,994,Z15,530,8950.8,76,17,0.034
3303,1772,Z2,323,57.9,21,55,0.11
3304,438,Z8,97,146.0,141,85,0.17
3305,1233,Z20,253,45.4,32,58,0.116
3306,1909,Z7,560,6152.9,144,7,0.014
3307,67,Z1,425,11082.1,130,6,0.012
3308,1099,Z6,712,7562.8,191,8,0.016
3309,892,Z8,624,15864.7,153,16,0.032
3310,603,Z6,1049,6152.2,182,5,0.01
3311,1152,Z1,214,76.1,91,72,0.144
3312,482,Z15,121,148.0,119,79,0.158
3313,585,Z4,281,153.5,89,72,0.144
3314,1963,Z4,1013,15306.9,69,16,0.032
3315,459,Z4,884,14643.1,180,17,0.034
3316,1473,Z8,70,184.8,97,74,0.148
3317,571,Z1,1246,122.2,133,83,0.166
3318,1921,Z3,850,6689.4,52,10,0.02
3319,644,Z8,460,10454.1,158,12,0.024
3320,1733,Z11,474,8773.1,28,1,0.002
3321,1214,Z2,1071,10231.4,125,16,0.032
3322,974,Z19,934,17290.8,25,14,0.028
3323,1488,Z5,1167,173.1,103,75,0.15
3324,983,Z13,352,134.7,169,92,0.184
3325,1668,Z17,1316,152.7,155,88,0.176
3326,1693,Z5,853,9605.9,135,10,0.02
3327,1294,Z19,600,12055.9,174,16,0.032
3328,210,Z4,376,19299.8,188,20,0.04
3329,595,Z10,1192,23.9,124,81,0.162
3330,1491,Z9,793,18099.0,123,18,0.036
3331,1415,Z2,858,7097.9,95,14,0.028
3332,883,Z4,844,7668.5,11,4,0.008
3333,876,Z14,549,7576.4,111,11,0.022
3334,244,Z6,1326,182.7,40,60,0.12
3335,1363,Z20,1106,21.1,115,78,0.156
3336,758,Z8,1041,18150.0,126,12,0.024
3337,914,Z8,63,181.6,196,99,0.198
3338,659,Z11,1250,85.5,153,88,0.176
3339,1085,Z5,333,25.9,140,85,0.17
3340,1160,Z7,475,12138.7,12,20,0.04
3341,1704,Z9,108,48.2,161,90,0.18
3342,629,Z12,192,109.5,18,54,0.108
3343,1853,Z10,255,136.4,79,69,0.138
3344,341,Z2,1039,14167.3,79,9,0.018
3345,1160,Z9,218,134.2,94,73,0.146
3346,425,Z6,1407,176.6,134,83,0.166
3347,1308,Z16,516,5430.6,75,16,0.032
3348,537,Z13,330,182.6,124,81,0.162
3349,1086,Z13,54,194.8,47,61,0.122
3350,11,Z1,29,131.5,95,73,0.146
3351,1910,Z3,454,18792.4,146,11,0.022
3352,1921,Z14,549,11699.0,100,6,0.012
3353,739,Z12,1021,18100.0,157,2,0.004
3354,571,Z7,1194,110.0,4,51,0.102
3355,516,Z13,525,5103.8,176,1,0.002
3356,808,Z8,1165,110.0,71,67,0.134
3357,682,Z7,1271,46.3,135,83,0.166
3358,883,Z19,463,16037.7,135,6,0.012
3359,591,Z9,1261,17.3,149,87,0.174
3360,666,Z18,255,98.9,56,64,0.128
3361,1720,Z8,219,173.2,118,79,0.158
3362,7,Z2,538,12453.2,34,10,0.02
3363,530,Z14,615,13084.3,30,2,0.004
3364,855,Z5,674,6800.4,188,11,0.022
3365,973,Z10,621,14679.9,129,1,0.002
3366,1191,Z9,434,9814.7,141,14,0.028
3367,49,Z3,556,5231.2,190,13,0.026
3368,1032,Z9,985,11837.6,30,14,0.028
3369,1402,Z20,1285,60.1,30,57,0.114
3370,132,Z5,449,13114.6,52,7,0.014
3371,1557,Z12,1197,1.8,148,87,0.174
3372,751,Z13,283,106.0,64,66,0.132
3373,1764,Z10,467,16267.6,24,5,0.01
3374,1969,Z3,788,6260.1,132,16,0.032
3375,1651,Z7,448,19410.4,150,5,0.01
3376,229,Z1,1369,178.0,98,74,0.148
3377,1173,Z18,1248,73.6,152,88,0.176
3378,1165,Z9,1037,12296.8,87,2,0.004
3379,1084,Z17,1228,84.2,122,80,0.16
3380,568,Z7,431,10144.4,143,9,0.018
3381,993,Z11,204,63.5,180,95,0.19
3382,1579,Z8,948,16732.6,189,13,0.026
3383,1194,Z3,326,43.0,72,68,0.136
3384,260,Z3,1238,19.4,102,75,0.15
3385,1467,Z11,1321,107.9,29,57,0.114
3386,10,Z5,909,18743.4,111,3,0.006
3387,753,Z13,519,18846.6,106,1,0.002
3388,1131,Z13,105,164.1,13,53,0.106
3389,1724,Z3,1200,26.8,161,90,0.18
3390,1774,Z8,776,14586.3,189,3,0.006
3391,659,Z20,767,9837.0,102,14,0.028
3392,1467,Z6,1225,143.7,112,78,0.156
3393,681,Z16,997,12681.5,113,10,0.02
3394,884,Z5,845,14039.6,137,7,0.014
3395,2000,Z19,691,18230.0,44,19,0.038
3396,263,Z11,727,9076.4,6,17,0.034
3397,690,Z15,1396,88.5,86,71,0.142
3398,1192,Z6,953,12662.0,163,13,0.026
3399,1854,Z11,68,26.0,131,82,0.164
3400,943,Z14,1227,153.4,163,90,0.18
3401,1593,Z11,1011,9771.6,171,15,0.03
3402,1232,Z19,727,6456.0,114,2,0.004
3403,232,Z20,1216,155.1,183,95,0.19
3404,781,Z12,1360,7.1,54,63,0.126
3405,1297,Z8,234,168.2,166,91,0.182
3406,1728,Z14,3,184.9,191,97,0.194
3407,68,Z5,1234,106.4,130,82,0.164
3408,1960,Z5,144,66.6,179,94,0.188
3409,1190,Z3,335,147.8,133,83,0.166
3410,651,Z19,662,7790.9,169,0,0.0
3411,296,Z18,1236,66.8,83,70,0.14
3412,474,Z7,1329,87.5,189,97,0.194
3413,1115,Z5,712,16573.2,51,18,0.036
3414,1728,Z3,6,44.0,163,90,0.18
3415,1093,Z15,270,180.0,54,63,0.126
3416,505,Z2,1189,107.6,62,65,0.13
3417,580,Z18,118,161.7,115,78,0.156
3418,627,Z4,40,173.0,52,63,0.126
3419,1149,Z3,292,32.4,173,93,0.186
3420,1065,Z6,1112,116.1,87,71,0.142
3421,1747,Z7,1252,126.4,196,99,0.198
3422,1389,Z14,1360,38.0,92,73,0.146
3423,286,Z3,581,18603.8,191,9,0.018
3424,1901,Z1,494,8994.3,98,4,0.008
3425,1206,Z7,1127,8.3,89,72,0.144
3426,574,Z19,1415,78.6,93,73,0.146
3427,1495,Z16,1088,121.1,96,74,0.148
3428,54,Z5,1072,12028.3,57,13,0.026
3429,23,Z3,749,16292.5,152,19,0.038
3430,454,Z20,569,13521.0,1,3,0.006
3431,1447,Z20,1154,18.1,41,60,0.12
3432,1877,Z11,415,11048.0,165,19,0.038
3433,1680,Z12,169,56.9,8,52,0.104
3434,1033,Z15,1209,101.9,21,55,0.11
3435,1284,Z20,1045,8671.2,47,10,0.02
3436,498,Z14,100,92.5,178,94,0.188
3437,316,Z4,179,166.5,59,64,0.128
3438,565,Z19,215,144.6,15,53,0.106
3439,1132,Z17,1005,5697.8,58,18,0.036
3440,869,Z14,1244,144.3,56,64,0.128
3441,331,Z8,556,18034.0,14,5,0.01
3442,590,Z16,364,6736.9,102,10,0.02
3443,628,Z14,993,8697.0,181,19,0.038
3444,1759,Z20,1136,175.2,144,86,0.172
3445,1934,Z2,1372,126.9,185,96,0.192
3446,137,Z2,424,16292.8,37,2,0.004
3447,1136,Z3,530,11926.0,84,14,0.028
3448,1808,Z20,743,6682.9,140,4,0.008
3449,1952,Z18,630,5744.9,36,7,0.014
3450,1342,Z16,227,58.5,53,63,0.126
3451,512,Z5,757,14016.5,18,1,0.002
3452,858,Z12,956,17651.5,10,15,0.03
3453,1259,Z4,817,5933.9,190,0,0.0
3454,1398,Z8,1214,37.4,23,55,0.11
3455,940,Z1,1181,137.5,139,84,0.168
3456,1609,Z19,1039,15656.2,23,13,0.026
3457,990,Z6,779,9844.1,3,4,0.008
3458,1891,Z16,288,139.4,41,60,0.12
3459,612,Z4,356,148.9,135,83,0.166
3460,33,Z15,1067,12178.7,101,14,0.028
3461,268,Z20,794,17416.6,187,4,0.008
3462,1718,Z19,401,9403.0,199,9,0.018
3463,398,Z6,338,183.5,24,56,0.112
3464,210,Z9,816,16973.7,175,19,0.038
3465,1484,Z12,919,12023.7,137,8,0.016
3466,1331,Z1,1222,121.6,84,71,0.142
3467,951,Z11,1332,109.1,47,61,0.122
3468,1110,Z19,612,19821.5,15,12,0.024
3469,1269,Z6,612,12903.7,69,13,0.026
3470,1606,Z15,1364,28.9,37,59,0.118
3471,1817,Z13,124,24.3,14,53,0.106
3472,45,Z15,981,8211.8,16,20,0.04
3473,1053,Z16,1111,119.4,78,69,0.138
3474,1695,Z7,498,11669.8,188,2,0.004
3475,1093,Z3,924,6093.0,60,13,0.026
3476,597,Z15,1042,11398.1,106,16,0.032
3477,787,Z4,592,14685.0,169,19,0.038
3478,217,Z19,943,17032.9,63,0,0.0
3479,357,Z2,141,174.9,98,74,0.148
3480,1974,Z19,1160,156.3,168,92,0.184
3481,71,Z2,1017,9469.4,60,3,0.006
3482,1295,Z7,863,13593.1,46,13,0.026
3483,1378,Z20,207,185.0,160,90,0.18
3484,426,Z8,1357,149.7,118,79,0.158
3485,1054,Z2,1066,19851.4,183,17,0.034
3486,708,Z20,425,13920.6,54,1,0.002
3487,664,Z6,1327,7.4,92,73,0.146
3488,1794,Z18,1264,195.2,174,93,0.186
3489,282,Z20,326,26.0,81,70,0.14
3490,25,Z5,1099,95.0,105,76,0.152
3491,1680,Z5,1274,69.5,126,81,0.162
3492,1969,Z1,1301,52.1,177,94,0.188
3493,1227,Z1,314,164.8,183,95,0.19
3494,356,Z20,273,9.7,91,72,0.144
3495,1250,Z2,569,5319.1,68,9,0.018
3496,1976,Z6,627,14177.8,189,2,0.004
3497,1486,Z9,572,9880.4,89,17,0.034
3498,927,Z18,924,8532.7,5,20,0.04
3499,1929,Z3,299,81.4,140,85,0.17
3500,350,Z5,740,5623.3,34,16,0.032
3501,1831,Z18,772,16815.2,32,6,0.012
3502,705,Z4,1026,7250.4,24,11,0.022
3503,94,Z11,105,86.4,133,83,0.166
3504,120,Z11,3,128.8,137,84,0.168
3505,1823,Z4,867,11016.2,27,2,0.004
3506,126,Z15,428,18650.4,20,19,0.038
3507,432,Z17,324,22.5,68,67,0.134
3508,53,Z18,1046,6409.6,138,10,0.02
3509,1948,Z16,661,11516.2,97,9,0.018
3510,1492,Z3,579,11186.3,120,11,0.022
3511,1807,Z17,1015,15565.3,62,13,0.026
3512,98,Z3,572,19190.9,93,7,0.014
3513,1499,Z8,134,22.0,180,95,0.19
3514,1113,Z9,681,10063.8,187,12,0.024
3515,1823,Z1,271,61.1,19,54,0.108
3516,1393,Z2,1335,85.1,138,84,0.168
3517,1229,Z9,198,144.6,26,56,0.112
3518,1491,Z19,1080,6198.9,124,6,0.012
3519,1266,Z16,727,19932.7,150,8,0.016
3520,1339,Z19,786,5952.4,58,4,0.008
3521,1551,Z17,124,14.9,55,63,0.126
3522,837,Z14,1091,181.4,103,75,0.15
3523,1552,Z4,1413,151.4,139,84,0.168
3524,1716,Z18,105,90.3,144,86,0.172
3525,796,Z5,1202,63.3,42,60,0.12
3526,448,Z12,108,176.9,89,72,0.144
3527,530,Z4,1345,124.1,142,85,0.17
3528,1200,Z20,985,18676.5,21,20,0.04
3529,874,Z12,467,12754.9,45,14,0.028
3530,1430,Z13,753,10605.8,88,2,0.004
3531,933,Z7,743,9016.5,53,7,0.014
3532,46,Z6,1367,129.8,191,97,0.194
3533,295,Z5,1365,91.8,190,97,0.194
3534,254,Z9,54,82.4,23,55,0.11
3535,373,Z3,350,171.4,60,65,0.13
3536,753,Z9,553,8817.9,170,8,0.016
3537,1764,Z6,1402,125.1,172,93,0.186
3538,427,Z3,1041,16859.2,31,7,0.014
3539,1698,Z8,909,13591.4,124,12,0.024
3540,1259,Z5,871,16781.9,23,11,0.022
3541,1984,Z16,1382,111.3,157,89,0.178
3542,41,Z3,330,145.5,7,51,0.102
3543,1187,Z11,670,15095.0,83,9,0.018
3544,1692,Z20,306,127.4,89,72,0.144
3545,605,Z6,1316,2.1,22,55,0.11
3546,90,Z13,424,13234.3,33,20,0.04
3547,1384,Z8,837,13587.7,107,1,0.002
3548,1699,Z5,287,12.9,178,94,0.188
3549,892,Z8,383,17972.0,4,18,0.036
3550,637,Z5,142,146.7,52,63,0.126
3551,1988,Z16,1132,169.9,87,71,0.142
3552,1440,Z17,1243,117.6,69,67,0.134
3553,1596,Z17,914,10062.6,185,12,0.024
3554,1760,Z19,833,15250.2,36,20,0.04
3555,630,Z10,832,15212.1,191,12,0.024
3556,487,Z3,1007,14834.8,197,11,0.022
3557,1295,Z15,45,57.1,172,93,0.186
3558,1473,Z9,1230,94.7,14,53,0.106
3559,59,Z9,556,8194.7,183,20,0.04
3560,349,Z5,745,6409.6,124,13,0.026
3561,1030,Z7,640,16475.6,2,12,0.024
3562,200,Z12,287,172.1,171,92,0.184
3563,18,Z5,1269,161.8,153,88,0.176
3564,220,Z10,880,11566.4,132,7,0.014
3565,1442,Z12,188,187.4,16,54,0.108
3566,300,Z15,1397,140.9,55,63,0.126
3567,481,Z13,1148,50.6,32,58,0.116
3568,177,Z12,701,10443.4,87,17,0.034
3569,66,Z17,608,12987.6,2,7,0.014
3570,1185,Z11,250,61.4,112,78,0.156
3571,1261,Z3,1333,30.1,199,99,0.198
3572,169,Z4,1053,16803.2,135,17,0.034
3573,934,Z17,356,135.4,105,76,0.152
3574,1131,Z10,144,91.6,107,76,0.152
3575,308,Z7,724,6191.5,33,13,0.026
3576,831,Z8,68,153.4,53,63,0.126
3577,1626,Z4,411,9174.3,104,6,0.012
3578,868,Z3,140,113.2,50,62,0.124
3579,348,Z6,158,8.6,182,95,0.19
3580,591,Z9,646,15685.1,89,14,0.028
3581,1578,Z14,981,18017.0,33,20,0.04
