record_id,intersection_id,approach_road_id,timestamp_min,queue_length_vehicles,avg_wait_time_sec,cycle_time_sec,green_time_sec
2540,11,4,1201,12,174,120,42
2541,67,3,291,12,27,150,49
2542,248,1,1369,18,133,90,40
2543,194,4,664,30,27,90,52
2544,236,2,368,16,103,120,46
2545,195,4,687,8,127,60,23
2546,109,4,1249,15,51,90,37
2547,245,4,1058,48,177,150,85
2548,62,4,248,11,77,60,26
2549,184,4,630,19,22,120,49
2550,256,2,531,56,19,150,93
2551,147,3,1246,23,51,150,60
2552,13,4,562,10,21,120,40
2553,293,2,1145,51,82,90,73
2554,221,4,886,12,42,120,42
2555,165,2,805,16,22,120,46
2556,269,3,1436,21,69,120,51
2557,109,3,637,14,174,60,29
2558,14,1,430,27,59,120,57
2559,243,2,278,4,61,60,19
2560,258,4,904,17,122,120,47
2561,271,4,949,27,63,120,57
2562,117,1,211,16,148,150,53
2563,103,1,1371,29,39,90,51
2564,175,3,1122,16,161,150,53
2565,144,2,599,49,111,90,71
2566,45,1,970,28,95,150,65
2567,51,3,1403,30,29,90,52
2568,131,3,352,20,33,60,35
2569,88,3,331,27,12,120,57
2570,99,2,904,6,162,60,21
2571,216,3,1262,29,37,60,44
2572,123,3,1288,8,114,90,30
2573,9,1,943,18,142,120,48
2574,68,1,971,0,125,60,15
2575,175,4,279,3,77,90,25
2576,228,1,587,35,71,150,72
2577,218,3,746,10,68,150,47
2578,33,2,305,4,63,60,19
2579,25,3,758,15,78,60,30
2580,105,3,1086,27,71,120,57
2581,161,2,1257,22,66,90,44
2582,40,4,1438,22,22,60,37
2583,177,4,102,29,27,120,59
2584,105,4,337,19,97,150,56
2585,15,4,658,12,139,120,42
2586,283,1,1373,6,69,60,21
2587,234,4,80,23,88,120,53
2588,88,1,1292,7,137,90,29
2589,143,4,1168,38,72,90,60
2590,1,4,347,24,136,60,39
2591,41,2,796,13,64,90,35
2592,178,1,1225,6,94,60,21
2593,68,1,562,27,57,90,49
2594,230,1,1204,17,112,60,32
2595,240,4,749,27,150,120,57
2596,144,2,401,14,22,120,44
2597,276,2,1386,11,13,150,48
2598,120,2,303,21,70,150,58
2599,101,1,951,23,136,90,45
2600,269,4,1209,24,75,120,54
2601,158,1,1272,11,89,90,33
2602,162,3,1023,53,83,150,90
2603,176,1,529,34,101,120,64
2604,280,4,514,46,69,90,68
2605,2,3,880,30,139,120,60
2606,272,4,936,4,16,90,26
2607,288,1,956,1,57,60,16
2608,277,3,541,37,90,150,74
2609,288,4,790,25,41,90,47
2610,140,2,1261,2,92,90,24
2611,16,2,749,13,126,150,50
2612,177,1,179,7,56,120,37
2613,147,2,813,13,167,120,43
2614,266,4,385,8,78,60,23
2615,236,1,489,12,56,60,27
2616,147,2,1352,7,52,120,37
2617,291,3,222,20,121,90,42
2618,74,1,939,4,166,60,19
2619,262,4,969,3,143,150,40
2620,242,3,1195,25,137,150,62
2621,163,3,779,30,99,60,45
2622,297,3,704,19,66,90,41
2623,293,4,813,29,37,120,59
2624,28,3,849,7,26,120,37
2625,79,2,1106,19,44,90,41
2626,23,1,528,10,115,120,40
2627,119,4,68,16,91,60,31
2628,203,4,170,0,52,150,37
2629,193,1,1033,40,23,90,62
2630,194,4,1262,16,12,60,31
2631,297,1,1322,9,175,120,39
2632,6,1,1360,4,171,90,26
2633,249,4,1174,40,119,60,50
2634,127,4,1303,3,53,60,18
2635,275,2,605,19,169,90,41
2636,203,1,1085,38,94,150,75
2637,228,3,721,21,59,120,51
2638,42,2,927,27,121,150,64
2639,26,1,1019,24,56,90,46
2640,57,4,562,59,136,90,80
2641,43,2,671,27,166,90,49
2642,145,2,212,0,157,90,22
2643,32,3,1364,28,160,120,58
2644,48,1,946,23,143,90,45
2645,107,4,471,39,152,90,61
2646,100,1,495,34,52,90,56
2647,227,2,486,50,31,60,50
2648,37,3,267,24,179,120,54
2649,238,3,976,12,128,60,27
2650,106,4,1002,25,152,60,40
2651,242,4,1113,27,102,120,57
2652,214,3,1178,40,152,150,77
2653,9,4,456,43,97,60,50
2654,69,4,952,30,155,150,67
2655,20,1,407,30,173,90,52
2656,260,4,114,27,146,120,57
2657,144,3,1038,25,109,150,62
2658,14,1,949,3,121,150,40
2659,140,1,305,13,46,90,35
2660,267,2,475,44,24,60,50
2661,175,1,1102,58,61,120,88
2662,99,1,1152,12,68,150,49
2663,39,3,655,27,99,60,42
2664,299,4,1364,10,42,60,25
2665,101,3,443,19,73,90,41
2666,71,1,562,53,66,150,90
2667,102,4,900,18,102,120,48
2668,150,3,1284,25,58,120,55
2669,134,2,429,58,110,90,80
2670,240,3,456,44,179,150,81
2671,225,3,1177,53,148,120,83
2672,231,2,448,60,16,150,97
2673,261,2,788,19,150,90,41
2674,165,3,727,30,68,120,60
2675,177,1,334,18,55,150,55
2676,245,3,403,9,39,150,46
2677,193,3,1287,11,180,150,48
2678,132,4,807,6,18,150,43
2679,178,2,62,27,38,120,57
2680,66,3,683,7,101,150,44
2681,178,2,613,22,165,120,52
2682,213,1,1261,18,116,120,48
2683,257,3,300,21,37,60,36
2684,62,2,175,11,155,90,33
2685,243,4,1054,50,109,120,80
2686,196,3,1330,8,147,60,23
2687,4,4,37,30,77,90,52
2688,26,3,697,4,90,60,19
2689,98,3,1304,15,113,90,37
2690,185,3,483,41,143,120,71
2691,99,2,1027,28,96,120,58
2692,165,1,1282,14,44,150,51
2693,72,1,755,10,51,90,32
2694,264,3,1205,13,137,60,28
2695,86,3,111,13,147,120,43
2696,253,4,967,26,85,150,63
2697,182,4,1155,12,44,150,49
2698,147,3,1203,0,174,150,37
2699,125,4,564,53,44,90,75
2700,176,2,871,10,35,60,25
2701,294,3,1012,16,20,150,53
2702,51,2,1005,2,62,60,17
2703,251,1,829,7,28,150,44
2704,184,3,191,5,178,120,35
2705,78,3,532,60,163,150,97
2706,41,1,632,16,149,60,31
2707,6,4,991,5,69,120,35
2708,160,3,284,19,148,90,41
2709,270,1,1056,59,53,150,96
2710,18,1,634,8,54,150,45
2711,260,1,1151,17,67,90,39
2712,279,1,1262,0,62,90,22
2713,8,3,660,30,157,60,45
2714,66,2,99,23,108,150,60
2715,298,4,577,57,170,150,94
2716,142,4,469,14,23,90,36
2717,7,3,282,13,17,90,35
2718,262,3,1005,4,24,120,34
2719,256,1,1188,45,167,90,67
2720,47,4,313,28,164,150,65
2721,151,2,961,10,96,120,40
2722,289,3,80,25,54,90,47
2723,288,2,420,25,17,60,40
2724,242,2,659,27,140,90,49
2725,290,4,671,19,119,60,34
2726,140,4,1067,44,149,60,50
2727,272,3,574,40,180,120,70
2728,51,4,711,26,46,60,41
2729,74,2,868,16,146,60,31
2730,144,4,771,3,117,90,25
2731,294,2,342,29,145,150,66
2732,234,4,731,0,102,60,15
2733,131,4,478,29,114,150,66
2734,175,1,891,7,114,120,37
2735,281,2,1154,34,57,150,71
2736,132,3,188,9,42,120,39
2737,270,4,935,14,153,60,29
2738,123,1,198,21,179,120,51
2739,3,3,1330,8,41,90,30
2740,110,4,310,27,100,120,57
2741,41,3,994,12,180,120,42
2742,261,2,1366,26,50,150,63
2743,170,1,63,21,69,120,51
2744,136,1,209,16,162,150,53
2745,185,2,659,8,22,120,38
2746,13,3,977,15,40,150,52
2747,28,1,99,25,156,150,62
2748,226,2,862,20,44,90,42
2749,104,4,250,29,66,150,66
2750,6,3,603,14,179,120,44
2751,19,1,568,44,177,150,81
2752,274,1,557,53,179,120,83
2753,227,2,528,20,98,120,50
2754,267,4,954,17,161,120,47
2755,118,2,245,10,170,120,40
2756,41,3,714,25,30,90,47
2757,123,2,929,13,173,60,28
2758,87,2,1046,19,90,90,41
2759,21,1,1404,4,63,90,26
2760,78,4,640,11,32,120,41
2761,100,4,1133,44,102,60,50
2762,142,1,1025,24,79,60,39
2763,131,1,315,15,98,60,30
2764,56,4,1061,32,78,60,47
2765,144,3,905,14,165,120,44
2766,228,4,731,0,179,60,15
2767,76,4,194,26,59,60,41
2768,226,1,349,30,144,60,45
2769,17,1,36,12,37,60,27
2770,105,1,980,11,57,120,41
2771,69,2,837,4,155,90,26
2772,45,2,210,25,38,150,62
2773,133,4,571,32,127,120,62
2774,45,3,117,28,53,120,58
2775,265,2,516,27,28,120,57
2776,229,3,952,30,56,90,52
2777,287,3,1243,1,114,150,38
2778,100,4,243,2,19,90,24
2779,124,1,563,38,71,120,68
2780,49,4,157,30,32,60,45
2781,58,1,1070,47,113,60,50
2782,57,2,773,15,158,150,52
2783,256,2,249,11,142,120,41
2784,61,1,562,46,142,150,83
2785,36,3,1393,17,172,150,54
2786,62,1,458,56,140,120,86
2787,31,2,472,25,112,120,55
2788,14,2,246,11,53,150,48
2789,155,3,134,10,35,90,32
2790,95,2,234,29,46,120,59
2791,247,4,172,26,89,150,63
2792,147,1,706,13,136,120,43
2793,193,3,59,7,137,120,37
2794,50,4,244,30,59,120,60
2795,265,4,833,16,147,150,53
2796,189,4,635,22,61,120,52
2797,277,4,185,30,63,60,45
2798,89,3,695,19,124,90,41
2799,36,3,248,25,81,90,47
2800,125,2,201,8,171,90,30
2801,4,4,1423,14,110,60,29
2802,208,3,1206,24,59,120,54
2803,243,4,379,11,101,90,33
2804,65,1,1386,25,150,60,40
2805,233,4,568,47,144,60,50
2806,219,3,26,9,34,90,31
2807,294,2,1134,33,162,60,48
2808,85,3,1230,27,92,60,42
2809,154,4,545,41,40,120,71
2810,280,4,456,23,150,90,45
2811,281,2,1305,0,35,150,37
2812,266,1,1209,23,112,60,38
2813,100,1,1123,24,142,90,46
2814,161,4,1091,14,123,120,44
2815,197,3,406,28,134,90,50
2816,135,2,357,14,155,120,44
2817,5,4,655,17,93,90,39
2818,171,4,1135,29,33,150,66
2819,177,2,214,1,68,60,16
2820,10,3,244,15,43,150,52
2821,240,2,105,29,101,120,59
2822,271,3,360,2,90,60,17
2823,24,3,504,38,69,150,75
2824,134,1,1125,47,177,120,77
2825,78,2,802,2,149,150,39
2826,150,4,5,14,138,90,36
2827,56,1,1396,7,130,150,44
2828,240,4,92,15,75,150,52
2829,125,1,655,17,179,60,32
2830,39,1,197,30,73,60,45
2831,209,4,430,51,158,90,73
2832,59,2,1263,5,64,150,42
2833,210,1,984,2,108,90,24
2834,134,1,677,2,51,120,32
2835,165,1,930,10,158,120,40
2836,98,2,905,15,148,60,30
2837,106,1,1109,57,171,90,79
2838,245,2,1092,38,153,60,50
2839,76,2,8,26,71,120,56
2840,15,2,709,16,35,90,38
2841,299,3,1404,18,110,60,33
2842,22,4,666,10,171,60,25
2843,24,3,386,15,160,90,37
2844,248,4,384,9,59,90,31
2845,154,4,1013,24,164,150,61
2846,226,4,679,27,61,90,49
2847,202,4,990,23,161,150,60
2848,119,4,1176,55,25,120,85
2849,261,2,664,2,124,90,24
2850,20,2,1416,19,85,60,34
2851,209,3,169,11,99,90,33
2852,9,1,511,35,159,60,50
2853,146,4,1080,25,87,60,40
2854,164,3,1110,19,103,60,34
2855,111,3,456,33,143,60,48
2856,162,1,746,4,62,90,26
2857,48,2,1220,14,32,90,36
2858,261,1,8,16,142,150,53
2859,50,2,1357,18,27,150,55
2860,73,1,844,29,92,150,66
2861,24,3,1248,23,35,120,53
2862,93,3,176,23,111,60,38
2863,1,2,385,25,110,60,40
2864,21,4,1292,25,129,60,40
2865,70,4,467,49,118,120,79
2866,107,4,211,16,127,90,38
2867,176,3,826,21,97,120,51
2868,265,4,316,27,73,120,57
2869,134,3,1426,22,141,150,59
2870,89,2,1239,12,33,150,49
2871,41,4,236,26,119,150,63
2872,284,4,977,20,52,150,57
2873,189,1,439,22,151,120,52
2874,203,4,117,4,165,120,34
2875,256,1,1148,13,23,120,43
2876,37,2,976,27,69,120,57
2877,9,2,71,23,178,60,38
2878,146,2,1393,4,172,90,26
2879,256,1,745,12,71,120,42
2880,175,4,324,24,85,150,61
2881,205,2,221,19,43,60,34
2882,7,3,659,14,17,150,51
2883,211,1,547,22,108,120,52
2884,69,1,620,23,65,60,38
2885,13,2,148,2,142,120,32
2886,56,2,1025,36,136,90,58
2887,111,1,416,16,157,150,53
2888,146,2,768,27,112,150,64
2889,211,4,885,14,123,60,29
2890,156,3,635,21,54,90,43
2891,18,3,115,1,77,90,23
2892,7,2,920,13,47,60,28
2893,289,2,1314,15,133,120,45
2894,132,4,647,17,48,90,39
2895,46,3,980,18,126,90,40
2896,9,3,1355,29,90,150,66
2897,122,4,304,7,162,60,22
2898,124,1,1070,56,116,60,50
2899,179,1,755,14,160,90,36
2900,126,1,516,11,101,90,33
2901,101,4,1345,0,125,60,15
2902,84,4,326,29,94,90,51
2903,253,4,628,3,68,90,25
2904,266,3,845,4,33,90,26
2905,102,2,751,25,156,90,47
2906,221,1,1204,20,135,120,50
2907,214,4,1242,30,93,60,45
2908,104,1,1070,56,138,150,93
2909,186,4,656,7,157,60,22
2910,251,1,1081,22,105,90,44
2911,48,1,1428,9,55,120,39
2912,131,1,1340,27,70,90,49
2913,127,1,46,23,167,120,53
2914,48,3,892,0,142,150,37
2915,53,2,1066,39,43,60,50
2916,115,3,399,10,145,150,47
2917,38,3,975,18,161,90,40
2918,270,2,406,13,39,150,50
2919,218,4,1274,11,76,150,48
2920,180,2,707,2,130,90,24
2921,176,2,988,17,36,60,32
2922,106,4,465,22,162,120,52
2923,2,4,353,17,121,90,39
2924,208,2,886,3,156,150,40
2925,197,4,1042,25,38,60,40
2926,103,3,766,9,158,150,46
2927,176,1,1315,23,139,120,53
2928,246,1,1365,9,170,120,39
2929,256,3,1238,23,67,120,53
2930,125,4,1090,58,41,120,88
2931,264,2,1130,32,81,120,62
2932,49,2,288,18,122,120,48
2933,178,2,2,11,132,60,26
2934,288,2,122,26,45,150,63
2935,282,1,741,2,140,90,24
2936,24,1,915,23,123,150,60
2937,10,1,909,25,81,150,62
2938,198,1,368,5,139,150,42
2939,198,2,1017,5,63,120,35
2940,294,2,1054,56,122,150,93
2941,17,2,1389,16,32,90,38
2942,15,1,983,16,34,90,38
2943,227,3,238,4,146,120,34
2944,228,2,515,13,120,60,28
2945,216,1,324,21,121,120,51
2946,35,1,1158,25,80,90,47
2947,27,3,320,21,170,60,36
2948,42,3,282,30,180,120,60
2949,172,4,1432,24,21,60,39
2950,132,2,485,48,28,120,78
2951,187,2,1379,15,47,60,30
2952,207,2,1074,36,19,150,73
2953,68,3,1240,9,58,60,24
2954,118,2,1008,17,165,120,47
2955,283,4,736,15,61,60,30
2956,264,3,875,5,101,120,35
2957,189,3,272,13,112,60,28
2958,97,2,381,18,123,90,40
2959,18,4,805,24,45,150,61
2960,23,1,45,22,69,90,44
2961,101,3,1376,17,101,120,47
2962,145,1,211,4,132,60,19
2963,63,4,968,3,55,60,18
2964,257,4,1431,22,99,150,59
2965,176,4,712,19,63,90,41
2966,58,4,875,10,15,90,32
2967,47,4,360,21,139,150,58
2968,299,4,12,23,108,90,45
2969,288,2,1126,10,136,150,47
2970,228,1,1419,23,90,150,60
2971,17,2,237,17,78,90,39
2972,286,3,578,23,145,150,60
2973,122,3,1256,9,108,120,39
2974,287,1,734,24,86,60,39
2975,72,3,1044,45,136,60,50
2976,80,1,1357,15,139,60,30
2977,60,4,1167,26,151,90,48
2978,231,3,277,30,162,120,60
2979,203,3,973,13,37,150,50
2980,277,2,192,29,44,60,44
2981,42,1,769,28,53,90,50
2982,71,4,677,18,164,120,48
2983,20,3,1347,20,14,120,50
2984,186,3,735,13,52,60,28
2985,107,1,1017,8,99,90,30
2986,38,3,209,6,117,150,43
2987,11,3,586,51,23,90,73
2988,116,2,631,17,168,120,47
2989,80,4,1361,15,147,150,52
2990,298,2,1153,24,159,120,54
2991,74,2,1200,22,25,150,59
2992,138,4,1250,1,12,120,31
2993,65,4,75,0,166,150,37
2994,38,2,1018,15,98,90,37
2995,11,4,815,15,135,120,45
2996,189,2,451,57,151,90,79
2997,224,3,1386,0,146,120,30
2998,158,4,1268,19,45,150,56
2999,300,1,533,48,179,120,78
3000,97,4,1153,23,106,120,53
3001,167,3,873,20,95,120,50
3002,260,3,939,8,96,60,23
3003,104,2,1215,8,122,120,38
3004,283,4,1202,12,92,150,49
3005,205,3,1323,21,100,120,51
3006,28,3,730,2,73,90,24
3007,52,3,556,42,61,120,72
3008,234,1,374,25,180,90,47
3009,108,4,497,53,120,90,75
3010,183,2,1144,10,166,120,40
3011,263,2,1426,9,165,90,31
3012,46,2,1184,28,129,60,43
3013,112,2,1211,25,31,60,40
3014,26,1,345,4,21,90,26
3015,4,4,1113,58,62,60,50
3016,83,2,404,25,69,150,62
3017,13,1,1394,1,28,90,23
3018,233,3,741,12,24,60,27
3019,215,3,1196,37,164,120,67
3020,244,1,41,2,64,90,24
3021,16,3,1341,30,134,90,52
3022,179,1,213,9,126,150,46
3023,127,3,1412,3,61,90,25
3024,101,1,1203,16,76,60,31
3025,173,3,617,28,168,60,43
3026,282,2,310,15,59,90,37
3027,233,2,1232,10,74,120,40
3028,152,2,377,0,95,90,22
3029,82,1,659,19,77,60,34
3030,253,4,531,13,173,90,35
3031,221,1,699,30,102,60,45
3032,260,4,1425,29,41,90,51
3033,149,3,1432,12,115,120,42
3034,99,3,189,5,46,90,27
3035,185,2,1163,34,16,90,56
3036,289,1,418,21,38,60,36
3037,29,2,1436,14,101,120,44
3038,259,1,1225,29,77,60,44
3039,68,3,339,7,80,90,29
3040,270,4,132,16,53,60,31
3041,89,1,131,16,42,90,38
3042,61,2,1031,39,23,120,69
3043,65,4,891,11,131,150,48
3044,139,1,1364,0,43,90,22
3045,158,2,1429,20,106,60,35
3046,246,1,637,24,140,150,61
3047,37,4,90,24,136,60,39
3048,246,2,361,4,27,60,19
3049,22,3,288,16,153,60,31
3050,105,4,949,25,47,60,40
3051,170,1,511,33,32,60,48
3052,211,1,1420,0,12,60,15
3053,259,2,819,10,25,60,25
3054,10,3,1076,19,78,90,41
3055,129,4,377,11,46,90,33
3056,15,4,697,10,144,60,25
3057,90,1,747,24,82,150,61
3058,250,3,608,26,136,60,41
3059,203,3,607,0,113,90,22
3060,124,4,7,19,62,60,34
3061,38,3,409,9,42,60,24
3062,281,3,684,6,31,120,36
3063,247,1,592,53,123,90,75
3064,193,2,421,34,96,60,49
3065,8,1,994,0,148,60,15
3066,80,4,255,22,155,120,52
3067,54,2,605,6,150,120,36
3068,200,4,112,15,66,60,30
3069,49,3,415,22,30,60,37
3070,207,2,785,3,31,120,33
3071,36,2,186,2,137,60,17
3072,100,1,115,13,103,120,43
3073,127,3,417,3,118,90,25
3074,278,3,1156,33,20,90,55
3075,74,3,235,18,106,150,55
3076,160,4,1057,32,10,120,62
3077,94,2,909,29,76,60,44
3078,105,2,1142,51,68,90,73
3079,193,3,343,27,129,90,49
3080,180,2,1404,16,80,150,53
3081,243,1,625,19,33,60,34
3082,142,2,55,18,54,150,55
3083,35,3,1212,14,38,150,51
3084,259,3,1181,37,58,150,74
3085,63,1,180,7,38,90,29
3086,164,3,309,1,173,60,16
3087,78,1,194,12,36,120,42
3088,177,2,637,9,43,120,39
3089,217,3,357,3,68,60,18
3090,1,3,749,1,45,60,16
3091,53,4,1377,23,137,120,53
3092,119,4,526,48,37,120,78
3093,300,2,103,3,140,90,25
3094,75,2,429,58,71,120,88
3095,139,2,1278,7,142,150,44
3096,277,4,1195,33,53,90,55
3097,41,4,348,5,45,90,27
3098,257,4,462,56,128,120,86
3099,5,4,429,22,145,90,44
3100,67,3,35,0,89,120,30
3101,282,4,1068,37,157,150,74
3102,102,1,224,26,171,90,48
3103,49,4,1280,17,107,60,32
3104,23,4,272,9,137,150,46
3105,158,3,781,3,157,120,33
3106,151,3,163,12,80,90,34
3107,266,2,1309,12,169,120,42
3108,72,3,305,0,13,120,30
3109,68,2,1414,28,123,120,58
3110,187,1,498,55,32,90,77
3111,25,2,829,3,167,120,33
3112,8,4,790,25,131,150,62
3113,217,3,833,9,16,60,24
3114,165,1,649,15,138,60,30
3115,266,3,100,16,70,60,31
3116,254,4,195,10,122,120,40
3117,86,1,972,27,138,150,64
3118,226,3,146,22,54,60,37
3119,89,4,930,5,81,150,42
3120,36,2,595,29,80,120,59
3121,148,1,708,8,76,60,23
3122,50,1,487,54,141,60,50
3123,211,2,834,23,137,150,60
3124,162,4,256,11,86,150,48
3125,72,3,533,23,160,60,38
3126,51,3,734,27,103,60,42
3127,74,1,1203,2,84,60,17
3128,252,3,569,53,154,150,90
3129,138,2,247,13,78,60,28
3130,96,1,1298,16,37,90,38
3131,101,1,882,19,166,150,56
3132,144,2,462,31,47,90,53
3133,236,1,185,20,133,90,42
3134,241,2,680,13,90,150,50
3135,152,1,1010,29,180,60,44
3136,33,1,689,22,105,150,59
3137,250,2,405,10,95,60,25
3138,179,2,600,23,143,60,38
3139,280,2,728,15,73,90,37
3140,249,3,116,30,61,150,67
3141,119,1,1083,31,79,150,68
3142,106,2,447,51,93,150,88
3143,114,2,1160,37,17,60,50
3144,226,1,218,25,102,90,47
3145,243,4,280,22,22,60,37
3146,65,2,1391,12,164,120,42
3147,264,4,185,13,174,60,28
3148,206,4,868,4,108,60,19
3149,296,3,190,7,142,150,44
3150,72,3,574,37,77,120,67
3151,30,1,488,39,43,120,69
3152,190,4,1033,23,42,150,60
3153,167,3,324,21,99,120,51
3154,148,2,978,29,102,120,59
3155,122,2,75,23,61,60,38
3156,157,3,902,0,25,60,15
3157,32,2,632,5,84,60,20
3158,63,1,1166,31,153,90,53
3159,31,1,110,22,84,90,44
3160,202,1,877,29,175,150,66
3161,298,2,904,11,159,120,41
3162,184,2,1312,27,71,150,64
3163,41,2,889,21,100,90,43
3164,112,1,1306,27,109,150,64
3165,238,2,986,8,173,120,38
3166,219,1,32,16,161,120,46
3167,88,3,667,22,148,90,44
3168,212,1,1291,26,115,90,48
3169,156,2,518,59,68,120,89
3170,43,4,248,24,160,120,54
3171,164,3,864,17,29,90,39
3172,214,4,426,31,30,120,61
3173,70,1,12,4,133,90,26
3174,287,3,418,5,16,150,42
3175,284,3,1324,12,126,90,34
3176,55,4,5,15,44,120,45
3177,218,3,1376,10,143,90,32
3178,252,2,1226,29,151,60,44
3179,277,1,6,9,31,90,31
3180,216,4,656,9,14,150,46
3181,201,3,366,16,20,60,31
3182,275,3,148,0,14,90,22
3183,31,3,615,19,99,90,41
3184,207,2,700,8,167,90,30
3185,126,4,1184,25,153,60,40
3186,42,3,397,27,56,120,57
3187,110,1,274,0,139,60,15
3188,103,1,160,18,79,150,55
3189,68,1,388,15,76,120,45
3190,75,4,485,10,69,90,32
3191,6,2,505,58,12,120,88
3192,152,2,700,19,68,60,34
3193,118,3,1264,10,168,120,40
3194,246,2,1076,29,147,90,51
3195,90,4,1376,10,131,150,47
3196,269,1,689,2,74,150,39
3197,31,2,132,1,37,150,38
3198,22,4,871,5,57,90,27
3199,266,1,156,18,109,150,55
3200,21,1,852,13,71,150,50
3201,86,2,1301,26,59,60,41
3202,210,1,1217,14,75,60,29
3203,40,4,1412,24,14,90,46
3204,277,3,532,17,30,120,47
3205,77,3,68,18,139,60,33
3206,48,2,1425,27,109,90,49
3207,81,2,173,22,32,90,44
3208,70,3,839,26,79,120,56
3209,166,2,715,1,60,120,31
3210,136,4,15,7,128,150,44
3211,37,4,573,59,85,120,89
3212,150,2,1083,45,115,150,82
3213,235,2,147,20,101,150,57
3214,178,1,1286,26,50,60,41
3215,111,3,854,12,146,150,49
3216,208,3,183,25,46,120,55
3217,238,3,67,7,130,120,37
3218,222,1,73,2,53,150,39
3219,297,2,231,6,48,60,21
3220,300,3,67,18,67,120,48
3221,15,4,1156,18,91,90,40
3222,269,1,1381,6,125,90,28
3223,219,2,1433,10,126,60,25
3224,274,4,1022,22,109,150,59
3225,233,4,1268,12,149,120,42
3226,63,2,709,2,84,120,32
3227,194,3,557,13,134,150,50
3228,1,4,468,15,16,150,52
3229,230,1,834,22,96,90,44
3230,147,4,48,9,120,90,31
3231,289,2,1071,11,54,90,33
3232,72,1,27,27,163,120,57
3233,245,4,795,19,160,120,49
3234,282,2,492,24,179,120,54
3235,129,4,140,6,128,150,43
3236,48,3,693,17,85,150,54
3237,245,4,1105,45,172,120,75
3238,273,3,167,10,59,120,40
3239,241,2,782,12,50,90,34
3240,133,4,504,41,121,60,50
3241,134,2,320,2,136,90,24
3242,160,4,1154,35,90,60,50
3243,226,1,880,13,71,90,35
3244,242,2,1176,58,58,120,88
3245,60,3,402,3,90,60,18
3246,291,4,655,23,11,150,60
3247,272,1,698,7,47,120,37
3248,62,2,886,18,63,90,40
3249,138,1,25,6,50,150,43
3250,252,1,265,21,120,90,43
3251,132,3,492,15,28,90,37
3252,114,1,555,43,67,150,80
3253,203,2,1343,22,131,60,37
3254,176,1,1381,14,13,120,44
3255,284,4,339,29,10,60,44
3256,299,2,763,6,17,90,28
3257,148,2,78,14,99,150,51
3258,277,2,926,22,15,90,44
3259,216,2,20,10,75,60,25
3260,23,2,1282,5,137,120,35
3261,121,3,15,14,173,120,44
3262,231,2,1365,5,101,60,20
3263,15,4,539,42,39,90,64
3264,68,1,312,10,84,90,32
3265,290,3,80,25,72,90,47
3266,226,4,73,4,139,120,34
3267,128,3,586,48,42,120,78
3268,79,4,400,17,115,90,39
3269,280,2,840,19,62,150,56
3270,196,2,82,8,173,90,30
3271,202,1,1318,2,38,120,32
3272,133,3,99,11,87,150,48
3273,1,2,275,18,60,60,33
3274,10,1,1203,7,163,150,44
3275,137,4,405,28,44,150,65
3276,28,4,1127,46,179,150,83
3277,300,4,758,27,135,60,42
3278,150,4,350,19,11,150,56
3279,265,1,233,25,137,90,47
3280,30,1,383,25,31,150,62
3281,82,1,815,19,23,120,49
3282,16,1,500,35,58,60,50
3283,21,4,492,46,100,150,83
3284,115,3,752,5,126,90,27
3285,212,2,1202,12,149,60,27
3286,190,4,977,15,136,150,52
3287,38,1,751,21,178,120,51
3288,170,2,80,5,72,60,20
3289,25,4,604,25,173,120,55
3290,118,4,74,19,149,120,49
3291,247,3,650,3,135,60,18
3292,129,3,329,20,116,60,35
3293,8,3,232,10,124,60,25
3294,300,1,502,46,113,60,50
3295,230,3,523,60,13,60,50
3296,116,2,1414,14,49,150,51
3297,105,3,87,19,55,90,41
3298,96,4,1373,19,84,120,49
3299,205,4,1052,31,89,150,68
3300,65,3,248,19,34,90,41
3301,143,1,806,4,124,60,19
3302,56,2,328,13,29,120,43
3303,219,3,552,42,17,90,64
3304,188,4,1165,28,44,90,50
3305,94,4,176,7,61,150,44
3306,177,2,1102,45,60,90,67
3307,280,3,645,9,25,120,39
3308,31,3,381,15,78,150,52
3309,292,2,279,18,132,120,48
