segment_id,pipe_id,from_node,to_node,length_m,diameter_mm,flow_lps,pressure_bar
2503,956,417,351,1503,200,45.51,2.99
2504,1813,453,275,1988,300,122.32,3.49
2505,691,32,169,96,200,194.87,4.23
2506,1984,133,453,2877,250,153.58,1.07
2507,214,48,20,1138,400,130.01,1.86
2508,287,282,164,1326,200,194.57,4.12
2509,156,307,449,2984,100,178.29,2.44
2510,492,116,269,1111,300,71.91,3.94
2511,1700,49,340,2994,300,30.85,3.74
2512,270,143,43,1041,400,22.44,1.98
2513,1699,413,150,2567,250,118.55,5.25
2514,303,367,294,2721,400,147.46,4.81
2515,1606,262,272,1200,300,90.54,4.04
2516,350,93,499,2351,100,153.42,3.92
2517,1110,430,243,2646,300,71.82,1.9
2518,502,97,472,1973,150,5.37,1.94
2519,225,12,70,557,200,93.59,2.66
2520,639,221,244,854,400,30.02,4.39
2521,1483,263,243,63,100,8.88,3.24
2522,929,12,277,2833,100,81.08,1.81
2523,460,255,191,2211,200,170.69,4.68
2524,121,175,459,2410,200,113.65,0.74
2525,604,377,473,2231,400,182.7,4.27
2526,402,459,266,157,400,120.12,2.35
2527,728,383,450,1261,400,179.06,2.7
2528,583,65,324,982,100,155.5,4.08
2529,1756,356,159,1395,400,57.37,5.09
2530,1463,499,148,1067,400,155.53,4.42
2531,1263,71,399,2035,100,134.05,4.62
2532,836,478,297,172,250,155.43,5.25
2533,495,81,147,2854,150,86.97,3.39
2534,378,433,402,2783,400,102.47,3.91
2535,576,290,341,1069,200,30.07,4.69
2536,1039,24,102,1250,400,40.18,3.74
2537,1683,31,350,1712,200,150.46,4.63
2538,1952,255,15,2868,300,156.67,5.23
2539,740,44,390,1392,400,162.6,3.99
2540,653,44,364,1327,300,34.77,4.5
2541,1951,352,222,970,100,29.98,1.36
2542,749,480,363,544,250,129.27,3.02
2543,1169,221,351,1269,150,133.88,2.01
2544,667,173,133,1029,300,45.85,2.22
2545,1753,338,210,414,100,45.17,2.41
2546,1387,3,470,1825,200,130.85,1.56
2547,1885,418,85,365,200,46.14,5.55
2548,177,222,352,2003,150,4.96,2.52
2549,988,290,210,962,150,121.91,5.1
2550,1238,353,240,1081,200,156.26,5.78
2551,1314,425,249,776,100,172.87,1.53
2552,1974,359,364,2670,150,35.96,1.71
2553,448,227,365,552,250,139.95,3.54
2554,780,65,231,558,150,81.94,3.76
2555,1223,469,104,1280,200,41.19,1.16
2556,1879,189,449,187,150,104.89,3.68
2557,1776,63,238,2442,150,189.09,4.27
2558,1841,196,61,209,100,63.79,5.51
2559,519,34,470,2086,400,94.94,1.89
2560,1716,450,393,80,200,104.23,2.89
2561,1959,369,19,1922,150,174.34,5.01
2562,807,294,139,1412,150,27.73,1.32
2563,854,122,329,718,400,74.05,3.14
2564,1325,317,460,818,200,92.16,2.68
2565,339,368,454,68,200,118.94,5.36
2566,72,48,460,1525,250,82.7,5.16
2567,261,482,307,2446,400,47.49,3.79
2568,49,413,492,674,250,38.8,3.02
2569,310,196,442,1862,200,184.88,3.9
2570,69,128,2,2496,100,78.14,2.95
2571,721,372,208,858,100,40.44,2.49
2572,21,270,270,1989,200,134.45,2.13
2573,1231,380,73,391,200,139.76,3.8
2574,1617,497,309,2177,100,101.93,2.35
2575,98,476,313,2739,100,14.34,3.63
2576,679,24,146,1333,250,198.27,1.66
2577,1249,27,162,577,200,197.83,2.94
2578,772,464,147,86,150,156.1,2.96
2579,1477,329,324,2788,150,49.51,3.42
2580,571,77,276,1135,200,139.46,5.42
2581,1153,23,209,919,150,195.87,4.57
2582,1384,432,472,1511,250,103.24,2.68
2583,1545,374,57,1944,300,155.29,2.78
2584,532,495,221,2405,400,134.65,3.38
2585,991,469,185,1030,250,181.01,5.66
2586,205,377,85,830,150,61.56,2.61
2587,930,200,13,2148,300,32.27,3.04
2588,136,146,293,2890,150,145.22,4.81
2589,1555,102,51,2066,300,183.22,3.39
2590,1297,356,348,907,200,183.83,2.16
2591,962,432,219,1590,300,78.35,5.18
2592,912,339,150,2901,150,29.06,2.62
2593,1741,142,451,2982,100,144.64,1.91
2594,681,375,231,1789,200,147.11,4.4
2595,1197,137,396,1022,150,36.26,2.56
2596,898,101,213,2266,100,194.68,4.53
2597,152,481,431,2844,200,118.93,5.74
2598,1714,188,449,2097,300,65.39,2.15
2599,1429,397,380,2422,250,51.06,4.72
2600,574,208,155,1888,300,109.51,4.12
2601,687,40,188,1017,100,55.3,3.47
2602,1754,8,189,736,200,123.89,2.23
2603,1557,387,131,1594,250,103.22,4.47
2604,1456,113,202,801,200,100.2,2.45
2605,920,251,428,668,400,179.05,3.26
2606,1046,490,258,1067,200,112.53,2.7
2607,1580,260,232,1101,400,14.81,5.25
2608,1332,73,48,334,400,15.13,5.17
2609,7,283,44,2966,100,16.3,3.54
2610,1226,140,472,431,150,140.61,2.09
2611,930,481,208,474,250,133.64,5.38
2612,1232,218,184,1043,150,165.4,3.02
2613,190,133,38,1044,100,67.63,3.53
2614,620,49,76,1569,200,77.75,3.31
2615,1152,422,108,329,250,10.93,3.91
2616,1673,84,8,2528,150,135.44,2.52
2617,175,492,44,2625,100,128.22,2.14
2618,564,40,396,2592,300,76.85,2.87
2619,1647,361,14,1131,250,173.08,2.04
2620,588,294,476,820,100,164.97,3.79
2621,1941,106,133,862,400,30.87,3.37
2622,579,316,90,1391,300,23.22,3.58
2623,1709,81,238,636,200,177.24,1.48
2624,175,179,338,2971,200,139.69,3.85
2625,1178,161,276,2968,200,14.64,1.39
2626,126,164,13,1623,100,68.57,1.36
2627,739,176,175,1953,200,151.33,4.32
2628,702,406,410,1542,400,118.53,2.51
2629,18,1,331,109,150,180.25,3.82
2630,1734,495,372,1345,200,106.66,3.17
2631,1626,133,498,1060,300,57.48,5.04
2632,892,95,252,2697,150,35.94,2.39
2633,279,333,417,1281,300,142.19,1.88
2634,1624,359,480,364,250,131.53,2.19
2635,1574,439,445,1427,200,69.29,1.91
2636,744,112,104,752,200,58.11,3.3
2637,1952,373,39,2618,200,78.92,3.28
2638,1877,292,286,904,250,83.78,4.72
2639,439,191,45,2435,400,8.41,5.65
2640,846,365,303,607,150,41.66,5.46
2641,1561,471,55,1550,200,94.19,2.7
2642,1684,124,85,1645,150,169.51,2.16
2643,1610,88,289,2397,100,198.95,3.91
2644,1080,36,287,37,250,189.41,5.44
2645,307,172,98,971,200,89.46,2.66
2646,835,29,419,1416,200,108.45,2.53
2647,1427,334,121,1342,250,46.54,1.56
2648,1932,497,238,792,300,35.32,3.68
2649,643,25,37,2252,100,24.01,4.53
2650,1075,383,34,426,100,117.16,5.5
2651,661,98,409,726,250,30.56,2.42
2652,1393,271,495,2066,100,66.36,2.01
2653,75,392,354,1720,150,2.5,4.78
2654,1081,233,203,733,200,145.56,2.34
2655,630,392,425,2654,200,57.4,4.92
2656,565,111,206,584,150,30.97,1.36
2657,793,258,137,2804,200,154.18,3.81
2658,151,1,371,213,100,191.68,1.89
2659,694,336,243,1394,400,79.96,3.26
2660,1397,207,485,685,100,82.76,2.78
2661,1647,312,22,629,150,68.3,4.38
2662,161,385,152,790,400,80.23,4.9
2663,852,447,187,1655,250,103.51,5.18
2664,578,99,36,2218,400,31.94,3.33
2665,902,210,259,163,400,98.83,3.27
2666,1538,487,420,1944,400,38.46,5.61
2667,950,255,34,1155,200,28.72,4.12
2668,89,391,483,1469,150,116.61,4.3
2669,1024,177,30,1207,200,65.81,3.66
2670,353,117,336,1809,150,131.62,3.95
2671,1408,348,120,146,400,169.16,5.89
2672,1049,43,389,1602,400,56.27,3.02
2673,947,314,450,75,400,146.51,1.6
2674,531,293,200,1407,300,107.06,3.67
2675,723,311,122,1438,200,160.37,2.5
2676,56,370,497,2143,200,103.0,1.3
2677,954,125,245,701,100,113.31,2.95
2678,1245,214,232,1470,400,106.19,4.8
2679,1360,68,264,913,200,26.28,2.05
2680,58,136,102,1170,250,199.39,4.39
2681,1559,171,128,2865,250,17.75,3.95
2682,1060,374,364,2103,300,87.22,4.24
2683,1167,66,128,350,200,132.33,3.83
2684,368,367,379,2691,100,117.33,3.38
2685,1497,399,89,1078,400,20.42,2.92
2686,1810,147,385,1524,150,69.49,1.87
2687,555,320,35,1121,100,169.97,4.36
2688,23,443,205,1001,400,7.24,4.98
2689,549,396,227,2524,150,137.42,1.97
2690,1508,276,395,2948,100,107.14,3.02
2691,1225,111,400,1141,150,49.01,2.4
2692,321,188,245,1910,150,140.23,3.79
2693,775,216,138,2974,150,100.48,2.8
2694,830,223,448,268,100,113.63,5.85
2695,522,66,215,2874,300,70.4,4.72
2696,1656,282,115,2406,300,117.62,2.67
2697,1048,403,205,1503,300,35.43,2.68
2698,1484,267,82,278,400,185.47,3.77
2699,136,234,116,815,150,3.49,5.08
2700,831,13,124,762,100,54.0,3.99
2701,1016,156,29,544,200,120.1,4.98
2702,24,51,269,1773,300,9.0,1.68
2703,289,27,350,1624,150,179.5,1.49
2704,5,130,106,2949,200,5.54,2.43
2705,364,360,116,1919,100,43.56,3.34
2706,735,284,271,2462,100,72.96,5.52
2707,1656,75,344,2709,100,174.27,2.12
2708,251,135,278,1536,400,193.86,4.63
2709,1641,155,21,2416,300,4.96,1.53
2710,579,224,127,123,300,183.74,3.28
2711,1310,47,158,425,100,8.58,3.14
2712,449,400,78,911,150,191.72,3.84
2713,485,367,361,584,200,160.42,5.72
2714,803,282,419,1742,150,46.91,4.5
2715,445,470,324,436,400,95.63,2.41
2716,1566,351,132,1320,250,97.2,5.25
2717,199,458,353,1704,250,191.81,4.76
2718,1994,171,371,924,400,113.1,4.83
2719,1566,241,481,2549,250,48.29,3.24
2720,558,370,53,1703,200,101.84,1.55
2721,1455,348,25,824,400,64.94,4.56
2722,271,60,74,1693,200,22.34,4.91
2723,1715,4,40,483,200,34.39,3.7
2724,315,380,239,977,200,53.71,4.67
2725,1635,163,421,1662,400,135.93,1.76
2726,697,229,437,2692,150,72.67,2.37
2727,971,203,169,2923,400,177.28,5.48
2728,1362,179,434,1770,400,142.26,3.28
2729,94,104,237,2561,150,128.39,2.78
2730,1615,276,426,2406,200,17.01,3.27
2731,1751,75,400,2877,200,66.08,3.56
2732,1660,283,111,2981,300,46.67,1.91
2733,1119,395,142,1465,150,111.51,4.52
2734,1181,13,403,1669,100,123.34,1.77
2735,1196,448,164,318,200,129.2,4.1
2736,1872,159,282,237,400,77.26,5.28
2737,13,42,400,838,250,145.9,5.15
2738,1804,156,430,1949,250,133.45,4.32
2739,1592,75,329,2833,100,7.77,3.58
2740,1121,273,197,1258,100,142.91,4.27
2741,1678,329,471,802,300,23.4,4.89
2742,1400,482,427,2200,300,43.63,3.36
2743,861,134,393,1177,150,104.33,2.52
2744,1801,268,301,579,400,95.58,3.73
2745,180,364,366,881,200,102.83,2.87
2746,8,207,267,1966,300,51.49,3.35
2747,1457,198,219,1934,150,184.72,2.37
2748,1431,315,293,385,400,108.05,5.6
2749,815,413,375,460,100,111.48,2.4
2750,296,35,201,2683,100,175.0,3.29
2751,137,433,398,1577,150,59.0,3.16
2752,1083,101,466,1746,300,62.38,4.72
2753,1286,243,129,1899,150,176.81,5.39
2754,496,399,286,1109,250,46.08,5.08
2755,585,249,18,2863,150,189.81,2.65
2756,160,362,113,2075,150,41.35,4.22
2757,1973,279,363,973,100,117.74,4.0
2758,1597,155,179,484,250,104.51,2.65
2759,1451,318,298,2988,300,144.16,2.14
2760,557,410,25,105,200,29.29,2.96
2761,537,198,253,2005,100,75.25,3.11
2762,966,93,245,1132,100,46.97,1.57
2763,790,393,122,1766,250,191.66,5.04
2764,1527,262,117,2846,400,126.11,2.93
2765,1612,133,1,2097,400,104.01,5.17
2766,74,206,53,2948,250,40.8,4.51
2767,452,119,3,555,150,37.51,2.22
2768,793,220,423,2648,300,94.43,2.44
2769,301,129,409,784,300,58.46,3.09
2770,1365,230,207,396,300,24.91,5.82
2771,93,474,468,1205,250,97.91,4.24
2772,509,102,483,356,300,86.47,2.05
2773,1178,374,376,2018,100,187.71,5.75
2774,926,222,47,921,300,168.16,4.96
2775,835,67,471,2000,100,34.8,3.85
2776,1930,325,325,1882,250,110.76,2.72
2777,1118,370,25,1933,400,107.72,2.28
2778,1550,57,279,960,150,137.66,3.95
2779,1378,211,235,2892,200,106.55,4.1
2780,1774,494,438,1953,100,79.31,5.09
2781,429,472,325,2198,150,28.48,5.37
2782,1322,162,333,588,200,68.28,3.28
2783,1207,264,36,2730,150,101.02,2.39
2784,418,31,81,1549,200,24.24,5.02
2785,1058,106,383,1146,200,104.89,4.92
2786,1853,397,202,28,100,97.6,5.7
2787,1732,419,260,726,400,95.84,4.35
2788,1202,329,166,948,300,145.22,1.69
2789,1137,99,205,1944,400,96.22,4.81
2790,195,124,32,864,250,199.6,5.07
2791,1620,145,69,1660,300,156.26,2.34
2792,279,242,156,2551,100,75.95,2.77
2793,1425,496,482,1588,300,165.99,4.36
2794,1149,353,420,2391,400,106.57,5.14
2795,1329,443,122,2501,100,126.01,3.14
2796,1659,84,73,1058,100,189.18,2.31
2797,338,119,33,2593,150,18.28,5.07
2798,1567,198,180,1990,200,193.71,2.97
2799,922,454,300,1194,300,199.63,4.99
2800,1465,422,83,2736,150,28.11,0.89
2801,37,146,28,2016,250,32.21,3.77
2802,807,120,269,2986,300,29.77,5.05
2803,1761,227,393,1506,250,13.93,4.62
2804,441,156,469,209,300,29.57,5.88
2805,160,376,49,2230,200,69.16,2.87
2806,24,134,373,685,150,181.74,4.03
2807,1169,409,325,2096,200,166.76,3.18
2808,1536,274,32,2313,200,32.15,2.59
2809,1621,360,485,2175,100,56.36,3.55
2810,1524,83,187,2139,100,119.35,1.33
2811,1317,287,291,1546,250,105.8,4.33
2812,737,70,481,246,250,162.79,4.37
2813,1967,303,398,2189,150,25.91,3.44
2814,1322,132,320,1804,250,192.19,4.16
2815,1196,322,27,34,150,167.46,5.18
2816,1813,490,235,937,250,187.95,4.97
2817,1486,315,280,2883,200,188.85,2.53
2818,840,34,90,406,200,57.66,2.9
2819,191,66,416,2673,100,121.69,4.16
2820,259,65,217,458,200,3.85,4.32
2821,582,10,273,2003,400,79.35,3.4
2822,702,475,452,2784,200,86.54,4.87
2823,245,66,1,2596,150,62.59,3.84
2824,973,151,56,428,300,146.89,5.59
2825,123,265,279,1059,250,10.58,2.7
2826,1245,76,313,2167,100,55.85,3.7
2827,1715,152,309,2261,150,155.57,4.01
2828,1474,21,372,2714,200,67.87,2.05
2829,595,183,132,257,300,152.68,5.15
2830,1438,380,171,1218,400,4.32,5.62
2831,1438,410,342,1556,400,71.92,1.34
2832,986,212,24,1720,200,95.87,3.88
2833,54,146,229,2914,100,122.15,3.75
2834,261,73,23,960,250,131.35,5.71
2835,777,408,60,2941,150,132.85,1.46
2836,1256,189,44,1421,100,122.47,2.9
2837,1095,195,6,2418,300,111.89,5.58
2838,1481,267,456,614,100,102.62,1.94
2839,678,305,173,2291,250,160.3,1.63
2840,904,47,246,449,400,121.61,3.77
2841,974,315,485,833,200,142.45,5.22
2842,358,336,476,567,150,169.63,4.18
2843,33,124,313,1734,200,196.3,2.79
2844,365,451,255,989,400,170.48,2.07
2845,1547,459,262,2215,300,51.25,4.44
2846,384,171,372,2535,250,15.05,5.2
2847,1001,93,130,1717,250,152.16,1.51
2848,554,235,439,1621,150,154.09,2.68
2849,458,20,323,908,150,81.28,5.63
2850,846,405,206,1229,400,101.4,5.34
2851,776,365,198,2034,200,157.35,2.7
2852,657,152,331,474,250,177.16,2.42
2853,1905,226,187,1559,400,22.24,2.9
2854,1527,363,94,2522,250,189.38,2.6
2855,754,17,422,1913,100,198.58,5.15
2856,1005,257,486,530,400,108.71,3.49
2857,10,437,484,2962,300,89.74,1.31
2858,1213,122,317,1167,150,154.91,4.42
2859,1912,96,242,2400,300,153.1,4.91
2860,725,86,75,2371,300,43.82,4.56
2861,1040,336,158,1168,300,153.97,3.4
2862,85,19,67,1066,200,168.36,3.09
2863,1986,174,21,2444,400,43.58,5.25
2864,778,297,201,755,300,78.91,3.22
2865,1377,201,211,886,300,64.64,2.6
2866,429,167,94,1913,100,16.67,2.14
2867,628,59,361,1438,200,47.95,4.08
2868,491,369,284,2397,100,139.81,1.16
2869,378,243,469,1798,250,157.59,2.04
2870,1912,330,437,196,400,43.47,4.82
2871,527,332,466,967,300,138.07,2.93
2872,959,224,262,1693,100,71.27,3.24
2873,396,11,457,1170,150,176.38,5.31
2874,1476,102,218,663,300,25.93,2.94
2875,273,440,167,2097,200,91.72,3.49
2876,1234,399,373,242,300,7.86,5.62
2877,1786,6,86,677,250,105.76,3.69
2878,526,131,134,1358,200,5.53,5.61
2879,756,164,474,2030,250,41.4,4.75
2880,1162,416,64,1061,150,62.53,4.72
2881,126,203,245,2465,100,60.48,4.69
2882,1574,286,234,2540,150,16.93,3.16
2883,1351,314,130,1218,250,107.63,1.92
2884,1743,474,310,427,300,130.41,2.98
2885,1646,270,264,2373,250,172.03,5.1
2886,1463,417,404,1798,100,142.95,3.09
2887,1159,166,97,2362,200,183.38,4.33
2888,434,156,281,1281,400,153.32,3.51
2889,1835,429,54,979,150,90.38,3.72
2890,1894,396,219,146,150,29.31,4.58
2891,1091,46,435,80,100,69.27,2.22
2892,299,315,146,1314,400,146.7,3.09
2893,484,111,60,1700,150,128.52,1.56
2894,1022,205,403,1010,150,143.81,3.79
2895,1958,434,86,991,250,80.62,5.15
2896,1592,23,123,2414,150,7.73,3.35
2897,144,102,236,1713,250,118.49,3.43
2898,114,100,112,600,100,123.85,3.14
2899,26,298,27,681,100,119.95,2.74
2900,1113,325,147,273,100,101.71,3.41
2901,1018,479,38,1685,400,53.63,4.76
2902,420,166,212,1646,300,43.29,5.0
2903,1766,177,35,2046,300,119.03,4.16
2904,258,445,404,2078,400,94.01,4.31
2905,1534,242,350,1482,200,181.39,3.27
2906,745,2,85,1206,150,150.2,2.06
2907,1920,405,381,2312,300,147.91,2.55
2908,196,154,465,705,150,196.0,5.34
2909,914,26,353,2294,200,79.99,5.58
2910,957,139,211,1664,250,47.38,4.29
2911,1114,22,422,1232,400,164.04,5.15
2912,507,278,463,157,400,82.78,3.01
2913,1522,349,85,95,400,101.75,3.44
2914,40,273,373,1681,100,38.13,1.49
2915,533,16,165,2972,400,75.15,1.9
2916,1019,486,438,1059,300,110.31,3.18
2917,1972,391,313,2624,150,6.09,2.23
2918,1220,383,474,1833,150,188.58,3.82
2919,272,346,216,1446,400,109.67,3.79
2920,570,370,264,954,200,119.98,4.63
2921,178,463,172,1970,200,65.77,3.59
2922,1995,194,243,2510,100,92.6,1.63
2923,14,3,478,1166,100,178.57,3.41
2924,974,68,306,2827,400,63.02,4.39
2925,1466,342,275,1853,400,106.52,3.13
2926,1213,134,9,815,150,101.47,5.52
2927,17,405,64,910,300,5.12,5.68
2928,140,146,229,1748,250,43.06,5.73
2929,59,427,86,1190,150,126.57,2.0
2930,917,120,74,530,100,199.68,5.05
2931,1548,202,42,1868,100,109.43,2.08
2932,312,258,167,2072,250,110.85,1.79
2933,233,499,388,2339,150,31.36,5.14
2934,698,30,206,1809,300,80.39,1.65
2935,1488,241,478,973,300,124.53,3.61
2936,698,314,414,1380,250,7.29,2.99
2937,1174,290,403,244,400,185.08,4.62
2938,647,166,301,276,200,82.38,3.28
2939,1353,353,498,2668,300,61.99,1.02
2940,1613,256,42,128,400,133.9,2.56
2941,1410,326,246,953,250,124.05,5.66
2942,339,406,450,2877,100,90.43,2.05
2943,998,459,397,1950,250,197.18,5.55
2944,1892,295,495,705,300,74.13,4.28
2945,1927,204,453,2597,100,146.69,1.83
2946,1223,262,191,997,200,70.47,3.16
2947,215,331,261,1356,100,158.44,2.06
2948,446,490,112,308,200,106.92,5.91
2949,570,43,422,2096,150,97.33,2.73
2950,376,340,304,712,300,131.84,4.3
2951,1484,82,88,1289,250,151.71,4.51
2952,1683,372,44,2034,300,27.5,4.05
2953,1581,205,278,2642,250,123.56,2.69
2954,653,493,303,1762,200,120.45,1.36
2955,1845,169,129,2543,200,78.55,5.03
2956,1642,147,190,637,200,13.4,2.62
2957,990,453,211,2258,200,153.13,3.02
2958,72,314,191,1977,200,193.21,3.03
2959,1867,264,38,390,300,37.84,2.24
2960,1284,350,353,736,250,123.53,4.17
2961,380,18,63,912,400,36.35,4.68
2962,1572,477,200,701,400,133.94,3.44
2963,1239,436,265,2589,300,139.03,2.93
2964,358,481,471,702,400,160.42,1.99
2965,1659,165,142,434,100,86.82,5.82
2966,1902,219,436,2964,300,102.23,4.8
2967,738,454,404,2351,400,117.27,4.97
2968,705,195,368,209,100,169.39,5.23
2969,897,31,180,1230,300,142.04,4.39
2970,218,411,104,2683,250,57.63,2.51
2971,1849,250,250,1997,250,134.25,2.09
2972,638,376,396,1195,400,31.52,5.32
2973,885,427,415,2469,400,10.74,4.52
2974,1978,385,387,1298,300,67.04,1.19
2975,1035,142,319,48,150,41.13,2.27
2976,1014,26,10,2066,150,23.28,5.47
2977,1250,149,251,1430,300,125.57,4.13
2978,1437,33,171,2168,400,94.21,4.5
2979,1458,186,70,1081,250,55.14,5.46
2980,101,133,278,2694,300,104.2,3.31
2981,1496,56,80,1778,400,42.27,3.16
2982,723,193,480,561,250,8.79,5.0
2983,813,169,389,1690,200,138.66,1.96
2984,1542,359,277,1699,200,140.6,3.79
2985,374,134,325,1811,100,12.5,1.21
2986,672,15,148,2984,250,122.21,1.42
2987,224,204,265,916,200,69.8,1.74
2988,1469,306,98,2364,100,27.42,4.84
2989,450,467,209,1912,100,107.08,1.59
2990,1032,481,462,607,200,48.52,4.06
2991,689,184,330,1082,150,143.46,4.37
2992,206,7,172,2847,400,190.79,3.93
2993,180,473,424,1341,250,51.47,3.44
2994,1193,218,117,2978,300,156.42,4.17
2995,1379,369,66,2959,100,145.17,4.4
2996,1443,247,402,2576,150,173.62,0.88
2997,704,351,267,507,250,29.55,1.48
2998,195,272,12,2229,400,196.91,1.91
2999,1649,402,370,35,300,111.21,2.36
3000,1145,255,192,2309,250,158.68,4.92
3001,578,338,200,1454,300,9.97,2.56
3002,43,494,69,631,200,77.95,3.36
3003,849,417,170,2373,200,25.03,4.13
3004,443,357,260,873,200,185.21,1.71
3005,164,457,22,598,150,44.25,2.07
3006,1584,317,208,2848,200,73.07,5.48
3007,1089,313,200,1596,400,179.21,5.58
3008,835,445,386,2255,300,168.6,4.08
3009,1291,68,399,436,400,161.68,4.09
3010,1225,78,189,2315,150,41.61,2.64
3011,1904,159,349,1243,100,44.69,2.17
3012,410,259,179,247,400,40.42,5.89
3013,260,338,487,2984,150,56.83,4.76
3014,790,160,384,1803,200,146.35,2.06
3015,1091,129,406,1828,200,5.54,4.54
3016,1666,12,447,1489,400,121.07,4.11
3017,1961,129,267,804,250,48.72,4.22
3018,1628,164,231,2231,250,21.37,1.68
3019,166,90,119,2123,300,15.81,1.43
3020,822,245,421,2473,300,154.63,3.72
3021,372,152,129,975,250,96.31,1.56
3022,1947,270,93,1401,300,36.23,2.23
3023,1756,59,479,2324,150,100.97,4.1
3024,122,93,185,1842,250,139.9,3.69
3025,488,102,369,585,300,144.84,5.17
3026,1836,105,77,274,250,108.14,3.75
3027,321,499,392,461,300,39.32,1.54
3028,1051,467,261,2570,400,56.67,3.1
3029,929,36,125,2215,250,153.0,3.03
3030,130,219,208,863,300,10.58,3.06
3031,932,345,336,2252,400,74.49,2.33
3032,319,290,483,978,200,139.32,5.58
3033,41,220,44,2802,300,180.81,3.54
3034,687,402,39,839,200,155.2,5.18
3035,863,411,21,829,400,39.48,2.58
3036,605,202,98,399,150,73.6,2.16
3037,1000,266,277,2238,150,17.64,3.24
3038,1721,132,412,1305,400,125.55,4.2
3039,1589,485,149,609,250,174.4,1.9
3040,1926,17,500,2255,100,136.19,2.63
3041,1181,9,184,1826,200,179.52,5.82
3042,1542,266,294,752,150,165.96,3.37
3043,149,83,154,2917,200,172.88,3.35
3044,1385,489,35,1302,150,52.6,2.99
3045,294,212,252,304,150,34.04,2.55
3046,1791,349,477,254,400,2.1,5.25
3047,1974,351,106,1030,250,196.32,4.65
3048,909,450,67,342,400,74.39,4.25
3049,827,407,349,1568,100,6.02,4.51
3050,607,401,273,2898,100,187.0,2.54
3051,497,103,159,2271,150,105.31,1.04
3052,937,207,83,1220,150,86.16,4.13
3053,313,393,451,2500,100,57.7,5.75
3054,40,373,381,1663,400,65.43,4.55
3055,494,451,28,1605,150,127.47,4.86
3056,467,51,483,627,150,99.3,4.52
3057,167,206,363,2264,100,155.19,4.31
3058,267,334,264,2835,200,147.48,4.3
3059,333,191,63,205,150,162.38,3.18
3060,251,314,328,2441,150,141.03,4.56
